会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,4143,浦田晃嗣,45,佐賀,55,B1,3.97,19.10,3.24,12.00,71,18.52,23,25.53,6
大村,1,2,5398,鐘ヶ江真,24,福岡,53,B1,4.24,22.52,6.00,55.56,18,24.53,26,29.27,8
大村,1,3,4040,廣瀬将亨,47,兵庫,57,A2,5.78,37.50,5.63,35.59,52,39.66,12,36.21,9
大村,1,4,5190,大月遊雅,25,東京,51,B1,3.89,14.94,4.44,22.22,37,42.11,22,9.30,
大村,1,5,4506,稗田聖也,38,福岡,53,A1,6.09,45.92,7.33,66.67,26,33.33,44,23.81,11
大村,1,6,3458,東健介,59,岡山,54,B1,3.77,13.95,3.03,2.70,15,15.38,18,27.27,7
大村,2,1,3569,増田進,55,東京,55,B1,3.96,17.53,4.00,11.54,11,11.32,36,33.33,10
大村,2,2,4487,三原司,40,福岡,52,B1,4.76,23.33,5.33,37.50,35,18.00,53,24.39,9
大村,2,3,4603,谷川将太,38,長崎,54,B1,5.93,44.32,5.63,37.71,55,37.93,33,27.91,7
大村,2,4,4526,池田雄祐,38,愛知,51,A2,4.96,26.47,6.05,47.37,72,14.00,20,43.86,8
大村,2,5,5007,近藤雄一,29,東京,52,B1,4.69,23.53,4.48,24.00,21,20.75,68,29.55,7
大村,2,6,4584,村岡賢人,36,岡山,52,A1,6.38,41.75,7.53,66.67,20,48.28,72,28.57,12
大村,3,1,3315,広瀬聖仁,60,愛知,53,B1,4.40,23.53,5.42,34.62,46,32.14,74,30.00,9
大村,3,2,5124,上瀧絢也,30,佐賀,53,B1,4.30,23.08,4.15,19.23,54,42.11,58,26.83,8
大村,3,3,4697,國弘翔平,40,福岡,50,B1,4.09,18.37,3.25,12.50,80,26.79,84,27.50,
大村,3,4,4077,品田直樹,47,東京,53,A2,5.37,30.09,4.11,20.00,44,52.46,29,34.69,11
大村,3,5,4725,佐竹太一,39,兵庫,53,B1,4.89,23.30,5.39,32.26,66,23.64,45,25.00,10
大村,3,6,4174,赤坂俊輔,43,長崎,51,A1,6.41,42.86,6.39,43.39,16,46.67,21,29.55,12
大村,4,1,3542,清水紀克,57,愛知,56,B1,4.13,20.59,0.00,0.00,13,36.84,75,34.48,
大村,4,2,4879,山崎鉄平,31,佐賀,53,B1,4.99,31.11,4.86,40.48,64,22.00,70,39.22,11
大村,4,3,3747,國崎良春,51,福岡,53,A2,5.49,34.74,6.71,42.86,41,50.85,19,22.22,10
大村,4,4,5169,堀本翔太,25,愛知,51,B2,3.46,10.00,0.00,0.00,59,50.00,27,34.55,9
大村,4,5,5102,原田雄次,28,福岡,51,B1,5.33,32.71,6.57,52.38,60,23.08,52,12.50,
大村,4,6,3612,馬袋義則,53,兵庫,54,A1,6.75,54.35,5.25,33.33,73,22.64,65,28.21,12
大村,5,1,4315,山崎昂介,42,長崎,54,B1,5.19,32.67,5.89,42.62,38,42.86,80,23.81,
大村,5,2,4665,加藤啓太,42,愛知,52,B1,4.23,18.75,4.05,15.00,67,19.23,13,21.43,10
大村,5,3,4633,森智也,37,兵庫,52,A2,5.39,31.62,5.71,33.33,22,25.93,78,21.43,11
大村,5,4,4932,新開航,30,福岡,52,A1,7.46,54.05,7.14,50.00,45,45.00,35,32.00,12
大村,5,5,4527,高野心吾,38,愛知,52,B1,4.40,24.14,4.50,23.08,31,36.00,55,45.61,
大村,5,6,4176,樋口喜彦,43,兵庫,55,B2,3.41,17.65,4.67,22.22,50,22.00,41,21.62,
大村,6,1,4363,大野芳顕,41,福岡,53,A2,5.23,31.67,5.54,32.43,24,45.45,39,32.76,11
大村,6,2,4615,板倉敦史,46,東京,54,B1,4.62,25.00,4.21,10.71,47,41.51,14,41.07,
大村,6,3,4736,高倉和士,35,福岡,53,A1,7.22,58.21,5.94,41.18,75,29.63,62,44.26,12
大村,6,4,4143,浦田晃嗣,45,佐賀,55,B1,3.97,19.10,3.24,12.00,71,18.52,23,25.53,1
大村,6,5,5232,樅山拓馬,29,愛知,52,B1,5.28,31.00,4.06,16.67,51,18.87,61,14.63,11
大村,6,6,3340,池田雷太,61,東京,55,B1,4.13,22.45,2.83,0.00,49,33.33,63,29.55,
大村,7,1,5126,山下大輝,29,兵庫,51,A1,6.94,51.82,7.78,77.78,68,28.30,28,30.00,12
大村,7,2,5007,近藤雄一,29,東京,52,B1,4.69,23.53,4.48,24.00,21,20.75,68,29.55,2
大村,7,3,4892,柴田直哉,36,福岡,53,B1,4.88,29.36,5.21,32.14,76,28.30,48,37.93,
大村,7,4,3458,東健介,59,岡山,54,B1,3.77,13.95,3.03,2.70,15,15.38,18,27.27,1
大村,7,5,5351,齊藤廉,22,福岡,52,B1,5.06,35.51,3.78,21.88,12,23.21,16,23.26,
大村,7,6,4603,谷川将太,38,長崎,54,B1,5.93,44.32,5.63,37.71,55,37.93,33,27.91,2
大村,8,1,4526,池田雄祐,38,愛知,51,A2,4.96,26.47,6.05,47.37,72,14.00,20,43.86,2
大村,8,2,5096,上原崚,31,東京,53,A2,6.24,38.60,5.71,28.57,70,42.86,15,28.85,
大村,8,3,5124,上瀧絢也,30,佐賀,53,B1,4.30,23.08,4.15,19.23,54,42.11,58,26.83,3
大村,8,4,5398,鐘ヶ江真,24,福岡,53,B1,4.24,22.52,6.00,55.56,18,24.53,26,29.27,1
大村,8,5,4735,角山雄哉,35,兵庫,56,B1,4.82,27.66,3.23,12.90,27,30.77,86,25.00,
大村,8,6,4100,松田隆司,47,福岡,53,B1,4.71,28.28,5.43,35.71,30,18.87,81,42.86,
大村,9,1,4381,田路朋史,41,兵庫,52,A2,5.38,37.08,5.50,28.57,25,33.33,30,13.51,
大村,9,2,5169,堀本翔太,25,愛知,51,B2,3.46,10.00,0.00,0.00,59,50.00,27,34.55,4
大村,9,3,4487,三原司,40,福岡,52,B1,4.76,23.33,5.33,37.50,35,18.00,53,24.39,2
大村,9,4,3315,広瀬聖仁,60,愛知,53,B1,4.40,23.53,5.42,34.62,46,32.14,74,30.00,3
大村,9,5,5160,藤森陸斗,27,福岡,54,A2,5.85,39.69,5.06,34.38,77,28.30,79,27.12,
大村,9,6,4040,廣瀬将亨,47,兵庫,57,A2,5.78,37.50,5.63,35.59,52,39.66,12,36.21,1
大村,10,1,3747,國崎良春,51,福岡,53,A2,5.49,34.74,6.71,42.86,41,50.85,19,22.22,4
大村,10,2,4630,岩永雅人,39,愛知,53,A2,5.77,36.00,4.94,32.65,53,38.18,83,24.32,
大村,10,3,4725,佐竹太一,39,兵庫,53,B1,4.89,23.30,5.39,32.26,66,23.64,45,25.00,3
大村,10,4,3569,増田進,55,東京,55,B1,3.96,17.53,4.00,11.54,11,11.32,36,33.33,2
大村,10,5,4665,加藤啓太,42,愛知,52,B1,4.23,18.75,4.05,15.00,67,19.23,13,21.43,5
大村,10,6,4515,藤田浩人,40,佐賀,55,A2,5.78,36.15,6.64,48.94,17,40.00,40,30.23,
