会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,4497,桑原悠,38,長崎,54,A1,6.28,38.75,7.57,58.54,41,26.79,27,40.40,3 32
大村,1,2,5257,西丸侑太,21,香川,52,A1,6.48,45.16,5.91,43.48,12,33.53,62,32.50,4 6         12
大村,1,3,3719,辻栄蔵,50,広島,52,A1,6.79,45.56,8.29,71.43,71,26.79,65,30.12,334          8
大村,1,4,4757,山田祐也,36,徳島,53,A1,6.98,51.92,7.31,56.25,73,37.20,24,30.91,524          7
大村,1,5,5191,飛田江己,24,埼玉,51,A1,6.29,41.96,6.68,42.11,24,31.79,12,33.54,2 16
大村,1,6,4337,平本真之,41,愛知,55,A1,7.47,50.00,7.13,34.78,44,34.64,22,30.86,2 6         10
大村,2,1,4824,松井洪弥,33,三重,52,A1,6.56,49.54,6.56,45.45,69,32.74,71,29.70,463          9
大村,2,2,5017,澤田尚也,27,滋賀,52,A1,6.03,37.50,6.03,43.75,15,31.84,74,37.41,5 6         10
大村,2,3,4933,板橋侑我,29,静岡,53,A1,6.71,48.19,7.00,52.00,11,55.00,55,33.76,4 3         12
大村,2,4,4732,堀本和也,36,徳島,55,A1,6.42,45.13,7.10,60.00,18,30.19,45,41.83,6 1          8
大村,2,5,3779,原田幸哉,50,長崎,54,A1,6.25,33.71,7.55,56.31,53,33.75,15,36.36,1 16
大村,2,6,4645,上村純一,45,群馬,53,A1,6.27,44.94,5.02,30.43,40,27.98,77,30.86,5 35
大村,3,1,4532,秋元哲,37,埼玉,50,A1,7.19,57.50,6.89,57.89,32,33.93,36,29.88,6 24
大村,3,2,4831,羽野直也,30,福岡,56,A1,6.81,39.24,7.43,45.95,59,37.06,59,42.28,544
大村,3,3,5043,中村日向,27,香川,53,A1,6.11,40.91,7.05,55.00,14,30.54,76,30.12,5 5         12
大村,3,4,4504,前田将太,37,福岡,56,A1,6.33,39.80,6.88,50.00,48,41.26,35,35.58,332
大村,3,5,4798,浜先真範,32,広島,52,A1,6.44,43.10,5.44,30.23,17,36.42,25,35.37,6 4         10
大村,3,6,3897,白井英治,49,山口,53,A1,6.96,39.58,8.29,58.82,36,34.55,23,35.71,3 1          8
大村,4,1,4850,野中一平,31,愛知,53,A1,6.36,43.62,6.30,47.50,27,33.33,64,30.00,2 43
大村,4,2,4344,新田雄史,41,三重,55,A1,7.36,45.92,7.94,56.25,74,39.51,61,38.16,112          9
大村,4,3,3876,中辻崇人,49,福岡,52,A1,7.21,58.75,7.11,50.00,76,28.75,66,40.65,151         12
大村,4,4,3388,今垣光太,56,福井,53,A1,7.30,51.43,6.33,28.57,62,45.95,49,38.00,225
大村,4,5,4174,赤坂俊輔,43,長崎,51,A1,6.59,43.48,6.45,45.05,67,30.29,11,33.77,254         11
大村,4,6,3590,濱野谷憲,52,東京,55,A1,6.97,50.40,7.81,62.50,72,30.06,54,35.71,6 61
大村,5,1,4292,麻生慎介,40,広島,52,A1,6.32,41.59,6.27,51.35,39,32.50,70,36.99,4 56
大村,5,2,3783,瓜生正義,50,福岡,53,A1,6.50,35.64,6.83,38.89,25,33.54,26,35.19,3 45
大村,5,3,5121,定松勇樹,24,佐賀,52,A1,7.76,63.78,6.87,52.17,20,40.13,33,37.34,3 1         10
大村,5,4,4985,井本昌也,28,山口,51,A1,6.82,49.56,7.12,59.18,49,29.94,63,37.50,153
大村,5,5,3960,菊地孝平,47,静岡,55,A1,6.62,47.42,7.56,52.94,30,35.44,68,36.84,4 4         11
大村,5,6,4342,谷野錬志,41,静岡,53,A1,6.75,52.69,7.42,58.33,66,39.22,30,34.59,66F          9
大村,6,1,4168,石野貴之,43,大阪,53,A1,6.46,46.67,8.25,54.17,50,27.27,69,31.97,143
大村,6,2,5028,原田才一,29,福岡,53,A1,6.00,40.54,6.44,33.33,29,44.37,53,32.08,1 55
大村,6,3,4294,古賀繁輝,39,佐賀,58,A1,6.83,53.39,5.78,27.50,52,33.33,72,40.52,365
大村,6,4,4686,丸野一樹,34,滋賀,55,A1,6.48,38.14,5.94,22.22,13,34.87,60,31.37,1 5         11
大村,6,5,4352,下條雄太,39,長崎,53,A1,6.23,43.56,7.80,64.90,38,38.51,75,32.92,4 24
大村,6,6,4188,久田敏之,44,群馬,52,A1,7.44,57.32,2.50,0.00,65,41.98,51,42.11,613         12
大村,7,1,4757,山田祐也,36,徳島,53,A1,6.98,51.92,7.31,56.25,73,37.20,24,30.91,524          1
大村,7,2,4715,村上遼,33,長崎,55,A1,6.37,43.56,6.87,54.55,46,29.75,52,45.89,362
大村,7,3,4928,栗城匠,30,東京,52,A1,6.42,47.37,6.74,44.44,43,38.41,50,39.86,2 52
大村,7,4,4910,中村泰平,30,愛知,51,A1,7.13,60.38,0.00,0.00,23,37.50,43,32.28,6 16
大村,7,5,4320,峰竜太,40,佐賀,51,A1,7.71,47.67,8.48,65.91,47,34.71,47,35.54,3 3         12
大村,7,6,4688,永井彪也,33,東京,53,A1,6.25,37.08,5.74,36.84,60,41.67,32,39.19,256
大村,8,1,3719,辻栄蔵,50,広島,52,A1,6.79,45.56,8.29,71.43,71,26.79,65,30.12,334          1
大村,8,2,3897,白井英治,49,山口,53,A1,6.96,39.58,8.29,58.82,36,34.55,23,35.71,3 1          3
大村,8,3,4832,権藤俊光,39,大阪,51,A1,7.30,53.33,7.43,52.38,64,42.86,57,28.76,51S
大村,8,4,4391,松田祐季,39,福井,51,A1,6.57,48.96,6.56,44.44,63,28.40,56,32.67,261
大村,8,5,4732,堀本和也,36,徳島,55,A1,6.42,45.13,7.10,60.00,18,30.19,45,41.83,6 1          2
大村,8,6,4262,馬場貴也,41,滋賀,54,A1,6.90,43.40,7.13,39.13,33,41.32,17,35.00,2 25
大村,9,1,3716,石渡鉄兵,51,東京,55,A1,6.71,41.12,6.27,46.67,22,36.18,58,34.44,4 43
大村,9,2,4074,柳沢一,44,愛知,52,A1,6.38,42.55,6.45,45.45,34,40.37,41,33.77,2 24
大村,9,3,4719,上條暢嵩,32,大阪,52,A1,7.44,48.15,6.74,34.88,58,39.87,40,35.67,4 11
大村,9,4,4824,松井洪弥,33,三重,52,A1,6.56,49.54,6.56,45.45,69,32.74,71,29.70,463          2
大村,9,5,4342,谷野錬志,41,静岡,53,A1,6.75,52.69,7.42,58.33,66,39.22,30,34.59,66F          5
大村,9,6,4344,新田雄史,41,三重,55,A1,7.36,45.92,7.94,56.25,74,39.51,61,38.16,112          4
大村,10,1,4024,井口佳典,48,三重,52,A1,6.68,35.29,6.58,41.67,26,36.60,19,34.76,5 65
大村,10,2,4659,木下翔太,34,大阪,54,A1,6.76,43.09,6.24,47.06,56,29.01,78,34.87,113
大村,10,3,4337,平本真之,41,愛知,55,A1,7.47,50.00,7.13,34.78,44,34.64,22,30.86,2 6          1
大村,10,4,4798,浜先真範,32,広島,52,A1,6.44,43.10,5.44,30.23,17,36.42,25,35.37,6 4          3
大村,10,5,5017,澤田尚也,27,滋賀,52,A1,6.03,37.50,6.03,43.75,15,31.84,74,37.41,5 6          2
大村,10,6,5121,定松勇樹,24,佐賀,52,A1,7.76,63.78,6.87,52.17,20,40.13,33,37.34,3 1          5
