会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
唐津,1,1,5224,西岡顕心,24,香川,52,A1,7.13,51.61,5.25,37.50,54,35.00,51,0.00,7
唐津,1,2,5026,安河内健,30,佐賀,56,A1,6.54,53.33,6.43,50.86,53,24.47,34,0.00,8
唐津,1,3,4949,横田貴満,33,佐賀,49,A1,6.25,43.31,5.77,34.27,43,28.57,50,0.00,5
唐津,1,4,4850,野中一平,31,愛知,53,A1,6.29,41.75,8.10,80.00,60,31.73,24,0.00,6
唐津,1,5,4789,古賀智之,36,福岡,54,A2,5.66,41.18,5.27,27.27,18,28.89,16,0.00,
唐津,1,6,5145,島川海輝,23,山口,55,A2,6.06,44.17,5.76,44.83,46,27.55,38,0.00,
唐津,2,1,4989,石原翼,28,静岡,51,A2,5.92,43.48,6.07,35.71,1,28.71,13,0.00,
唐津,2,2,4856,豊田健士,30,三重,53,A1,6.99,52.24,6.09,45.45,13,22.11,5,0.00,9
唐津,2,3,4961,西橋奈未,29,福井,47,A1,6.33,43.56,7.43,66.67,14,34.02,23,0.00,6
唐津,2,4,4072,森永淳,45,佐賀,54,A1,7.11,60.27,6.50,51.55,52,28.38,17,0.00,7
唐津,2,5,4934,佐々木翔,29,大阪,57,A2,5.77,42.98,5.80,40.00,25,39.02,15,0.00,
唐津,2,6,4503,上野真之,38,佐賀,51,A1,7.01,47.22,7.63,63.19,47,34.69,3,0.00,8
唐津,3,1,5054,佐々木大,30,大阪,52,A2,6.25,46.46,5.55,32.26,7,41.41,45,0.00,
唐津,3,2,4502,遠藤エミ,38,滋賀,44,A1,7.44,54.29,6.81,50.00,19,35.64,9,0.00,8
唐津,3,3,4700,金子和之,38,埼玉,53,A2,6.48,50.00,1.00,0.00,42,46.15,46,0.00,
唐津,3,4,3719,辻栄蔵,50,広島,53,A1,6.77,42.42,7.21,45.83,9,35.29,12,0.00,9
唐津,3,5,4547,中田竜太,37,埼玉,52,A1,6.71,43.14,6.69,50.00,58,32.00,44,0.00,10
唐津,3,6,4932,新開航,30,福岡,52,A1,7.42,51.33,5.91,32.08,10,41.58,10,0.00,11
唐津,4,1,5087,佐藤航,26,埼玉,53,A2,7.06,55.10,6.64,50.00,40,46.32,25,0.00,
唐津,4,2,4504,前田将太,37,福岡,58,A1,6.35,39.25,7.06,53.19,21,30.43,8,0.00,10
唐津,4,3,5075,中島秀治,30,滋賀,53,A2,6.33,42.15,6.42,57.89,51,25.61,48,0.00,11
唐津,4,4,4044,湯川浩司,46,大阪,53,A1,6.89,46.34,0.00,0.00,16,46.67,2,0.00,9
唐津,4,5,4515,藤田浩人,39,佐賀,54,A2,6.13,41.88,5.88,43.89,45,25.27,31,0.00,
唐津,4,6,4873,蒲原健太,32,佐賀,53,A2,4.96,30.53,5.62,36.09,37,35.79,26,0.00,
唐津,5,1,5136,濱野斗馬,26,香川,53,A2,6.35,45.74,6.10,33.33,44,32.29,30,0.00,
唐津,5,2,3388,今垣光太,56,福井,52,A1,7.34,51.90,7.81,66.67,34,28.89,1,0.00,11
唐津,5,3,4024,井口佳典,48,三重,51,A1,6.50,33.64,4.17,16.67,50,46.67,49,0.00,10
唐津,5,4,4938,小芦るり,28,佐賀,47,A1,7.01,53.77,6.59,47.87,55,30.85,22,0.00,9
唐津,5,5,4949,横田貴満,33,佐賀,49,A1,6.25,43.31,5.77,34.27,43,28.57,50,0.00,1
唐津,5,6,4930,佐藤悠,30,福井,54,A2,5.80,38.46,5.28,27.78,24,38.24,11,0.00,
唐津,6,1,3499,市川哲也,57,広島,52,A2,6.58,50.94,6.21,54.55,6,30.77,40,0.00,
