会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,4723,寺島吉彦,40,東京,50,B1,4.34,26.23,3.67,12.50,29,42.86,26,25.53,324          9
大村,1,2,3339,泉具巳,61,兵庫,54,B1,3.94,23.94,5.93,53.33,11,10.34,72,32.65,136         11
大村,1,3,3790,佐口達也,54,群馬,54,B1,4.51,22.92,4.80,26.67,22,30.00,30,13.95,562          6
大村,1,4,4327,加藤翔,43,静岡,52,B1,4.32,20.88,4.11,22.22,77,30.00,79,28.79,6 53
大村,1,5,5086,本村大,27,長崎,51,B1,3.90,20.97,4.97,32.20,64,21.05,40,30.61,116         10
大村,1,6,5405,竹内来,22,愛知,52,B1,2.54,5.71,0.00,0.00,39,30.00,28,34.04,664
大村,2,1,4782,浜崎準也,39,岡山,53,B1,4.53,20.55,4.39,25.00,51,20.34,31,33.85,223          9
大村,2,2,5044,渡邉健,27,東京,59,B1,3.35,11.29,3.58,15.79,34,40.63,33,32.00,5 64
大村,2,3,4498,宮本夏樹,39,長崎,54,B2,4.67,29.49,5.74,41.13,15,13.79,34,35.48,6 25         7
大村,2,4,4272,大場広孝,44,福岡,58,B1,4.91,28.71,5.85,37.04,79,27.27,83,23.26,526         12
大村,2,5,3538,菊池峰晴,58,群馬,52,B2,3.80,12.86,4.18,17.65,24,44.26,51,36.51,2 44
大村,2,6,4260,中越博紀,42,香川,53,B1,5.79,44.64,7.00,58.33,40,26.32,12,35.38,112         10
大村,3,1,4211,村田敦,43,東京,57,B1,4.68,29.35,4.49,27.03,43,35.94,38,33.87,345          8
大村,3,2,4988,牟田奨太,29,静岡,56,B1,4.22,28.38,3.90,28.57,21,18.64,22,12.24,5 51
大村,3,3,4976,金山立樹,32,東京,53,B1,4.92,29.17,6.35,40.00,35,16.36,21,31.25,435
大村,3,4,4236,松村敏,42,福岡,54,A1,7.49,65.18,7.27,58.82,14,31.15,36,30.65,3232        10
大村,3,5,3752,宇土泰就,55,福岡,58,B1,4.16,15.91,4.12,16.67,50,19.64,59,35.00,553          7
大村,3,6,4063,市橋卓士,46,徳島,54,A1,6.00,38.05,7.04,48.98,71,18.64,68,26.00,2411         9
大村,4,1,3949,今出晋二,50,岡山,58,B1,3.83,15.71,3.10,9.68,28,34.48,41,18.60,6 45
大村,4,2,3771,折下寛法,52,東京,51,B1,5.20,27.96,5.29,25.00,56,33.33,18,24.00,5 13        10
大村,4,3,4288,永田啓二,41,福岡,53,A1,7.65,65.09,6.73,50.00,48,35.09,15,29.31,3142        11
大村,4,4,5005,石田貴洋,30,埼玉,52,A1,6.30,42.22,5.47,33.33,73,26.67,52,17.39,1542         9
大村,4,5,4540,相原利章,39,東京,53,A2,5.04,28.09,6.58,50.00,61,36.21,13,19.15,6 14         8
大村,4,6,5220,青木蓮,25,埼玉,51,A2,6.59,51.02,5.52,38.71,30,18.64,27,31.15,1 3S        12
大村,5,1,5137,川原涼,26,愛知,53,A2,5.29,39.58,4.96,33.33,78,28.57,86,26.09,442          9
大村,5,2,4122,安東幸治,44,福岡,56,A2,5.42,35.59,5.65,31.58,72,19.30,77,32.79,513         11
大村,5,3,4983,前田篤哉,29,愛知,52,A1,6.53,50.89,7.65,65.00,57,40.00,84,29.79,4321        10
