会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
芦屋,1,1,5158,宮脇遼太,27,福岡,54,A2,6.17,43.52,6.02,40.43,1,37.09,20,26.32,51133 63
芦屋,1,2,4892,柴田直哉,35,福岡,53,B1,5.02,27.55,4.07,11.90,48,35.71,67,34.12,414 542     11
芦屋,1,3,4899,占部一真,34,福岡,53,B1,4.50,25.00,3.78,13.04,56,30.30,17,29.75,362 336      7
芦屋,1,4,4180,上野秀和,42,福岡,53,B1,5.13,30.61,4.81,19.05,43,38.41,61,35.47,1 454 53     8
芦屋,1,5,3352,小川晃司,57,福岡,51,B1,4.18,9.64,4.42,18.00,11,35.85,23,32.91,534 436      7
芦屋,1,6,5286,坂井滉哉,26,福岡,49,B1,4.49,27.84,2.62,10.91,36,35.85,34,30.86,2 564 65
芦屋,2,1,4122,安東幸治,44,福岡,55,A2,6.02,41.73,5.80,40.00,8,34.32,25,33.13,3214145     12
芦屋,2,2,3523,寳田亮治,57,福岡,53,B1,3.85,15.29,4.92,27.72,32,35.57,12,24.83,422 666      8
芦屋,2,3,3747,國崎良春,50,福岡,54,B1,5.79,43.02,5.66,41.38,25,34.13,45,38.64,2 335 56     9
芦屋,2,4,4831,羽野直也,30,福岡,56,A1,6.94,41.05,7.20,55.56,45,34.52,29,35.15,311 1163    10
芦屋,2,5,5338,香月大輝,25,福岡,52,B1,2.93,6.10,2.23,0.00,17,46.21,35,40.00,365 522      7
芦屋,2,6,4367,山口修路,40,福岡,52,B1,4.75,21.65,5.06,25.74,12,27.50,11,28.66,44F 6 5      6
芦屋,3,1,4640,山ノ内雅,34,福岡,52,A2,6.15,45.07,6.05,42.35,33,28.30,31,30.19,252 6345
芦屋,3,2,5330,安河内鈴,22,福岡,51,B1,5.87,41.67,5.25,32.00,52,37.35,32,42.24,3 241 33    10
芦屋,3,3,4932,新開航,29,福岡,52,A1,7.07,47.33,7.48,55.84,54,52.03,66,33.95,133 2122    11
芦屋,3,4,5392,安武一也,25,福岡,52,B2,1.29,1.47,1.19,0.00,9,52.17,57,27.27,666 664
芦屋,3,5,5239,上野俊樹,25,福岡,51,A2,5.04,31.25,3.18,5.88,44,43.45,24,34.91,4 363636
芦屋,3,6,5258,仲本舜,20,福岡,54,B1,4.59,25.93,3.60,18.75,60,45.86,28,18.29,1 6S4 34
芦屋,4,1,4737,竹井貴史,34,福岡,54,A1,6.97,54.78,6.72,43.33,49,30.54,27,31.68,4 224211    10
芦屋,4,2,5073,上原健次,30,福岡,55,B1,5.48,33.33,4.43,19.40,10,30.64,47,36.75,5 453 41     9
芦屋,4,3,4463,三苫晃幸,39,福岡,54,A2,5.29,32.11,6.01,45.54,58,37.50,60,40.36,5431152     10
芦屋,4,4,5104,山田丈,27,福岡,51,A2,6.25,47.75,6.37,48.39,55,30.34,65,35.53,3521321     12
芦屋,4,5,5328,井上慧人,22,福岡,55,B1,2.88,8.33,2.95,9.09,21,36.00,48,34.19,1 632 55     8
芦屋,4,6,5382,山下心一,21,福岡,51,B2,2.59,7.32,1.73,3.85,35,39.66,64,33.54,6 545 1F
芦屋,5,1,4296,岡崎恭裕,38,福岡,51,A1,6.95,50.44,6.69,48.19,42,36.57,13,30.32,2613251     12
芦屋,5,2,5212,西川拓利,27,福岡,54,B1,5.72,40.00,3.32,6.78,57,27.78,39,35.19,1 462 25    10
芦屋,5,3,4363,大野芳顕,40,福岡,53,A2,5.65,34.75,5.33,29.00,39,35.12,58,33.33,53133 14    11
芦屋,5,4,4864,小川日紀,36,福岡,52,B1,4.75,28.26,3.56,11.11,15,31.21,51,36.75,431 646      9
芦屋,5,5,5409,宮本琉正,20,福岡,56,B2,1.45,0.00,1.67,0.00,28,44.52,49,33.74,6 4S5 64
芦屋,5,6,4551,三川昂暁,37,福岡,54,A2,6.10,40.30,5.36,37.21,26,45.52,53,29.73,426 52F4
芦屋,6,1,5351,齊藤廉,21,福岡,54,B1,3.65,12.35,2.74,11.11,22,38.24,30,32.32,2S6 421     12
芦屋,6,2,4451,松崎祐太,38,福岡,54,A1,6.30,44.20,6.10,38.68,19,35.09,16,45.35,1 542513    11
芦屋,6,3,4193,郷原章平,44,福岡,51,A2,6.54,50.81,5.65,35.48,37,32.54,33,33.73,125 1242    11
芦屋,6,4,5028,原田才一,29,福岡,53,A1,6.61,53.28,7.36,61.70,2,34.13,37,33.33,34316 23    10
芦屋,6,5,4367,山口修路,40,福岡,52,B1,4.75,21.65,5.06,25.74,12,27.50,11,28.66,44F 6 5      2
芦屋,6,6,5209,小野京平,27,福岡,56,B2,3.03,7.69,2.84,6.25,38,37.50,68,30.72,666 435
芦屋,7,1,5107,松本真広,26,福岡,49,B1,4.51,24.39,4.02,20.00,46,47.65,19,38.36,2 324 31    11
芦屋,7,2,4899,占部一真,34,福岡,53,B1,4.50,25.00,3.78,13.04,56,30.30,17,29.75,362 336      1
芦屋,7,3,5219,森口和紀,25,福岡,52,B2,4.54,24.59,3.31,13.24,6,37.89,56,32.70,5 265 44
芦屋,7,4,5338,香月大輝,25,福岡,52,B1,2.93,6.10,2.23,0.00,17,46.21,35,40.00,365 522      2
芦屋,7,5,5276,大島隆乃,23,福岡,50,B1,5.18,29.63,3.39,15.46,30,30.54,40,30.77,535 562
芦屋,7,6,3352,小川晃司,57,福岡,51,B1,4.18,9.64,4.42,18.00,11,35.85,23,32.91,534 436      1
芦屋,8,1,5328,井上慧人,22,福岡,55,B1,2.88,8.33,2.95,9.09,21,36.00,48,34.19,1 632 55     4
芦屋,8,2,4180,上野秀和,42,福岡,53,B1,5.13,30.61,4.81,19.05,43,38.41,61,35.47,1 454 53     1
芦屋,8,3,4189,川上剛,44,福岡,57,A2,6.21,41.83,6.35,45.51,5,32.12,44,40.85,4 125251    12
芦屋,8,4,4288,永田啓二,41,福岡,53,A1,6.68,53.64,6.67,54.55,18,40.24,42,30.61,1512114     12
芦屋,8,5,3523,寳田亮治,57,福岡,53,B1,3.85,15.29,4.92,27.72,32,35.57,12,24.83,422 666      2
