会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,5351,齊藤廉,22,福岡,52,B1,5.06,35.51,3.78,21.88,12,23.21,16,23.26,4 2223      10
大村,1,2,3340,池田雷太,61,東京,55,B1,4.13,22.45,2.83,0.00,49,33.33,63,29.55,5 164        8
大村,1,3,5190,大月遊雅,25,東京,51,B1,3.89,14.94,4.44,22.22,37,42.11,22,9.30,6 541        5
大村,1,4,4697,國弘翔平,40,福岡,50,B1,4.09,18.37,3.25,12.50,80,26.79,84,27.50,1 242S       6
大村,1,5,3542,清水紀克,57,愛知,56,B1,4.13,20.59,0.00,0.00,13,36.84,75,34.48,2 663        7
大村,1,6,5232,樅山拓馬,29,愛知,52,B1,5.28,31.00,4.06,16.67,51,18.87,61,14.63,355 16
大村,2,1,4603,谷川将太,38,長崎,54,B1,5.93,44.32,5.63,37.71,55,37.93,33,27.91,161 15      12
大村,2,2,4735,角山雄哉,35,兵庫,56,B1,4.82,27.66,3.23,12.90,27,30.77,86,25.00,4 665        8
大村,2,3,4176,樋口喜彦,43,兵庫,55,B2,3.41,17.65,4.67,22.22,50,22.00,41,21.62,4 565        7
大村,2,4,4100,松田隆司,47,福岡,53,B1,4.71,28.28,5.43,35.71,30,18.87,81,42.86,6 166        6
大村,2,5,4315,山崎昂介,42,長崎,54,B1,5.19,32.67,5.89,42.62,38,42.86,80,23.81,3 1363      10
大村,2,6,5398,鐘ヶ江真,24,福岡,53,B1,4.24,22.52,6.00,55.56,18,24.53,26,29.27,453 54
大村,3,1,4892,柴田直哉,36,福岡,53,B1,4.88,29.36,5.21,32.14,76,28.30,48,37.93,2 2336      10
大村,3,2,4515,藤田浩人,40,佐賀,55,A2,5.78,36.15,6.64,48.94,17,40.00,40,30.23,4 363        8
大村,3,3,5169,堀本翔太,25,愛知,51,B2,3.46,10.00,0.00,0.00,59,50.00,27,34.55,544 5        7
大村,3,4,4630,岩永雅人,39,愛知,53,A2,5.77,36.00,4.94,32.65,53,38.18,83,24.32,5 462        8
大村,3,5,4615,板倉敦史,46,東京,54,B1,4.62,25.00,4.21,10.71,47,41.51,14,41.07,4 425        9
大村,3,6,4665,加藤啓太,42,愛知,52,B1,4.23,18.75,4.05,15.00,67,19.23,13,21.43,F35 5
大村,4,1,5102,原田雄次,28,福岡,51,B1,5.33,32.71,6.57,52.38,60,23.08,52,12.50,6 226       12
大村,4,2,3315,広瀬聖仁,60,愛知,53,B1,4.40,23.53,5.42,34.62,46,32.14,74,30.00,316 26      10
大村,4,3,4143,浦田晃嗣,45,佐賀,55,B1,3.97,19.10,3.24,12.00,71,18.52,23,25.53,266 6        8
大村,4,4,4633,森智也,37,兵庫,52,A2,5.39,31.62,5.71,33.33,22,25.93,78,21.43,523 1        9
大村,4,5,4040,廣瀬将亨,47,兵庫,57,A2,5.78,37.50,5.63,35.59,52,39.66,12,36.21,15624        9
大村,4,6,3569,増田進,55,東京,55,B1,3.96,17.53,4.00,11.54,11,11.32,36,33.33,F63 4
大村,5,1,4527,高野心吾,38,愛知,52,B1,4.40,24.14,4.50,23.08,31,36.00,55,45.61,2 5463
