会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
徳山,1,1,4679,植田太一,37,福岡,60,A2,6.09,44.88,5.77,43.33,35,35.71,33,34.72,10
徳山,1,2,5027,重冨勇哉,29,山口,54,B1,4.38,23.81,5.53,35.53,22,28.87,53,33.33,6
徳山,1,3,4583,古田祐貴,37,香川,53,B1,5.52,35.24,3.17,0.00,46,34.82,57,37.14,8
徳山,1,4,3772,一柳和孝,52,埼玉,55,B1,4.87,22.99,4.95,25.00,23,37.07,27,32.04,11
徳山,1,5,4173,岡谷健吾,43,広島,57,B1,5.31,33.33,4.80,28.57,25,24.73,20,33.33,7
徳山,1,6,5290,坂本一真,25,東京,51,B1,3.43,15.87,1.25,0.00,72,37.38,42,28.97,9
徳山,2,1,4529,嶋義信,37,香川,55,A1,5.66,37.37,5.08,25.64,33,50.93,52,27.96,11
徳山,2,2,4594,谷川祐一,44,滋賀,52,B1,6.26,48.74,5.55,40.91,13,40.63,36,35.07,6
徳山,2,3,4839,四宮与寛,36,徳島,52,A2,6.18,46.51,5.32,32.00,27,43.68,23,30.84,9
徳山,2,4,4811,向井田佑,37,広島,50,B1,4.97,28.83,5.13,30.43,15,38.95,28,28.57,8
徳山,2,5,4883,岡部大輝,30,東京,52,A2,6.35,50.00,4.71,38.10,19,47.00,11,27.27,10
徳山,2,6,5206,梅原祥平,29,岡山,53,B1,4.62,18.60,4.00,17.78,16,29.47,17,28.90,7
徳山,3,1,3684,清水攻二,52,山口,52,A2,5.57,34.88,6.09,43.09,39,31.07,61,27.00,7
徳山,3,2,4943,八木治樹,35,愛知,54,B1,4.50,23.17,3.44,0.00,26,38.00,44,36.28,10
徳山,3,3,4816,村松修二,35,広島,55,A2,5.63,39.53,5.67,33.33,57,21.79,15,37.26,11
徳山,3,4,4090,中村尊,46,埼玉,55,B2,6.08,45.00,6.18,36.36,51,20.59,73,38.14,
徳山,3,5,4757,山田祐也,37,徳島,53,A1,6.64,46.15,7.08,52.63,29,30.17,70,28.84,12
徳山,3,6,5392,安武一也,26,福岡,52,B2,1.77,0.00,2.29,14.29,45,24.71,65,27.45,
徳山,4,1,4702,三浦敬太,39,東京,51,A1,5.85,42.39,5.92,46.15,14,42.27,67,41.06,12
徳山,4,2,4159,向後龍一,45,埼玉,51,A2,6.59,49.61,5.36,36.36,74,39.56,63,28.71,
徳山,4,3,3519,冨田秀幸,58,愛知,52,B1,3.98,17.07,4.86,28.57,12,38.10,60,25.73,
徳山,4,4,3804,中渡修作,52,福岡,52,B1,5.03,31.93,4.23,23.26,11,30.00,71,26.96,
徳山,4,5,4323,山田佑樹,39,岡山,56,B1,6.09,50.50,4.00,18.42,73,41.75,19,36.74,10
徳山,4,6,5124,上瀧絢也,30,佐賀,55,B1,4.31,24.44,4.67,22.22,37,21.11,58,35.21,11
徳山,5,1,4624,高田明,41,佐賀,51,A1,6.32,47.62,8.60,80.00,18,30.11,25,29.52,12
徳山,5,2,3401,上田隆章,59,香川,54,B1,4.61,28.71,4.32,22.58,24,24.75,12,40.00,
徳山,5,3,4375,照屋厚仁,42,兵庫,52,A2,5.75,37.82,5.56,37.50,32,22.11,24,34.27,11
徳山,5,4,5286,坂井滉哉,27,福岡,50,B1,4.67,25.93,3.77,20.00,49,24.75,21,25.48,
徳山,5,5,4700,金子和之,39,埼玉,53,A2,6.10,40.50,5.73,43.33,42,37.27,31,32.55,9
徳山,5,6,5460,早川理稀,20,滋賀,54,B2,1.70,2.60,0.00,0.00,41,32.48,39,31.16,
徳山,6,1,3637,齋藤和政,55,愛知,54,B1,3.58,13.92,3.74,8.70,31,30.56,29,31.46,11
徳山,6,2,4079,出畑孝典,47,福岡,52,A2,5.95,40.69,6.07,48.28,21,29.11,66,31.75,12
