会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
芦屋,1,1,4161,黒柳浩孝,43,愛知,56,A2,5.50,31.20,4.75,25.00,8,34.33,58,25.68,6 3116      10
芦屋,1,2,3584,佐々木英,52,広島,53,B1,4.80,29.91,4.86,31.37,47,27.14,27,34.78,444 66       5
芦屋,1,3,3809,吉田光,50,佐賀,51,B1,4.37,16.05,5.46,37.78,5,39.19,40,40.54,3 4344       7
芦屋,1,4,3334,角ひとみ,56,広島,45,B1,5.29,32.74,4.12,21.95,60,48.10,65,34.29,614 43       6
芦屋,1,5,4253,西川真人,42,滋賀,57,B1,3.96,16.81,4.60,16.00,11,32.00,50,52.05,525 25       7
芦屋,1,6,3948,大町利克,49,大阪,53,B1,3.93,20.00,0.00,0.00,38,33.33,12,24.19,5 363        6
芦屋,2,1,5012,加倉侑征,28,福岡,52,A2,5.52,36.36,5.47,36.36,40,15.71,62,40.30,431143      10
芦屋,2,2,5214,田中宏典,26,佐賀,53,B1,5.29,27.08,2.20,2.00,34,30.95,30,34.29,2 561        7
芦屋,2,3,5244,黒田剛,24,福岡,52,B1,3.92,16.04,1.62,2.56,31,24.64,64,41.46,464 4        6
芦屋,2,4,4710,福田宗平,35,大阪,53,A2,6.55,50.71,5.70,39.13,16,38.16,67,41.77,14625        8
芦屋,2,5,4343,村岡賢,40,広島,50,B1,3.34,9.73,0.00,0.00,6,38.16,49,39.76,645 54       9
芦屋,2,6,3893,汐崎正則,49,愛知,54,B1,4.40,21.28,4.06,18.75,36,37.97,36,30.14,3 563        8
芦屋,3,1,4090,中村尊,44,埼玉,54,A2,6.48,49.23,7.79,57.89,27,14.52,57,22.86,61431       10
芦屋,3,2,4665,加藤啓太,41,愛知,52,B1,3.86,10.96,5.22,22.22,22,38.33,34,23.33,5 355        7
芦屋,3,3,4549,小林文彦,36,福岡,52,A2,5.52,31.86,5.34,34.48,39,36.25,21,25.42,5 6526       9
芦屋,3,4,5118,野田なづ,25,佐賀,45,B1,5.10,29.85,4.07,14.81,32,22.58,39,41.67,444 33       8
芦屋,3,5,4388,是澤孝宏,40,滋賀,52,A2,5.81,42.61,5.04,25.00,44,56.34,28,21.43,33532        8
芦屋,3,6,5412,久保田凪,19,佐賀,43,B2,1.41,2.44,0.00,0.00,20,25.86,38,29.33,565 56       7
芦屋,4,1,4953,尾上雅也,30,埼玉,54,A1,6.79,52.99,6.95,47.37,50,22.58,68,27.27,253154      11
芦屋,4,2,3742,宮地秀祈,51,福岡,52,B1,4.22,16.47,4.38,19.23,37,33.33,59,35.14,5 445        8
芦屋,4,3,4247,齊藤優,43,徳島,54,A2,4.86,25.56,5.53,33.33,51,12.86,37,28.00,244 64       8
芦屋,4,4,4359,横川聖志,40,徳島,57,B1,5.23,32.04,5.30,34.04,1,42.86,63,23.08,552 22       9
芦屋,4,5,5154,村松栄太,29,広島,53,B1,4.53,26.21,3.74,20.51,26,32.14,35,39.74,2 2213      10
芦屋,4,6,5389,恵良琴美,18,福岡,43,B2,1.20,0.00,0.94,0.00,3,15.38,14,43.06,6 666        9
芦屋,5,1,4963,實森美祐,28,広島,47,A1,6.74,50.00,5.39,38.89,56,27.27,70,43.42,156344      10
芦屋,5,2,4832,権藤俊光,38,大阪,51,A2,6.96,52.17,6.50,40.00,28,50.68,44,41.03,35261        9
芦屋,5,3,4619,伏田裕隆,42,東京,52,B1,5.49,38.14,0.00,0.00,48,37.33,31,25.37,261 66      11
芦屋,5,4,3471,赤峰和也,55,佐賀,52,B1,3.98,18.28,4.04,28.57,49,35.06,47,36.49,6 2251      11
芦屋,5,5,4927,関野文,31,大阪,45,A2,6.10,45.54,6.40,44.68,53,25.33,42,22.54,145 52       9
芦屋,5,6,3584,佐々木英,52,広島,53,B1,4.80,29.91,4.86,31.37,47,27.14,27,34.78,444 66       1
芦屋,6,1,3948,大町利克,49,大阪,53,B1,3.93,20.00,0.00,0.00,38,33.33,12,24.19,5 363        1
芦屋,6,2,3175,渡辺千草,61,東京,48,B1,4.32,23.68,0.00,0.00,18,37.84,54,45.24,233 35      10
芦屋,6,3,3826,村田修次,52,東京,53,A2,6.06,41.75,6.85,48.15,25,34.62,18,36.49,122515      11
芦屋,6,4,5244,黒田剛,24,福岡,52,B1,3.92,16.04,1.62,2.56,31,24.64,64,41.46,464 4        2
芦屋,6,5,3334,角ひとみ,56,広島,45,B1,5.29,32.74,4.12,21.95,60,48.10,65,34.29,614 43       1
芦屋,6,6,4002,古結宏,47,兵庫,53,A1,7.19,55.14,0.00,0.00,19,37.33,17,25.81,261223      11
芦屋,7,1,3809,吉田光,50,佐賀,51,B1,4.37,16.05,5.46,37.78,5,39.19,40,40.54,3 4344       1
芦屋,7,2,4253,西川真人,42,滋賀,57,B1,3.96,16.81,4.60,16.00,11,32.00,50,52.05,525 25       1
芦屋,7,3,4665,加藤啓太,41,愛知,52,B1,3.86,10.96,5.22,22.22,22,38.33,34,23.33,5 355        3
芦屋,7,4,4669,井上茂,40,福岡,53,B1,4.44,20.41,4.00,17.65,42,32.10,13,20.27,3 1634      11
芦屋,7,5,5214,田中宏典,26,佐賀,53,B1,5.29,27.08,2.20,2.00,34,30.95,30,34.29,2 561        2
芦屋,7,6,5412,久保田凪,19,佐賀,43,B2,1.41,2.44,0.00,0.00,20,25.86,38,29.33,565 56       3
芦屋,8,1,3893,汐崎正則,49,愛知,54,B1,4.40,21.28,4.06,18.75,36,37.97,36,30.14,3 563        2
芦屋,8,2,4388,是澤孝宏,40,滋賀,52,A2,5.81,42.61,5.04,25.00,44,56.34,28,21.43,33532        3
芦屋,8,3,4710,福田宗平,35,大阪,53,A2,6.55,50.71,5.70,39.13,16,38.16,67,41.77,14625        2
芦屋,8,4,3742,宮地秀祈,51,福岡,52,B1,4.22,16.47,4.38,19.23,37,33.33,59,35.14,5 445        4
芦屋,8,5,5118,野田なづ,25,佐賀,45,B1,5.10,29.85,4.07,14.81,32,22.58,39,41.67,444 33       3
芦屋,8,6,4247,齊藤優,43,徳島,54,A2,4.86,25.56,5.53,33.33,51,12.86,37,28.00,244 64       4
芦屋,9,1,4549,小林文彦,36,福岡,52,A2,5.52,31.86,5.34,34.48,39,36.25,21,25.42,5 6526       3
芦屋,9,2,4927,関野文,31,大阪,45,A2,6.10,45.54,6.40,44.68,53,25.33,42,22.54,145 52       5
芦屋,9,3,4359,横川聖志,40,徳島,57,B1,5.23,32.04,5.30,34.04,1,42.86,63,23.08,552 22       4
芦屋,9,4,4343,村岡賢,40,広島,50,B1,3.34,9.73,0.00,0.00,6,38.16,49,39.76,645 54       2
芦屋,9,5,4832,権藤俊光,38,大阪,51,A2,6.96,52.17,6.50,40.00,28,50.68,44,41.03,35261        5
芦屋,9,6,5389,恵良琴美,18,福岡,43,B2,1.20,0.00,0.94,0.00,3,15.38,14,43.06,6 666        4
芦屋,10,1,5154,村松栄太,29,広島,53,B1,4.53,26.21,3.74,20.51,26,32.14,35,39.74,2 2213       4
芦屋,10,2,5012,加倉侑征,28,福岡,52,A2,5.52,36.36,5.47,36.36,40,15.71,62,40.30,431143       2
芦屋,10,3,4963,實森美祐,28,広島,47,A1,6.74,50.00,5.39,38.89,56,27.27,70,43.42,156344       5
芦屋,10,4,3175,渡辺千草,61,東京,48,B1,4.32,23.68,0.00,0.00,18,37.84,54,45.24,233 35       6
芦屋,10,5,4161,黒柳浩孝,43,愛知,56,A2,5.50,31.20,4.75,25.00,8,34.33,58,25.68,6 3116       1
芦屋,10,6,4090,中村尊,44,埼玉,54,A2,6.48,49.23,7.79,57.89,27,14.52,57,22.86,61431        3
芦屋,11,1,4002,古結宏,47,兵庫,53,A1,7.19,55.14,0.00,0.00,19,37.33,17,25.81,261223       6
芦屋,11,2,4953,尾上雅也,30,埼玉,54,A1,6.79,52.99,6.95,47.37,50,22.58,68,27.27,253154       4
芦屋,11,3,4669,井上茂,40,福岡,53,B1,4.44,20.41,4.00,17.65,42,32.10,13,20.27,3 1634       7
芦屋,11,4,3826,村田修次,52,東京,53,A2,6.06,41.75,6.85,48.15,25,34.62,18,36.49,122515       6
芦屋,11,5,4619,伏田裕隆,42,東京,52,B1,5.49,38.14,0.00,0.00,48,37.33,31,25.37,261 66       5
芦屋,11,6,3471,赤峰和也,55,佐賀,52,B1,3.98,18.28,4.04,28.57,49,35.06,47,36.49,6 2251       5
芦屋,12,1,5026,安河内健,30,佐賀,55,A1,6.45,46.15,5.76,41.38,4,30.26,48,37.18,131141
芦屋,12,2,4256,渡辺浩司,41,福岡,52,A1,7.43,60.43,6.80,47.50,52,35.62,32,33.33,211311
芦屋,12,3,4227,安達裕樹,42,三重,54,A1,6.45,44.93,0.00,0.00,10,24.66,29,31.88,424131
芦屋,12,4,4837,酒井陽祐,36,愛知,51,B1,4.52,27.27,3.78,22.22,54,54.55,55,24.24,1 2232
芦屋,12,5,5018,竹下大樹,26,福岡,55,A1,6.59,50.67,5.48,28.57,21,23.94,56,29.85,113412
芦屋,12,6,4556,竹井奈美,36,福岡,47,B2,6.61,52.50,6.30,50.00,45,37.21,51,35.29,331 22
若松,1,1,4831,羽野直也,30,福岡,55,A1,6.90,44.55,8.01,64.79,43,35.36,16,43.86,6           10
若松,1,2,4571,菅章哉,37,徳島,53,A1,6.63,48.91,6.99,55.56,3,34.08,49,35.48,4            9
若松,1,3,4237,大峯豊,41,山口,52,A1,7.16,49.22,8.00,64.71,42,36.47,53,44.23,5            6
若松,1,4,3716,石渡鉄兵,50,東京,54,A1,6.58,43.97,6.29,23.53,56,27.96,47,30.00,2
若松,1,5,4482,守屋美穂,36,岡山,45,A1,7.31,61.83,6.53,53.33,41,36.63,68,36.07,64
若松,1,6,3854,吉川元浩,52,兵庫,51,A1,6.97,47.83,8.09,63.64,54,32.11,15,42.31,4            8
若松,2,1,4497,桑原悠,38,長崎,52,A1,6.64,46.15,6.05,36.84,20,31.28,43,50.00,6
若松,2,2,4757,山田祐也,36,徳島,52,A1,6.84,56.39,6.56,50.00,18,32.02,42,40.74,3
若松,2,3,4024,井口佳典,48,三重,51,A1,7.03,46.55,6.80,40.91,9,29.65,56,29.51,4           10
若松,2,4,3590,濱野谷憲,51,東京,54,A1,6.96,54.21,7.37,55.56,34,48.33,36,25.81,4            8
若松,2,5,3415,松井繁,55,大阪,52,A1,6.70,38.28,6.89,33.33,45,39.23,64,34.29,22
若松,2,6,4444,桐生順平,38,埼玉,52,A1,7.68,51.28,8.28,55.56,51,35.52,31,36.84,6            9
若松,3,1,4061,萩原秀人,46,福井,52,A1,7.35,55.88,7.38,50.00,4,34.29,59,27.42,3           11
若松,3,2,4290,稲田浩二,40,兵庫,51,A1,6.53,39.10,7.24,47.06,38,25.86,44,54.55,4           10
若松,3,3,4932,新開航,29,福岡,52,A1,7.12,51.67,6.93,50.00,58,39.20,30,25.35,1S
若松,3,4,4459,片岡雅裕,39,香川,53,A1,6.97,43.90,6.92,66.67,28,42.44,37,38.60,6            9
若松,3,5,4205,山口剛,43,広島,52,A1,7.24,52.94,7.55,45.45,33,36.53,70,44.90,56
若松,3,6,4262,馬場貴也,41,滋賀,54,A1,6.93,44.72,7.14,40.00,44,38.24,33,26.09,1            8
若松,4,1,4500,山田康二,37,佐賀,54,A1,7.79,52.94,8.00,57.14,39,33.14,25,29.51,36
若松,4,2,4586,磯部誠,34,愛知,54,A1,7.48,53.04,7.48,52.00,36,35.76,57,28.57,1           10
若松,4,3,4168,石野貴之,43,大阪,55,A1,6.63,52.38,6.67,44.44,29,30.81,12,39.29,6
若松,4,4,3783,瓜生正義,49,福岡,53,A1,7.26,50.47,7.82,57.32,14,44.64,52,38.71,2           11
若松,4,5,4030,森高一真,47,香川,50,A1,6.46,36.08,6.70,40.00,10,41.72,39,50.00,3
若松,4,6,4847,佐藤隆太,31,東京,53,A1,6.97,47.41,8.19,65.38,27,32.40,60,38.81,3           12
若松,5,1,3978,齊藤仁,48,東京,51,A1,6.59,42.36,7.22,44.44,26,34.39,14,38.89,5
若松,5,2,4337,平本真之,41,愛知,54,A1,7.22,53.38,5.76,36.00,23,33.71,69,29.51,4           11
若松,5,3,4494,河合佑樹,38,静岡,50,A1,6.54,41.01,7.10,61.54,40,30.77,29,37.29,1           12
若松,5,4,3897,白井英治,48,山口,53,A1,7.75,60.83,9.40,85.00,57,34.30,71,33.90,21
若松,5,5,4418,茅原悠紀,38,岡山,53,A1,8.26,62.14,8.23,58.06,16,34.13,50,26.67,5           10
若松,5,6,4719,上條暢嵩,31,大阪,51,A1,7.29,48.06,7.56,33.33,49,27.47,20,45.10,64
若松,6,1,3388,今垣光太,55,福井,52,A1,6.71,41.75,6.63,52.63,37,28.74,63,35.00,35
若松,6,2,3719,辻栄蔵,50,広島,52,A1,7.26,52.55,6.87,43.48,48,39.47,35,39.68,2           11
若松,6,3,4851,関浩哉,30,群馬,49,A1,7.78,51.65,7.24,47.06,11,46.75,46,25.42,54
若松,6,4,4237,大峯豊,41,山口,52,A1,7.16,49.22,8.00,64.71,42,36.47,53,44.23,5            1
若松,6,5,3941,池田浩二,47,愛知,53,A1,7.97,57.14,8.33,66.67,24,36.52,17,35.59,4           12
若松,6,6,4848,仲谷颯仁,31,福岡,52,A1,7.44,54.39,7.29,57.32,12,53.57,28,29.41,62
若松,7,1,4686,丸野一樹,34,滋賀,53,A1,7.54,50.74,6.00,27.78,25,34.86,45,50.00,5
若松,7,2,4013,中島孝平,45,福井,53,A1,7.25,49.21,7.32,64.00,46,46.47,38,29.82,1
若松,7,3,4445,宮地元輝,38,佐賀,54,A1,7.25,45.69,6.87,38.30,61,36.99,21,29.31,3           12
若松,7,4,4371,西山貴浩,38,福岡,53,A1,6.82,39.60,7.76,60.25,7,40.45,75,30.14,63
若松,7,5,4688,永井彪也,32,東京,53,A1,6.99,54.26,5.92,23.08,55,33.68,58,29.03,2
若松,7,6,3779,原田幸哉,49,長崎,54,A1,7.23,50.39,6.80,43.64,5,27.71,66,48.15,1
若松,8,1,4573,佐藤翼,36,埼玉,53,A1,7.35,47.86,8.00,60.00,47,28.40,67,52.73,42
若松,8,2,4262,馬場貴也,41,滋賀,54,A1,6.93,44.72,7.14,40.00,44,38.24,33,26.09,1            3
若松,8,3,3854,吉川元浩,52,兵庫,51,A1,6.97,47.83,8.09,63.64,54,32.11,15,42.31,4            1
若松,8,4,4504,前田将太,37,福岡,54,A1,7.48,56.34,8.06,67.42,53,27.68,13,39.34,55
若松,8,5,4324,海野康志,37,山口,58,A1,6.94,55.73,5.75,50.00,35,30.30,11,44.83,43
若松,8,6,3590,濱野谷憲,51,東京,54,A1,6.96,54.21,7.37,55.56,34,48.33,36,25.81,4            2
若松,9,1,4362,土屋智則,40,群馬,54,A1,7.26,46.28,6.50,21.43,17,32.98,54,43.40,51
若松,9,2,4459,片岡雅裕,39,香川,53,A1,6.97,43.90,6.92,66.67,28,42.44,37,38.60,6            3
若松,9,3,4344,新田雄史,40,三重,54,A1,7.94,59.68,9.24,70.59,6,44.05,55,40.98,21
若松,9,4,4444,桐生順平,38,埼玉,52,A1,7.68,51.28,8.28,55.56,51,35.52,31,36.84,6            2
若松,9,5,4571,菅章哉,37,徳島,53,A1,6.63,48.91,6.99,55.56,3,34.08,49,35.48,4            1
若松,9,6,4914,吉田裕平,28,愛知,51,A1,7.83,60.83,8.06,58.82,21,30.81,73,40.00,15
若松,10,1,4024,井口佳典,48,三重,51,A1,7.03,46.55,6.80,40.91,9,29.65,56,29.51,4            2
若松,10,2,4418,茅原悠紀,38,岡山,53,A1,8.26,62.14,8.23,58.06,16,34.13,50,26.67,5            5
若松,10,3,4502,遠藤エミ,37,滋賀,44,A1,6.95,36.75,5.67,0.00,59,29.35,65,36.07,32
若松,10,4,4586,磯部誠,34,愛知,54,A1,7.48,53.04,7.48,52.00,36,35.76,57,28.57,1            4
若松,10,5,4831,羽野直也,30,福岡,55,A1,6.90,44.55,8.01,64.79,43,35.36,16,43.86,6            1
若松,10,6,4290,稲田浩二,40,兵庫,51,A1,6.53,39.10,7.24,47.06,38,25.86,44,54.55,4            3
若松,11,1,3783,瓜生正義,49,福岡,53,A1,7.26,50.47,7.82,57.32,14,44.64,52,38.71,2            4
若松,11,2,4061,萩原秀人,46,福井,52,A1,7.35,55.88,7.38,50.00,4,34.29,59,27.42,3            3
若松,11,3,4337,平本真之,41,愛知,54,A1,7.22,53.38,5.76,36.00,23,33.71,69,29.51,4            5
若松,11,4,3719,辻栄蔵,50,広島,52,A1,7.26,52.55,6.87,43.48,48,39.47,35,39.68,2            6
若松,11,5,4524,深谷知博,37,静岡,52,A1,7.27,46.97,7.52,44.00,30,48.31,18,28.57,12
若松,11,6,4266,長田頼宗,40,東京,53,A1,7.12,54.26,8.00,57.89,2,28.31,62,43.48,5
若松,12,1,3941,池田浩二,47,愛知,53,A1,7.97,57.14,8.33,66.67,24,36.52,17,35.59,4            6
若松,12,2,4847,佐藤隆太,31,東京,53,A1,6.97,47.41,8.19,65.38,27,32.40,60,38.81,3            4
若松,12,3,4350,篠崎元志,39,福岡,53,A1,7.08,46.03,6.62,40.54,32,36.31,48,35.00,31
若松,12,4,4445,宮地元輝,38,佐賀,54,A1,7.25,45.69,6.87,38.30,61,36.99,21,29.31,3            7
若松,12,5,4494,河合佑樹,38,静岡,50,A1,6.54,41.01,7.10,61.54,40,30.77,29,37.29,1            5
若松,12,6,3942,寺田祥,46,山口,55,A1,6.37,37.14,7.83,65.22,1,33.89,34,32.35,3
徳山,1,1,4938,小芦るり,27,佐賀,49,A2,6.33,43.27,5.87,38.30,23,17.14,29,37.77,1524         9
徳山,1,2,4941,孫崎百世,36,滋賀,46,B2,3.84,17.65,5.03,24.14,65,31.65,57,32.83,4 31         8
徳山,1,3,5146,野田彩加,22,山口,51,B1,4.81,24.73,4.56,27.37,67,20.59,43,37.17,4 32         7
徳山,1,4,4714,喜多須杏,34,徳島,48,B1,4.84,26.55,4.11,16.67,26,43.42,58,33.67,315         11
徳山,1,5,4891,寺島美里,35,東京,46,B1,4.94,30.16,4.71,23.53,21,16.42,33,32.12,5 32        10
徳山,1,6,5406,小畑楓夏,20,山口,55,B2,1.08,0.00,1.00,0.00,73,55.56,71,33.85,666          6
徳山,2,1,5193,米丸乃絵,24,福岡,47,A2,6.47,47.25,0.00,0.00,60,28.92,72,34.21,541         11
徳山,2,2,4819,蜂須瑞生,34,群馬,45,B1,5.41,32.56,5.33,35.90,63,53.52,13,32.63,534          8
徳山,2,3,5129,山口真喜,28,長崎,47,A2,5.88,38.18,6.06,44.44,64,22.58,77,33.04,3 26         7
徳山,2,4,4050,田口節子,44,岡山,46,A1,7.20,59.57,7.10,54.29,74,50.00,38,37.06,1211         9
徳山,2,5,4844,村上奈穂,32,広島,49,B1,4.53,18.64,4.93,28.57,27,26.79,42,32.65,3 43
徳山,2,6,5148,松本怜,31,福岡,46,B1,4.33,25.93,4.17,19.05,15,47.14,39,37.44,211         10
