会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
福岡,1,1,4446,和田兼輔,39,兵庫,53,A1,7.03,55.94,6.77,53.85,52,37.05,28,32.39,224 34      12
福岡,1,2,3444,香月大介,56,福岡,54,B1,2.77,8.57,5.00,33.33,38,35.29,09,41.67,4 645        7
福岡,1,3,5156,坂野さく,28,福井,45,B1,4.75,27.88,0.00,0.00,63,35.68,16,41.30,466 3        5
福岡,1,4,3519,冨田秀幸,57,愛知,52,B1,4.35,17.86,5.48,34.48,42,42.42,36,36.67,4 544        6
福岡,1,5,4022,待鳥雄紀,45,福岡,58,B1,4.02,16.92,5.41,30.48,16,25.68,39,28.66,544 55
福岡,1,6,3523,寳田亮治,57,福岡,52,B1,3.88,17.07,0.00,0.00,45,34.54,01,29.38,2 422        9
福岡,2,1,4374,永田義紘,41,広島,51,B1,4.92,26.00,4.63,23.33,68,35.15,47,45.83,5 654        6
福岡,2,2,3211,北川敏弘,63,佐賀,55,B1,3.67,13.95,4.83,33.33,72,30.39,31,26.06,6 254        7
福岡,2,3,4747,山戸信二,40,長崎,51,B1,4.20,25.81,4.20,23.53,69,34.52,13,36.36,5 361        9
福岡,2,4,3871,池田紫乃,50,長崎,44,B1,4.37,22.09,6.78,44.44,36,30.27,71,37.04,2 3613      12
福岡,2,5,4512,高野哲史,36,兵庫,51,A1,7.09,53.19,5.98,40.48,24,32.68,51,34.54,46323       11
福岡,2,6,4569,中澤宏奈,37,東京,48,B2,5.26,44.12,0.00,0.00,37,32.33,19,39.53,6 664        8
福岡,3,1,3843,上之晃弘,49,長崎,55,B1,4.69,27.47,4.96,34.04,64,38.80,20,33.16,4 254       10
福岡,3,2,5317,長尾萌加,24,岡山,44,B1,4.98,25.53,3.47,10.53,25,39.05,05,32.28,4 4S2        8
福岡,3,3,4826,井上一輝,31,大阪,51,A1,7.10,56.16,6.63,49.02,23,31.28,26,32.41,5 4552      11
福岡,3,4,4676,後藤隼之,37,東京,56,B1,5.13,31.37,4.06,27.78,54,41.95,18,30.90,113 33      12
福岡,3,5,5212,西川拓利,27,福岡,55,B1,5.45,35.79,3.96,19.78,41,35.17,58,40.84,363 21
福岡,3,6,3807,岡部哲,51,埼玉,50,B1,4.11,21.88,4.00,20.00,73,31.85,14,31.55,563 6        7
福岡,4,1,4711,前出達吉,35,福井,52,B1,5.37,36.70,5.05,26.32,56,45.78,42,28.57,35211       10
福岡,4,2,4900,中田夕貴,33,埼玉,46,A2,5.98,44.26,0.00,0.00,22,32.81,37,31.67,3 4646      10
福岡,4,3,3302,谷川里江,58,愛知,46,B1,5.20,38.89,0.00,0.00,18,31.58,30,38.12,611 36       8
福岡,4,4,5090,生方靖亜,25,群馬,54,B1,5.36,31.87,5.00,33.33,50,44.78,67,36.07,251 23      11
福岡,4,5,3574,大神康司,53,福岡,53,A2,6.33,49.57,5.76,43.14,26,37.95,25,40.43,2 4554       9
福岡,4,6,3714,梶原正,51,福岡,56,B1,4.34,17.58,3.58,10.53,13,33.16,65,37.99,361 26
福岡,5,1,5156,坂野さく,28,福井,45,B1,4.75,27.88,0.00,0.00,63,35.68,16,41.30,466 3        1
福岡,5,2,4274,長畑友輔,43,東京,53,B1,4.62,25.64,4.68,32.14,49,48.60,53,30.73,1 555        9
福岡,5,3,3340,池田雷太,60,東京,53,B1,3.95,19.59,6.00,45.45,30,34.47,59,31.50,415 65
福岡,5,4,5066,鈴木孝明,27,埼玉,53,A2,5.84,38.24,4.90,50.00,55,31.28,48,36.96,31142       10
福岡,5,5,5352,西岡蒼志,21,香川,56,B1,4.42,18.60,2.69,0.00,21,38.60,15,35.11,251 52
福岡,5,6,3556,田中信一,53,大阪,55,A1,6.67,51.72,6.81,52.38,70,34.41,43,32.62,13531       12
福岡,6,1,3519,冨田秀幸,57,愛知,52,B1,4.35,17.86,5.48,34.48,42,42.42,36,36.67,4 544        1
福岡,6,2,3478,嶋田貴支,55,香川,52,B1,5.15,29.17,5.41,29.41,40,36.41,10,34.16,241 63
福岡,6,3,3615,横田茂,53,広島,52,B1,4.79,32.32,5.76,36.00,28,27.49,46,28.02,555 46
福岡,6,4,4374,永田義紘,41,広島,51,B1,4.92,26.00,4.63,23.33,68,35.15,47,45.83,5 654        2
福岡,6,5,3713,伊藤誠二,51,愛知,55,A2,5.76,37.23,3.80,20.00,39,30.94,70,30.37,642 61      11
福岡,6,6,3557,太田和美,53,大阪,55,A1,6.73,49.04,6.93,46.43,47,35.42,40,32.28,221 11      10
福岡,7,1,4487,三原司,39,福岡,53,B1,4.44,25.44,4.51,23.61,29,38.70,61,39.39,3 2351
福岡,7,2,4218,吉川喜継,44,滋賀,52,A1,7.11,59.86,0.00,0.00,32,31.22,72,36.36,3 1624      11
福岡,7,3,3211,北川敏弘,63,佐賀,55,B1,3.67,13.95,4.83,33.33,72,30.39,31,26.06,6 254        2
福岡,7,4,3807,岡部哲,51,埼玉,50,B1,4.11,21.88,4.00,20.00,73,31.85,14,31.55,563 6        3
福岡,7,5,3482,金子猛志,54,群馬,63,A2,5.12,29.60,5.48,33.33,66,27.87,54,37.43,634 65
福岡,7,6,3444,香月大介,56,福岡,54,B1,2.77,8.57,5.00,33.33,38,35.29,09,41.67,4 645        1
福岡,8,1,5258,仲本舜,20,福岡,53,B1,4.48,22.73,3.76,19.05,61,36.23,21,29.08,3 1634
福岡,8,2,4569,中澤宏奈,37,東京,48,B2,5.26,44.12,0.00,0.00,37,32.33,19,39.53,6 664        2
福岡,8,3,4204,柴田大輔,43,福岡,51,B1,5.24,34.12,5.30,36.67,11,36.02,60,39.34,362 64
福岡,8,4,3302,谷川里江,58,愛知,46,B1,5.20,38.89,0.00,0.00,18,31.58,30,38.12,611 36       4
福岡,8,5,5317,長尾萌加,24,岡山,44,B1,4.98,25.53,3.47,10.53,25,39.05,05,32.28,4 4S2        3
福岡,8,6,4472,尾嶋一広,38,兵庫,56,A1,6.42,47.01,6.33,52.38,53,30.90,06,33.33,11146       12
福岡,9,1,5129,山口真喜,28,長崎,48,A2,5.72,39.24,3.70,10.00,74,36.27,64,28.11,65655
福岡,9,2,3523,寳田亮治,57,福岡,52,B1,3.88,17.07,0.00,0.00,45,34.54,01,29.38,2 422        1
福岡,9,3,3574,大神康司,53,福岡,53,A2,6.33,49.57,5.76,43.14,26,37.95,25,40.43,2 4554       4
福岡,9,4,4594,谷川祐一,44,滋賀,53,A2,5.85,40.74,6.27,42.31,71,28.51,04,27.87,433231
福岡,9,5,4747,山戸信二,40,長崎,51,B1,4.20,25.81,4.20,23.53,69,34.52,13,36.36,5 361        2
福岡,9,6,4274,長畑友輔,43,東京,53,B1,4.62,25.64,4.68,32.14,49,48.60,53,30.73,1 555        5
福岡,10,1,5066,鈴木孝明,27,埼玉,53,A2,5.84,38.24,4.90,50.00,55,31.28,48,36.96,31142        5
福岡,10,2,3557,太田和美,53,大阪,55,A1,6.73,49.04,6.93,46.43,47,35.42,40,32.28,221 11       6
福岡,10,3,4900,中田夕貴,33,埼玉,46,A2,5.98,44.26,0.00,0.00,22,32.81,37,31.67,3 4646       4
福岡,10,4,4711,前出達吉,35,福井,52,B1,5.37,36.70,5.05,26.32,56,45.78,42,28.57,35211        4
福岡,10,5,3843,上之晃弘,49,長崎,55,B1,4.69,27.47,4.96,34.04,64,38.80,20,33.16,4 254        3
福岡,10,6,4624,高田明,40,佐賀,50,A1,7.02,57.69,5.72,40.63,67,36.10,68,36.98,242112
