会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,5369,岡崎凪汰,24,長崎,51,B1,3.60,19.51,2.79,9.84,66,33.50,35,33.49,4 36546      5
大村,1,2,3871,池田紫乃,50,長崎,44,B1,4.44,25.40,5.13,37.36,41,24.07,12,36.84,655 455      6
大村,1,3,5208,屋良龍紀,28,長崎,51,B1,4.51,26.97,4.24,25.00,44,32.85,22,32.06,43534155     8
大村,1,4,3508,久富政弘,54,佐賀,54,B1,5.57,36.49,4.14,14.29,20,42.86,43,32.70,524 2513     7
大村,1,5,5420,吉原快誓,19,長崎,51,B2,1.61,0.00,1.45,0.00,69,29.73,17,35.27,3 66635      5
大村,1,6,5309,森雄利,21,長崎,52,B2,3.24,14.29,1.67,2.86,16,25.00,70,37.13,4 45541      7
大村,2,1,4747,山戸信二,40,長崎,51,B1,3.56,16.90,3.45,11.27,49,30.54,30,36.23,13435 43    10
大村,2,2,4408,仁科さや,40,長崎,48,B1,2.95,12.07,4.70,31.91,35,26.44,75,33.01,665 265      7
大村,2,3,5250,嶋田有里,23,長崎,46,B1,3.94,16.25,3.32,15.89,43,40.58,51,37.13,3 643332     9
大村,2,4,4562,阪本勇介,38,岡山,55,B1,4.49,14.29,4.30,20.00,14,28.57,63,38.10,554 446      6
大村,2,5,5457,山田陽翔,19,長崎,52,B2,0.00,0.00,0.00,0.00,13,38.46,26,33.33,6 66665      6
大村,2,6,4764,小池礼乃,35,福岡,47,B1,5.14,33.73,4.63,33.33,32,35.78,54,37.02,425 F26
大村,3,1,4720,西澤日花,31,長崎,47,B1,4.16,17.05,5.32,34.85,33,38.18,19,32.50,6 342366    11
大村,3,2,4213,重富伸也,41,長崎,54,B1,3.94,22.35,4.45,26.36,62,40.59,36,33.64,262 5654     7
大村,3,3,3906,飯山晃三,48,長崎,63,B1,4.32,26.53,4.28,24.35,22,36.67,49,39.81,26266 62     8
大村,3,4,4499,滝川真由,38,長崎,46,B1,5.31,35.82,6.28,47.83,40,27.40,78,32.21,51563 46     8
大村,3,5,4924,中北涼,33,長崎,48,B1,4.53,20.00,3.98,15.45,53,33.33,56,31.37,4 551432     9
大村,3,6,4919,吉田翔悟,35,長崎,53,B1,3.92,13.64,4.53,26.42,38,38.25,27,37.62,354 F55
大村,4,1,5261,岡暢祐,28,長崎,52,B1,4.49,25.97,3.33,15.91,30,33.95,18,37.85,63131 46    11
大村,4,2,3523,寳田亮治,57,福岡,53,B1,4.62,26.09,5.00,30.95,26,30.58,59,39.02,25323 24    10
大村,4,3,4173,岡谷健吾,43,広島,57,B1,5.04,36.46,5.92,46.15,36,34.88,41,32.35,644 2343     8
大村,4,4,4106,坂井康嗣,46,佐賀,51,B1,3.34,14.29,4.68,28.57,60,41.71,21,35.18,5 514342     9
大村,4,5,4816,村松修二,35,広島,57,A2,6.03,42.67,5.72,41.38,71,29.15,32,36.63,6536666      9
大村,4,6,3777,樋口亮,50,長崎,53,A2,6.19,45.76,6.64,50.68,18,30.09,45,40.19,1 25524F
大村,5,1,4842,山下昂大,34,岡山,56,A2,6.23,44.55,5.73,50.00,29,46.60,50,38.00,2 243436    10
大村,5,2,5369,岡崎凪汰,24,長崎,51,B1,3.60,19.51,2.79,9.84,66,33.50,35,33.49,4 36546      1
大村,5,3,4498,宮本夏樹,38,長崎,54,B1,6.00,44.44,5.75,41.27,59,40.00,62,31.41,2S115413    10
大村,5,4,5420,吉原快誓,19,長崎,51,B2,1.61,0.00,1.45,0.00,69,29.73,17,35.27,3 66635      1
大村,5,5,4553,坪口竜也,37,長崎,52,A2,6.20,42.27,6.45,48.25,24,33.49,61,38.65,46631 21     9
大村,5,6,3576,白水勝也,53,福岡,52,A1,6.81,48.39,6.17,44.68,34,43.32,33,41.94,1 222243    11
大村,6,1,5015,高橋竜矢,28,広島,53,A1,6.83,52.87,6.40,47.50,15,30.04,69,31.68,1 253315    10
大村,6,2,4241,大串重幸,41,長崎,53,A2,5.58,34.86,5.88,41.42,73,35.71,55,31.13,3 431454    11
大村,6,3,4562,阪本勇介,38,岡山,55,B1,4.49,14.29,4.30,20.00,14,28.57,63,38.10,554 446      2
