会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,4969,町田洸希,34,長崎,52,B1,5.22,31.48,4.72,30.67,63,30.07,51,42.96,3            9
大村,1,2,4580,長谷川雅,36,岡山,51,B1,5.41,37.59,5.58,41.67,33,39.72,26,37.68,5            7
大村,1,3,4865,立具敬司,35,大阪,51,B1,4.78,26.47,4.19,19.05,20,41.67,75,30.99,2           11
大村,1,4,5103,芝田京介,27,埼玉,52,B1,3.89,17.86,0.00,0.00,26,36.57,56,34.62,5            8
大村,1,5,4740,齋藤達希,33,静岡,53,B1,4.79,28.72,4.04,19.23,27,31.69,63,34.59,6           10
大村,1,6,3867,松浦勝,50,愛知,56,B1,4.46,24.47,3.50,12.50,46,32.37,24,33.09,5            6
大村,2,1,3401,上田隆章,58,香川,53,B1,4.56,26.60,0.00,0.00,67,27.89,30,34.53,46
大村,2,2,4775,千葉真弥,32,静岡,46,A2,6.15,48.75,0.00,0.00,16,26.39,47,36.50,2           12
大村,2,3,4957,竹之内極,30,福岡,57,B1,5.15,32.43,6.17,43.48,75,23.70,32,42.75,4            9
大村,2,4,4875,大塚康雅,31,東京,50,B1,4.87,26.83,5.42,30.56,44,33.33,13,27.86,6            7
大村,2,5,5394,福西広太,24,埼玉,52,B1,2.47,4.55,0.00,0.00,74,39.31,65,32.17,6
大村,2,6,4074,柳沢一,44,愛知,52,A1,6.27,40.71,0.00,0.00,17,35.92,73,24.82,3           11
大村,3,1,5180,藤本紗弥,27,山口,46,B2,2.83,11.11,0.00,0.00,52,35.46,49,40.91,6            8
大村,3,2,4489,岩川仁士,39,大阪,54,B1,5.25,30.12,0.00,0.00,38,37.32,72,40.00,4           12
大村,3,3,4737,竹井貴史,34,福岡,55,A2,7.08,56.72,6.89,47.22,36,32.41,29,35.97,1           11
大村,3,4,4626,伊藤紘章,39,愛知,51,B1,4.94,30.68,4.16,26.32,12,34.27,35,36.50,6            9
大村,3,5,4470,平田健之,38,三重,53,A1,6.21,47.46,7.63,37.50,19,22.46,76,29.20,5           10
大村,3,6,4898,菊地敬介,34,埼玉,56,B1,4.39,18.99,3.67,16.67,57,36.55,16,21.43,12
大村,4,1,5105,富田恕生,27,福岡,52,B1,4.85,25.81,4.23,19.23,47,36.36,21,40.00,6           10
大村,4,2,4630,岩永雅人,39,愛知,53,A2,5.38,35.00,5.48,34.62,28,30.56,48,22.22,6           11
大村,4,3,4366,前沢丈史,40,東京,56,A1,6.49,46.76,6.29,47.06,73,35.66,71,25.87,1           12
大村,4,4,4853,前原哉,30,岡山,45,B2,4.28,21.88,4.72,28.00,30,37.14,54,37.40,65
大村,4,5,4302,西野翔太,42,広島,52,A2,6.74,55.91,6.70,53.03,69,29.50,27,38.57,34
大村,4,6,4417,服部剛,39,静岡,54,B1,4.56,23.46,4.53,31.58,55,25.69,19,34.31,54
大村,5,1,4251,川崎誠志,43,山口,52,B1,4.24,21.43,4.56,25.93,11,55.71,23,34.78,12
大村,5,2,5007,近藤雄一,29,東京,53,B1,5.05,29.90,4.20,20.00,68,23.74,36,28.15,2           10
大村,5,3,5192,中尾優香,24,福岡,49,A2,4.77,29.76,3.82,23.68,39,34.27,28,25.74,4           11
大村,5,4,4410,井上大輔,39,岡山,52,B1,5.45,37.08,6.06,46.03,34,38.30,33,38.46,53
大村,5,5,4513,河野真也,36,福岡,53,A2,5.82,41.18,4.64,25.00,15,32.45,37,28.78,1           12
大村,5,6,4261,岡祐臣,41,三重,55,A1,6.03,41.18,5.89,42.11,18,32.62,78,37.90,56
大村,6,1,4156,浜野孝志,44,三重,57,A2,5.92,41.04,4.71,17.65,70,30.15,34,27.07,2           12
大村,6,2,5208,屋良龍紀,28,長崎,51,B1,3.78,19.48,3.59,19.19,21,46.32,66,39.42,33
大村,6,3,3867,松浦勝,50,愛知,56,B1,4.46,24.47,3.50,12.50,46,32.37,24,33.09,5            1
大村,6,4,4095,福来剛,44,東京,51,A1,7.06,56.41,6.89,38.89,65,40.14,64,28.47,13          11
大村,6,5,3701,大西隆洋,52,香川,57,B1,3.46,12.50,1.40,0.00,51,27.46,53,34.07,26
大村,6,6,3976,内田圭,48,山口,52,B1,4.41,27.78,3.22,17.39,56,32.17,77,31.69,44
大村,7,1,3349,吉田一郎,57,長崎,52,A2,5.70,35.16,5.40,32.48,76,26.62,45,41.48,16
大村,7,2,4196,田中太一,43,佐賀,53,B1,4.56,30.30,4.42,27.27,59,37.33,40,35.71,45
大村,7,3,4875,大塚康雅,31,東京,50,B1,4.87,26.83,5.42,30.56,44,33.33,13,27.86,6            2
大村,7,4,4933,板橋侑我,29,静岡,54,A1,6.60,44.21,6.19,31.25,48,40.16,39,28.15,32          12
大村,7,5,4580,長谷川雅,36,岡山,51,B1,5.41,37.59,5.58,41.67,33,39.72,26,37.68,5            1
大村,7,6,5358,増本杏珠,20,福岡,49,B1,3.39,8.11,2.94,9.38,50,27.34,18,39.69,4
大村,8,1,5103,芝田京介,27,埼玉,52,B1,3.89,17.86,0.00,0.00,26,36.57,56,34.62,5            1
大村,8,2,4903,吉田凌太,32,愛知,51,A1,7.06,55.32,6.30,50.00,41,24.29,55,31.16,11
大村,8,3,4376,藤田靖弘,41,静岡,52,A2,5.78,38.76,8.18,81.82,32,34.53,22,29.32,13
大村,8,4,5180,藤本紗弥,27,山口,46,B2,2.83,11.11,0.00,0.00,52,35.46,49,40.91,6            3
大村,8,5,4978,山田和佐,31,広島,53,B1,4.68,24.55,4.38,15.38,37,23.53,62,32.86,35
大村,8,6,3784,中島友和,49,佐賀,53,B1,5.39,35.44,5.02,31.82,60,43.75,25,34.97,21
大村,9,1,5189,藤原早菜,25,岡山,45,A2,6.15,37.80,6.11,44.44,40,26.24,38,29.41,41
大村,9,2,4528,黒井達矢,37,埼玉,54,A1,6.57,48.82,7.23,51.61,64,40.29,59,40.88,25
大村,9,3,4626,伊藤紘章,39,愛知,51,B1,4.94,30.68,4.16,26.32,12,34.27,35,36.50,6            3
大村,9,4,3613,角谷健吾,53,東京,51,A1,6.46,50.00,6.50,40.91,45,34.53,12,34.75,35
大村,9,5,4969,町田洸希,34,長崎,52,B1,5.22,31.48,4.72,30.67,63,30.07,51,42.96,3            1
大村,9,6,4957,竹之内極,30,福岡,57,B1,5.15,32.43,6.17,43.48,75,23.70,32,42.75,4            2
大村,10,1,4470,平田健之,38,三重,53,A1,6.21,47.46,7.63,37.50,19,22.46,76,29.20,5            3
大村,10,2,5105,富田恕生,27,福岡,52,B1,4.85,25.81,4.23,19.23,47,36.36,21,40.00,6            4
大村,10,3,4740,齋藤達希,33,静岡,53,B1,4.79,28.72,4.04,19.23,27,31.69,63,34.59,6            1
大村,10,4,5007,近藤雄一,29,東京,53,B1,5.05,29.90,4.20,20.00,68,23.74,36,28.15,2            5
