会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
唐津,1,1,4072,森永淳,45,佐賀,52,A1,7.20,56.88,6.62,52.76,16,47.14,38,37.14,121         10
唐津,1,2,4006,小野勇作,48,佐賀,51,B1,5.04,28.26,4.64,23.47,46,34.93,20,34.29,451         12
唐津,1,3,4143,浦田晃嗣,45,佐賀,57,B1,3.99,18.75,4.28,21.48,1,32.42,7,39.78,545
唐津,1,4,3998,冨成謙児,47,佐賀,50,B1,4.45,27.00,5.08,33.55,49,37.13,50,39.39,3 36         6
唐津,1,5,5412,久保田凪,20,佐賀,43,B2,1.59,1.25,1.47,1.72,52,32.35,13,32.41,626          5
唐津,1,6,4100,松田隆司,47,福岡,54,B1,4.64,26.97,4.17,27.59,2,37.62,11,29.70,423         11
唐津,2,1,5026,安河内健,30,佐賀,55,A1,6.51,50.45,6.45,49.69,4,44.44,12,34.00,3122
唐津,2,2,5270,小玉啓太,25,佐賀,51,B1,4.52,25.00,3.39,15.66,32,46.32,5,35.14,562
唐津,2,3,4294,古賀繁輝,40,佐賀,59,A1,6.03,41.51,6.86,51.83,12,33.49,2,37.62,4 22        12
唐津,2,4,3211,北川敏弘,64,佐賀,52,B1,4.04,14.12,3.92,13.08,35,38.46,57,32.61,6 42         9
唐津,2,5,3617,竹田広樹,53,佐賀,54,B1,3.88,19.12,4.54,27.56,26,30.37,3,37.11,6 54         8
唐津,2,6,5451,知念伶奈,21,佐賀,47,B2,1.43,4.76,1.14,0.00,22,39.71,60,29.41,666          7
唐津,3,1,4503,上野真之,38,佐賀,52,A1,8.09,61.74,7.81,65.14,13,31.86,18,31.96,2111
唐津,3,2,3752,宇土泰就,55,福岡,57,B1,4.28,17.05,3.12,5.88,24,31.65,39,38.14,155          9
唐津,3,3,4252,松下哲也,43,福岡,51,B1,4.73,25.81,4.53,24.56,21,34.80,24,37.11,3 56        10
唐津,3,4,3825,宮嵜隆太,53,福岡,59,B1,3.20,18.18,4.17,20.00,47,33.80,32,39.39,6 63         7
唐津,3,5,4515,藤田浩人,40,佐賀,56,A2,5.76,36.13,5.83,41.90,44,32.86,52,38.10,3 15        11
唐津,3,6,5462,山浦槙,19,佐賀,49,B2,1.70,0.00,1.78,0.00,55,33.18,28,38.83,4 66
唐津,4,1,4499,滝川真由,38,長崎,45,B1,5.12,29.23,4.76,24.00,10,35.98,41,35.85,3 43        10
唐津,4,2,4734,安河内将,36,佐賀,53,A1,6.80,51.85,7.08,52.90,15,39.47,17,35.64,131          9
唐津,4,3,4652,酒見峻介,41,佐賀,52,B1,4.78,22.73,5.28,34.31,50,39.89,47,29.29,466          8
唐津,4,4,4531,武富智亮,37,佐賀,54,A2,6.33,41.18,6.30,45.59,58,33.49,51,36.27,2 14        12
唐津,4,5,3784,中島友和,49,佐賀,53,B1,4.94,28.89,5.57,34.78,27,34.01,35,39.42,3 56
唐津,4,6,5428,古園井綾,23,佐賀,50,B2,1.08,0.00,1.15,0.00,31,37.44,10,40.45,6 66
唐津,5,1,5214,田中宏典,27,佐賀,53,B1,4.88,30.00,4.65,26.62,43,33.14,44,33.00,254         12
唐津,5,2,5142,常住蓮,25,佐賀,51,A1,7.22,52.59,7.42,58.41,54,36.87,29,35.24,1521
唐津,5,3,5412,久保田凪,20,佐賀,43,B2,1.59,1.25,1.47,1.72,52,32.35,13,32.41,626          1
唐津,5,4,4500,山田康二,38,佐賀,54,A1,7.75,51.38,8.30,68.29,18,37.79,8,40.20,122         11
唐津,5,5,5312,川辺郭人,26,佐賀,53,B1,3.61,13.04,2.63,5.65,53,24.48,14,31.68,3 24         9
唐津,5,6,5263,花田凱成,27,福岡,52,B1,4.13,19.32,2.75,8.33,14,33.33,40,29.41,5 44        10
唐津,6,1,5124,上瀧絢也,30,佐賀,53,B1,4.38,25.61,4.21,20.72,28,37.37,48,28.97,344         11
唐津,6,2,3722,西村秀樹,56,福岡,53,B1,3.37,8.33,3.19,6.25,59,29.63,9,35.16,2 54        10
唐津,6,3,5307,富永夏哉,23,佐賀,51,B1,4.71,28.57,4.00,17.70,42,37.33,37,36.73,255
唐津,6,4,3623,深川真二,52,佐賀,52,A1,7.51,65.18,8.03,70.06,19,33.51,55,38.78,4113
唐津,6,5,4720,西澤日花,32,長崎,48,B1,3.58,15.38,4.59,28.13,36,30.81,19,38.46,362
唐津,6,6,3998,冨成謙児,47,佐賀,50,B1,4.45,27.00,5.08,33.55,49,37.13,50,39.39,3 36         1
唐津,7,1,3825,宮嵜隆太,53,福岡,59,B1,3.20,18.18,4.17,20.00,47,33.80,32,39.39,6 63         3
唐津,7,2,4661,中島昂章,34,佐賀,53,A2,5.43,36.00,5.46,37.40,7,37.96,1,39.58,234         11
唐津,7,3,3508,久富政弘,55,佐賀,56,A2,5.29,32.94,4.65,25.20,3,27.92,54,30.93,2 15        12
唐津,7,4,3809,吉田光,51,佐賀,51,B1,3.92,7.89,5.25,31.03,37,34.30,49,32.99,5 35
唐津,7,5,5451,知念伶奈,21,佐賀,47,B2,1.43,4.76,1.14,0.00,22,39.71,60,29.41,666          2
唐津,7,6,4718,北川太一,33,佐賀,52,A2,6.20,43.24,5.53,35.10,5,38.38,15,35.29,F45
唐津,8,1,4552,杉山勝匡,37,佐賀,52,B1,4.58,28.95,4.77,29.46,11,30.59,59,39.39,5 26
唐津,8,2,3617,竹田広樹,53,佐賀,54,B1,3.88,19.12,4.54,27.56,26,30.37,3,37.11,6 54         2
唐津,8,3,3974,深山祐二,49,佐賀,52,B1,4.40,25.27,4.39,21.14,8,35.68,56,35.71,5 54
唐津,8,4,3566,川添英正,56,福岡,53,B1,4.60,25.29,5.05,26.19,40,42.79,21,44.34,4 33
唐津,8,5,5121,定松勇樹,25,佐賀,52,A1,7.66,53.00,7.43,60.80,41,28.89,6,44.66,143         12
唐津,8,6,4652,酒見峻介,41,佐賀,52,B1,4.78,22.73,5.28,34.31,50,39.89,47,29.29,466          4
唐津,9,1,5312,川辺郭人,26,佐賀,53,B1,3.61,13.04,2.63,5.65,53,24.48,14,31.68,3 24         5
唐津,9,2,4320,峰竜太,41,佐賀,51,A1,8.63,56.82,8.03,68.87,29,37.05,16,38.24,1112
唐津,9,3,3211,北川敏弘,64,佐賀,52,B1,4.04,14.12,3.92,13.08,35,38.46,57,32.61,6 42         2
唐津,9,4,4734,安河内将,36,佐賀,53,A1,6.80,51.85,7.08,52.90,15,39.47,17,35.64,131          4
唐津,9,5,3752,宇土泰就,55,福岡,57,B1,4.28,17.05,3.12,5.88,24,31.65,39,38.14,155          3
唐津,9,6,5268,山本幸也,25,福岡,56,B1,3.67,15.79,2.28,3.13,20,32.55,23,44.66,243
唐津,10,1,3722,西村秀樹,56,福岡,53,B1,3.37,8.33,3.19,6.25,59,29.63,9,35.16,2 54         6
唐津,10,2,5263,花田凱成,27,福岡,52,B1,4.13,19.32,2.75,8.33,14,33.33,40,29.41,5 44         5
唐津,10,3,4072,森永淳,45,佐賀,52,A1,7.20,56.88,6.62,52.76,16,47.14,38,37.14,121          1
唐津,10,4,4499,滝川真由,38,長崎,45,B1,5.12,29.23,4.76,24.00,10,35.98,41,35.85,3 43         4
唐津,10,5,4445,宮地元輝,39,佐賀,57,A1,7.10,46.81,7.50,59.29,34,33.33,31,39.78,1631
唐津,10,6,4252,松下哲也,43,福岡,51,B1,4.73,25.81,4.53,24.56,21,34.80,24,37.11,3 56         3
唐津,11,1,4500,山田康二,38,佐賀,54,A1,7.75,51.38,8.30,68.29,18,37.79,8,40.20,122          5
唐津,11,2,4515,藤田浩人,40,佐賀,56,A2,5.76,36.13,5.83,41.90,44,32.86,52,38.10,3 15         3
唐津,11,3,5124,上瀧絢也,30,佐賀,53,B1,4.38,25.61,4.21,20.72,28,37.37,48,28.97,344          6
唐津,11,4,4100,松田隆司,47,福岡,54,B1,4.64,26.97,4.17,27.59,2,37.62,11,29.70,423          1
唐津,11,5,4879,山崎鉄平,31,佐賀,53,B1,4.98,33.33,5.30,30.33,33,21.64,53,34.95,533
唐津,11,6,4661,中島昂章,34,佐賀,53,A2,5.43,36.00,5.46,37.40,7,37.96,1,39.58,234          7
唐津,12,1,5121,定松勇樹,25,佐賀,52,A1,7.66,53.00,7.43,60.80,41,28.89,6,44.66,143          8
唐津,12,2,4531,武富智亮,37,佐賀,54,A2,6.33,41.18,6.30,45.59,58,33.49,51,36.27,2 14         4
唐津,12,3,5214,田中宏典,27,佐賀,53,B1,4.88,30.00,4.65,26.62,43,33.14,44,33.00,254          5
唐津,12,4,4006,小野勇作,48,佐賀,51,B1,5.04,28.26,4.64,23.47,46,34.93,20,34.29,451          1
唐津,12,5,4294,古賀繁輝,40,佐賀,59,A1,6.03,41.51,6.86,51.83,12,33.49,2,37.62,4 22         2
唐津,12,6,3508,久富政弘,55,佐賀,56,A2,5.29,32.94,4.65,25.20,3,27.92,54,30.93,2 15         7
芦屋,1,1,4736,高倉和士,35,福岡,53,A1,7.15,57.26,6.92,54.12,8,40.26,52,32.43,22          12
芦屋,1,2,5308,藤森拓海,22,福岡,54,B1,4.65,25.53,3.16,18.18,50,30.26,61,36.36,4            5
芦屋,1,3,5328,井上慧人,22,福岡,54,B1,4.20,19.28,3.18,12.90,12,36.84,51,31.51,2            6
芦屋,1,4,4764,小池礼乃,36,福岡,47,B1,4.94,31.75,3.76,11.90,36,26.67,41,29.27,3            7
芦屋,1,5,5093,浦野海,24,福岡,57,B2,3.91,20.37,5.07,32.30,2,30.38,15,32.10,66
芦屋,1,6,3352,小川晃司,58,福岡,51,B1,4.06,7.45,4.28,17.24,56,48.05,57,32.91,4            9
芦屋,2,1,5212,西川拓利,27,福岡,54,A2,6.16,43.48,4.45,27.27,5,32.39,70,32.93,34           8
芦屋,2,2,5338,香月大輝,26,福岡,53,B1,4.63,25.64,2.88,6.25,52,37.18,54,35.37,33
芦屋,2,3,5382,山下心一,21,福岡,52,B1,2.09,2.53,2.24,7.89,9,32.00,43,37.93,6            7
芦屋,2,4,4477,篠崎仁志,38,福岡,57,A1,7.29,44.23,6.41,37.50,14,21.88,21,29.87,52          12
芦屋,2,5,5370,日隈茜,24,福岡,47,B2,1.35,2.70,1.41,0.00,47,37.66,25,31.34,6            9
芦屋,2,6,4232,笠雅雄,43,福岡,55,B1,6.26,43.62,5.42,33.33,60,42.47,67,35.44,16
芦屋,3,1,4936,戸敷晃美,29,福岡,47,A2,6.27,45.21,5.61,32.61,57,33.33,44,52.94,5           10
芦屋,3,2,5276,大島隆乃,24,福岡,51,B1,4.90,25.00,4.48,24.14,54,30.38,66,34.67,4            7
芦屋,3,3,4831,羽野直也,31,福岡,56,A1,7.51,57.45,6.91,50.51,29,40.26,46,29.58,26           9
芦屋,3,4,5053,山口広樹,30,福岡,55,B1,3.48,16.07,3.53,20.00,15,33.72,27,40.96,45
芦屋,3,5,4463,三苫晃幸,40,福岡,55,A2,6.78,54.55,5.47,37.65,55,47.76,69,27.40,24          11
芦屋,3,6,5392,安武一也,25,福岡,53,B2,1.74,0.00,1.31,1.85,21,43.75,53,39.29,4            8
芦屋,4,1,3876,中辻崇人,49,福岡,52,A1,6.81,43.40,7.99,72.46,28,28.40,55,40.00,11
芦屋,4,2,5144,中尾彩香,25,福岡,48,B1,4.80,26.26,5.10,31.03,31,43.48,22,37.04,6           10
芦屋,4,3,3514,山一鉄也,59,福岡,52,A2,5.78,40.32,6.23,46.81,27,28.40,64,37.18,1           11
芦屋,4,4,4513,河野真也,37,福岡,53,A2,6.01,43.88,5.99,42.25,22,42.31,63,36.11,1            8
芦屋,4,5,4551,三川昂暁,37,福岡,54,A2,5.74,42.00,4.91,29.33,42,24.69,40,28.92,63           9
芦屋,4,6,4506,稗田聖也,38,福岡,52,A1,6.17,46.59,6.80,55.07,35,49.40,13,42.86,55          12
芦屋,5,1,4102,益田啓司,47,福岡,51,A1,6.48,52.38,6.96,55.00,10,35.44,39,30.59,2           12
芦屋,5,2,4363,大野芳顕,41,福岡,53,A2,5.21,30.91,5.26,24.73,17,34.15,34,34.18,5           11
芦屋,5,3,4885,大山千広,30,福岡,47,A2,7.00,55.71,6.15,40.00,13,45.00,36,39.77,25          10
芦屋,5,4,5286,坂井滉哉,27,福岡,50,B1,4.67,25.24,2.89,12.73,32,46.84,31,32.47,56
芦屋,5,5,5073,上原健次,31,福岡,54,A2,5.51,32.69,3.95,10.53,18,28.05,17,40.24,4            9
芦屋,5,6,5308,藤森拓海,22,福岡,54,B1,4.65,25.53,3.16,18.18,50,30.26,61,36.36,4            1
芦屋,6,1,5277,井上未都,24,福岡,45,B1,5.27,29.63,4.33,14.81,24,19.48,58,32.89,4           10
芦屋,6,2,5210,藤井公人,27,福岡,55,A2,5.67,44.00,5.42,37.74,11,41.98,56,37.80,66
芦屋,6,3,4394,永嶋裕一,40,福岡,53,A2,5.96,37.62,6.00,34.78,30,35.80,16,30.86,51
芦屋,6,4,5328,井上慧人,22,福岡,54,B1,4.20,19.28,3.18,12.90,12,36.84,51,31.51,2            1
芦屋,6,5,4544,松田大志,38,福岡,51,A1,7.60,58.95,7.65,58.97,3,45.57,65,32.50,13          11
芦屋,6,6,4189,川上剛,45,福岡,53,A1,5.58,31.19,6.56,48.15,43,44.59,20,30.26,4           12
芦屋,7,1,5219,森口和紀,25,福岡,51,B1,5.11,37.11,4.41,27.85,7,34.94,12,45.07,53
芦屋,7,2,5105,富田恕生,27,福岡,52,B1,4.18,20.91,5.04,30.56,4,40.00,14,44.59,25
芦屋,7,3,4764,小池礼乃,36,福岡,47,B1,4.94,31.75,3.76,11.90,36,26.67,41,29.27,3            1
芦屋,7,4,5382,山下心一,21,福岡,52,B1,2.09,2.53,2.24,7.89,9,32.00,43,37.93,6            2
芦屋,7,5,5276,大島隆乃,24,福岡,51,B1,4.90,25.00,4.48,24.14,54,30.38,66,34.67,4            3
芦屋,7,6,5012,加倉侑征,29,福岡,52,B1,4.75,28.77,5.53,35.85,16,22.50,37,35.71,34
芦屋,8,1,5203,神里琴音,22,福岡,42,B1,5.56,32.50,3.52,20.29,59,27.63,35,31.71,65
芦屋,8,2,5330,安河内鈴,22,福岡,51,A2,6.56,51.30,5.32,32.88,38,32.50,18,35.71,1           12
芦屋,8,3,5212,西川拓利,27,福岡,54,A2,6.16,43.48,4.45,27.27,5,32.39,70,32.93,34           2
芦屋,8,4,5392,安武一也,25,福岡,53,B2,1.74,0.00,1.31,1.85,21,43.75,53,39.29,4            3
芦屋,8,5,4513,河野真也,37,福岡,53,A2,6.01,43.88,5.99,42.25,22,42.31,63,36.11,1            4
芦屋,8,6,4288,永田啓二,41,福岡,53,A1,7.65,61.74,7.12,59.63,26,21.92,59,45.07,12
芦屋,9,1,4193,郷原章平,44,福岡,51,A2,6.03,43.33,5.71,39.56,41,44.44,49,43.18,33
芦屋,9,2,5073,上原健次,31,福岡,54,A2,5.51,32.69,3.95,10.53,18,28.05,17,40.24,4            5
芦屋,9,3,4551,三川昂暁,37,福岡,54,A2,5.74,42.00,4.91,29.33,42,24.69,40,28.92,63           4
芦屋,9,4,5370,日隈茜,24,福岡,47,B2,1.35,2.70,1.41,0.00,47,37.66,25,31.34,6            2
芦屋,9,5,3352,小川晃司,58,福岡,51,B1,4.06,7.45,4.28,17.24,56,48.05,57,32.91,4            1
芦屋,9,6,4831,羽野直也,31,福岡,56,A1,7.51,57.45,6.91,50.51,29,40.26,46,29.58,26           3
