会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
唐津,1,1,3874,山本寛久,49,岡山,52,A1,6.10,43.86,5.72,28.00,34,30.63,48,29.41,1           11
唐津,1,2,4464,山下友貴,39,静岡,44,B1,6.08,38.61,5.14,28.57,20,36.96,34,23.53,6            6
唐津,1,3,3523,寳田亮治,57,福岡,53,B1,4.67,26.92,5.24,31.48,43,32.03,20,30.56,3           10
唐津,1,4,5170,佐藤太亮,25,岡山,51,B1,4.64,28.43,4.43,13.04,23,25.00,26,26.83,36           9
唐津,1,5,5209,小野京平,28,福岡,56,B2,3.32,7.25,3.48,14.81,59,30.77,28,48.48,5            8
唐津,1,6,4724,吉田祐貴,40,佐賀,55,B2,3.28,7.69,3.18,8.89,46,34.87,42,28.26,5            5
唐津,2,1,4555,富永大一,36,福岡,54,A2,5.16,31.90,5.33,45.83,56,24.60,9,34.04,23
唐津,2,2,4256,渡辺浩司,42,福岡,53,A1,7.30,57.26,7.33,65.22,31,30.16,49,33.33,11          12
唐津,2,3,3717,立間充宏,51,岡山,56,B1,5.44,28.75,5.85,43.59,2,35.21,2,42.86,62           8
唐津,2,4,3889,須藤隆雄,51,群馬,56,B1,3.86,19.15,2.14,0.00,53,22.60,27,30.77,6            6
唐津,2,5,4744,伊藤玲奈,33,福岡,46,B1,4.25,17.11,5.33,33.33,16,53.33,39,47.83,21
唐津,2,6,4992,廣瀬篤哉,28,滋賀,58,B1,5.05,30.19,6.44,22.22,38,27.78,43,6.25,55          11
唐津,3,1,3777,樋口亮,50,長崎,53,A2,6.13,46.03,6.25,44.23,1,30.28,6,50.91,41          12
唐津,3,2,3631,田添康介,56,長崎,59,B1,2.64,3.45,4.74,36.00,50,41.91,57,36.84,5            9
唐津,3,3,4644,山田亮太,47,東京,51,A2,6.34,46.61,6.63,62.50,58,28.08,4,19.57,25          11
唐津,3,4,3569,増田進,55,東京,53,B1,4.16,17.48,4.59,31.25,25,38.69,51,29.79,6            8
唐津,3,5,4896,花本剛,34,山口,59,B1,4.15,18.95,4.25,17.86,60,32.89,59,39.53,45           7
