会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,3617,竹田広樹,52,佐賀,54,B1,3.61,19.39,4.25,37.50,70,12.50,16,10.53,6 6656
大村,1,2,4142,平野和明,44,愛知,53,B1,5.58,30.14,6.50,40.00,71,12.50,64,51.85,5 4554
大村,1,3,3442,宮武英司,55,香川,55,B1,5.32,33.03,5.94,31.25,40,33.33,66,61.54,323 5        8
大村,1,4,4302,西野翔太,42,広島,52,A1,5.98,42.86,6.86,54.39,25,45.00,59,40.74,454 2        8
大村,1,5,4336,松田竜馬,41,福岡,55,A2,5.05,30.77,6.16,48.98,72,12.50,56,33.33,2 6231      11
大村,1,6,3661,柳瀬興志,55,山口,57,A2,5.00,23.76,3.91,17.39,33,35.00,63,28.00,2 344        7
大村,2,1,4317,木村紗友,41,静岡,47,B1,4.04,23.33,5.00,25.64,75,35.29,75,32.00,5 345        9
大村,2,2,5113,黒明花夢,25,岡山,45,B2,2.82,12.24,1.71,0.00,32,36.36,72,35.29,4 563       12
大村,2,3,4878,西岡育未,30,徳島,46,B1,4.67,23.60,4.52,28.57,67,32.00,13,19.35,522 53      12
大村,2,4,4045,佐々木裕,45,山口,47,B1,4.83,31.13,5.18,38.46,20,31.82,78,36.00,5 124       10
大村,2,5,3604,武藤綾子,54,福岡,48,B1,3.96,16.49,2.91,6.06,48,45.83,71,6.67,6 522       10
大村,2,6,3551,藤田美代,53,福岡,45,B1,4.41,18.75,4.92,15.38,23,18.18,74,12.50,3 223        9
大村,3,1,4679,植田太一,36,福岡,59,A2,6.10,43.44,5.30,33.33,26,54.55,70,12.50,142 2        8
大村,3,2,4890,石川諒,36,山口,53,B1,5.00,31.90,5.87,43.48,61,29.17,44,33.33,4 1 65
大村,3,3,4790,柳内敬太,35,兵庫,52,A2,5.42,32.04,6.10,47.92,19,0.00,34,7.14,613 36      11
大村,3,4,4747,山戸信二,39,長崎,51,B1,3.26,9.76,3.98,16.24,34,8.33,39,0.00,131 25
大村,3,5,3623,深川真二,51,佐賀,51,A1,7.15,59.85,7.52,62.20,44,44.00,41,43.75,512 1        8
大村,3,6,5067,山田真聖,26,山口,57,B1,4.44,27.10,3.25,16.67,55,12.50,76,38.89,6 323       11
大村,4,1,3614,谷勝幸,52,広島,56,B1,4.69,29.09,3.53,17.65,35,47.62,37,16.67,636 66
大村,4,2,4064,原田篤志,45,山口,51,A1,6.65,50.71,6.82,50.00,60,60.87,20,32.00,13132       11
大村,4,3,4248,岡本大,43,長崎,54,B1,4.13,17.35,4.67,28.97,28,38.10,55,44.44,3 2413
大村,4,4,3612,馬袋義則,52,兵庫,54,A1,6.46,44.52,3.75,25.00,51,6.67,46,23.53,14444
大村,4,5,4303,牧原崇,42,愛知,52,A2,5.57,37.84,5.50,34.62,22,52.38,52,64.29,5 S14        8
大村,4,6,4574,東潤樹,36,広島,52,B1,4.51,24.35,4.77,30.00,36,24.00,50,43.75,3 5 23      11
大村,5,1,4408,仁科さや,39,長崎,47,B2,3.75,23.44,5.20,34.55,38,21.43,47,0.00,2 331       10
大村,5,2,5164,森田梨湖,25,福岡,49,B1,2.97,6.45,1.43,0.00,27,22.73,35,25.00,566 44
大村,5,3,4984,森下愛梨,28,静岡,50,B1,5.20,26.05,4.11,22.22,56,7.14,40,38.46,43113       12
大村,5,4,4874,池田奈津,31,福岡,51,B1,4.65,29.55,4.86,31.58,16,9.52,31,23.33,3 134       10
大村,5,5,5296,永田楽,23,愛知,46,B1,4.42,29.03,3.11,21.05,24,26.09,61,58.33,1 156       12
大村,5,6,4275,菅野はや,42,広島,52,B1,3.50,10.89,3.56,0.00,41,12.50,28,22.58,265 62
大村,6,1,4893,渡邉真奈,34,東京,47,B2,4.66,29.69,4.67,20.00,37,6.67,14,13.64,4 464       12
大村,6,2,3579,中里優子,52,埼玉,48,B1,5.19,32.58,4.71,25.00,76,11.11,26,37.04,344 21
大村,6,3,5250,嶋田有里,23,長崎,45,B1,3.35,16.00,2.42,7.61,57,32.00,43,43.75,144 15
大村,6,4,5203,神里琴音,21,福岡,44,B1,4.35,21.10,3.34,10.64,31,27.27,11,33.33,S15 46
大村,6,5,5362,中嶋世奈,18,静岡,50,B2,1.64,2.47,0.00,0.00,62,42.31,45,25.00,6 666       12
大村,6,6,5387,戸田海咲,19,山口,52,B2,1.25,0.00,1.25,0.00,53,42.31,62,29.17,5 6 66
大村,7,1,4651,佐藤大騎,40,大阪,52,B1,5.00,28.24,4.43,28.57,50,52.17,57,55.00,5 554
大村,7,2,3556,田中信一,52,大阪,54,A1,6.88,52.80,6.61,42.86,64,41.67,58,25.93,423 31
大村,7,3,4094,中島真二,44,福岡,53,B1,4.48,20.56,4.75,29.17,29,43.48,22,18.18,4 156       11
大村,7,4,3661,柳瀬興志,55,山口,57,A2,5.00,23.76,3.91,17.39,33,35.00,63,28.00,2 344        1
大村,7,5,4260,中越博紀,41,香川,55,A2,5.46,41.28,7.33,60.00,21,40.91,51,35.71,2 6112
大村,7,6,4080,山崎哲司,46,愛知,52,A1,6.89,53.10,7.43,61.90,58,47.83,65,46.15,2F2 5
大村,8,1,4302,西野翔太,42,広島,52,A1,5.98,42.86,6.86,54.39,25,45.00,59,40.74,454 2        1
大村,8,2,4303,牧原崇,42,愛知,52,A2,5.57,37.84,5.50,34.62,22,52.38,52,64.29,5 S14        4
大村,8,3,3623,深川真二,51,佐賀,51,A1,7.15,59.85,7.52,62.20,44,44.00,41,43.75,512 1        3
大村,8,4,4213,重富伸也,41,長崎,53,B1,5.04,34.21,4.49,25.00,39,40.00,73,13.33,565 14
大村,8,5,4679,植田太一,36,福岡,59,A2,6.10,43.44,5.30,33.33,26,54.55,70,12.50,142 2        3
大村,8,6,3442,宮武英司,55,香川,55,B1,5.32,33.03,5.94,31.25,40,33.33,66,61.54,323 5        1
大村,9,1,4720,西澤日花,31,長崎,46,B1,5.21,31.25,5.81,40.28,46,26.92,49,50.00,362 31
大村,9,2,4317,木村紗友,41,静岡,47,B1,4.04,23.33,5.00,25.64,75,35.29,75,32.00,5 345        2
大村,9,3,4011,堀之内紀,45,岡山,46,B1,6.18,45.45,6.67,55.56,17,31.82,53,31.25,35315
