会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,4976,金山立樹,32,東京,53,B2,4.94,31.82,5.58,41.67,22,36.65,14,23.24,311 3        9
大村,1,2,4552,杉山勝匡,37,佐賀,52,B1,5.44,37.50,5.15,35.48,23,36.25,32,39.10,2 3514      10
大村,1,3,3807,岡部哲,51,埼玉,51,B1,4.18,24.10,3.22,0.00,32,33.90,28,26.38,233 15      11
大村,1,4,4691,水原慎,42,徳島,50,B1,4.76,26.67,4.63,25.00,27,32.78,69,32.05,554 4        8
大村,1,5,4248,岡本大,43,長崎,54,B1,3.57,12.35,4.42,26.19,69,31.82,60,31.68,226 24       7
大村,1,6,4343,村岡賢,41,広島,54,B1,4.71,20.73,4.26,5.26,11,53.25,70,35.71,4 1122       9
大村,2,1,4656,大崎翔,38,兵庫,56,B1,5.87,42.67,4.80,25.00,16,26.67,11,32.72,3 413        9
大村,2,2,4100,松田隆司,47,福岡,55,B1,5.10,32.67,5.79,37.50,66,37.27,50,39.74,5 126       12
大村,2,3,4259,真庭明志,42,長崎,53,A2,5.60,39.09,6.13,44.83,24,32.70,57,28.75,315231      11
大村,2,4,3574,大神康司,53,福岡,54,A2,6.10,46.09,5.77,42.55,63,28.65,49,38.99,1 2632
大村,2,5,4054,福嶋智之,47,岡山,53,B1,4.12,24.24,0.00,0.00,58,40.96,38,27.85,4 2526
大村,2,6,4009,小林一樹,46,山口,57,A2,5.24,28.57,6.00,41.18,21,44.51,21,37.04,11323       10
大村,3,1,4471,新田泰章,38,広島,54,A1,7.11,55.12,6.34,43.75,13,35.00,67,28.13,41412       11
大村,3,2,5308,藤森拓海,21,福岡,54,B1,3.95,20.48,4.13,13.33,47,35.39,58,35.00,244 46
大村,3,3,3741,松尾基成,51,福岡,57,B1,3.20,11.11,3.91,15.09,56,29.24,41,33.74,616 45
大村,3,4,3811,石田章央,50,静岡,55,A2,5.99,47.62,5.00,30.00,18,30.36,33,38.55,351 13      10
大村,3,5,3737,上平真二,52,広島,52,A1,6.77,44.44,7.63,58.33,74,41.18,51,42.24,43214        9
大村,3,6,4871,菊池宏志,33,山口,54,B1,4.53,25.00,5.00,22.73,41,27.27,74,36.77,2 636       12
大村,4,1,3743,林美憲,51,徳島,52,A1,6.73,53.01,6.56,49.21,40,27.27,72,39.13,6 2251      10
大村,4,2,4423,坂口貴彦,36,岡山,56,B1,4.81,28.72,4.85,30.77,65,42.11,56,32.70,4 331        9
大村,4,3,3757,畑和宏,54,広島,53,B1,5.79,36.17,4.69,25.00,34,40.00,53,33.13,1 5452
大村,4,4,4991,宗行治哉,28,広島,52,A2,6.29,42.55,6.31,39.58,50,27.59,46,23.33,22331       11
大村,4,5,5011,高木圭大,28,長崎,54,B1,3.62,11.84,4.12,23.47,17,35.29,40,36.97,6 325
大村,4,6,5375,庄島潤成,22,山口,54,B2,2.54,4.05,1.29,0.00,25,32.53,73,26.09,632 S
大村,5,1,4953,尾上雅也,31,埼玉,53,A1,6.81,55.88,6.61,56.52,48,40.79,43,31.33,146 24      10
大村,5,2,5214,田中宏典,26,佐賀,53,B1,4.93,28.41,4.55,16.13,26,35.40,31,28.57,635 5       12
大村,5,3,4809,外崎悟,37,埼玉,51,A2,6.16,43.90,6.58,52.63,60,41.46,23,36.42,144 23       9
大村,5,4,5064,品川二千,27,山口,53,A2,5.83,38.46,7.33,44.44,33,41.71,61,40.00,3 5514
大村,5,5,3922,菅沼佳昭,50,愛知,50,B1,4.26,23.16,4.12,20.59,44,35.19,66,41.46,6 1465
大村,5,6,5429,吉川颯汰,22,佐賀,56,B2,1.13,0.00,0.00,0.00,38,39.41,59,43.04,566 6
大村,6,1,4155,長野壮志,45,福岡,57,A1,6.06,45.45,6.74,52.94,46,29.94,45,41.36,1 2341      10
大村,6,2,4104,木下陽介,46,東京,59,B1,4.87,31.76,4.54,31.71,64,42.26,55,33.13,5 556
大村,6,3,5037,田頭虎親,28,香川,51,B1,5.45,36.59,5.00,21.43,43,38.36,54,35.44,362 3       12
大村,6,4,4381,田路朋史,41,兵庫,52,A2,5.87,43.31,7.43,57.14,75,24.68,37,27.33,654 35
大村,6,5,4665,加藤啓太,42,愛知,53,B1,4.27,16.30,4.42,16.67,37,24.36,16,21.88,4 6323
大村,6,6,4096,石橋道友,44,長崎,54,A1,6.46,49.45,7.16,57.87,36,35.26,48,22.15,123 13      11
大村,7,1,4468,大池佑来,39,東京,51,A1,6.22,37.72,7.30,55.00,76,30.18,29,36.81,56412       11
大村,7,2,3880,浅見宗孝,53,埼玉,56,B1,4.98,28.74,4.82,25.64,30,34.94,18,36.59,45566
大村,7,3,3981,今坂晃広,48,静岡,53,B1,4.23,18.18,4.59,22.22,59,37.99,52,45.16,2 4146
大村,7,4,4248,岡本大,43,長崎,54,B1,3.57,12.35,4.42,26.19,69,31.82,60,31.68,226 24       1
大村,7,5,3966,作間章,46,東京,54,A1,6.73,48.46,5.49,37.84,20,41.25,20,28.10,256 51      12
大村,7,6,4866,橋本英一,35,福岡,55,B1,4.52,20.00,4.89,22.22,71,25.99,27,40.25,F 6 6
大村,8,1,4693,松下誉士,41,福岡,54,B1,3.97,17.05,4.49,25.71,53,35.12,68,36.25,544 45
大村,8,2,5124,上瀧絢也,29,佐賀,53,B2,4.21,18.31,4.33,23.81,62,46.50,71,28.90,345 5
大村,8,3,4522,古澤光紀,38,福岡,54,A1,5.55,38.83,6.52,46.43,29,44.94,34,27.67,3 6541      12
大村,8,4,4452,松尾祭,38,香川,51,A2,5.70,40.37,4.86,28.57,35,26.09,78,34.78,6 1456
