会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,3303,渡辺豊,58,東京,55,B1,4.79,25.53,6.07,33.33,57,66.67,15,46.67,6
大村,1,2,4876,梅木敬太,31,福井,53,B1,4.60,26.14,4.11,11.11,77,33.33,11,57.14,7
大村,1,3,4379,桑島和宏,41,東京,58,A1,6.11,39.45,5.64,40.00,70,0.00,69,60.00,11
大村,1,4,4113,木村浩士,45,群馬,57,B1,4.78,25.58,5.00,36.00,72,20.00,82,40.00,8
大村,1,5,5238,笹木香吾,26,山口,56,A2,5.50,41.30,4.85,38.46,33,33.33,13,0.00,10
大村,1,6,5435,中西月輝,21,広島,50,B2,1.33,0.00,0.00,0.00,45,44.44,61,20.00,9
大村,2,1,3297,藤丸光一,59,福岡,48,B1,4.36,20.55,4.98,32.61,73,0.00,67,20.00,8
大村,2,2,4610,佐藤大佑,35,東京,55,A2,6.24,45.76,4.50,16.67,34,66.67,63,20.00,11
大村,2,3,5154,村松栄太,29,広島,53,B1,4.59,23.16,5.11,32.14,76,20.00,76,20.00,7
大村,2,4,4428,有賀達也,40,埼玉,53,A1,6.31,50.00,5.80,32.00,44,44.44,79,40.00,12
大村,2,5,4496,内堀学,39,東京,56,A2,6.71,55.75,6.32,44.00,56,60.00,80,40.00,7
大村,2,6,3212,亀本勇樹,64,広島,59,B1,4.95,27.85,4.30,20.00,71,20.00,30,11.11,
大村,3,1,3282,池本輝明,59,広島,52,B1,4.55,22.83,4.47,22.45,61,40.00,73,50.00,10
大村,3,2,4632,長尾京志,37,福岡,51,B1,4.68,23.21,4.40,19.23,52,50.00,68,20.00,8
大村,3,3,4950,高岡竜也,33,山口,52,A2,6.92,56.78,5.03,26.67,69,16.67,27,23.08,11
大村,3,4,5204,宇恵有香,29,三重,45,B2,3.95,11.48,4.22,22.22,36,22.22,60,40.00,9
大村,3,5,4727,安部慎一,38,福岡,54,B1,4.06,18.75,3.87,19.35,51,0.00,18,40.00,
大村,3,6,4539,金子賢志,35,群馬,53,A1,6.61,50.89,6.86,53.57,65,0.00,24,42.86,12
大村,4,1,5158,宮脇遼太,28,福岡,53,A2,6.77,55.45,6.67,50.00,54,22.22,85,80.00,10
大村,4,2,5013,山下夏鈴,28,三重,44,B1,5.44,36.36,5.50,40.00,39,50.00,59,80.00,
大村,4,3,5156,坂野さく,29,福井,47,B1,4.33,17.53,0.00,0.00,75,16.67,16,28.57,9
大村,4,4,4174,赤坂俊輔,43,長崎,52,A1,6.21,37.93,6.32,43.81,66,40.00,78,0.00,12
大村,4,5,4896,花本剛,34,山口,60,B1,3.90,16.87,4.42,10.53,64,40.00,22,0.00,
大村,4,6,3454,井川大作,55,岡山,57,B1,5.52,38.64,3.98,15.22,59,00.00,17,35.71,11
大村,5,1,3895,堀本裕也,49,愛知,46,B1,4.28,21.74,3.53,26.67,48,0.00,23,14.29,
大村,5,2,4535,北山康介,36,東京,54,A1,6.35,43.82,7.17,52.78,41,33.33,28,41.67,12
大村,5,3,4737,竹井貴史,34,福岡,54,A2,7.54,62.28,7.45,60.53,49,22.22,70,60.00,11
大村,5,4,4041,小林基樹,46,山口,54,B2,4.42,20.97,3.62,15.38,46,33.33,77,20.00,
大村,5,5,5338,香月大輝,25,福岡,52,B1,4.14,21.43,1.96,4.35,55,22.22,20,50.00,10
大村,5,6,4163,山崎裕司,44,広島,51,A2,5.48,38.68,6.16,43.75,50,0.00,65,83.33,
大村,6,1,5243,三馬崇史,25,広島,54,A2,5.05,29.67,3.89,33.33,38,33.33,72,16.67,11
大村,6,2,3546,中里昌志,57,埼玉,53,B1,4.69,18.75,5.43,37.84,79,0.00,75,20.00,
大村,6,3,4288,永田啓二,41,福岡,52,A1,7.31,57.02,6.70,49.12,47,33.33,14,40.00,12
大村,6,4,4527,高野心吾,37,愛知,52,B1,4.09,19.74,3.50,11.11,62,60.00,66,0.00,
大村,6,5,3303,渡辺豊,58,東京,55,B1,4.79,25.53,6.07,33.33,57,66.67,15,46.67,1
大村,6,6,3631,田添康介,56,長崎,60,B1,2.48,3.85,4.59,29.63,68,0.00,64,80.00,
大村,7,1,3900,香川素子,49,滋賀,47,A1,6.21,45.74,7.38,57.14,35,33.33,26,12.50,12
大村,7,2,4496,内堀学,39,東京,56,A2,6.71,55.75,6.32,44.00,56,60.00,80,40.00,2
大村,7,3,4876,梅木敬太,31,福井,53,B1,4.60,26.14,4.11,11.11,77,33.33,11,57.14,1
大村,7,4,4315,山崎昂介,42,長崎,54,B1,5.04,32.93,5.89,42.11,43,44.44,62,00.00,
大村,7,5,5154,村松栄太,29,広島,53,B1,4.59,23.16,5.11,32.14,76,20.00,76,20.00,2
大村,7,6,5409,宮本琉正,20,福岡,59,B2,1.81,0.00,2.14,0.00,63,80.00,21,15.38,
大村,8,1,4302,西野翔太,43,広島,53,A2,6.77,51.40,6.92,60.00,53,44.44,83,0.00,
大村,8,2,4172,森定晃史,43,岡山,52,A2,6.27,46.03,7.00,57.58,40,40.00,29,40.00,
大村,8,3,4113,木村浩士,45,群馬,57,B1,4.78,25.58,5.00,36.00,72,20.00,82,40.00,1
大村,8,4,3297,藤丸光一,59,福岡,48,B1,4.36,20.55,4.98,32.61,73,0.00,67,20.00,2
大村,8,5,4632,長尾京志,37,福岡,51,B1,4.68,23.21,4.40,19.23,52,50.00,68,20.00,3
大村,8,6,4469,土山卓也,39,福井,55,A2,5.97,41.57,0.00,0.00,67,20.00,25,40.00,
大村,9,1,3580,水口由紀,53,滋賀,49,B1,3.83,19.10,5.11,22.22,78,60.00,74,20.00,
大村,9,2,4784,向井田真,38,広島,52,B1,3.72,20.00,5.20,50.00,60,40.00,71,0.00,
大村,9,3,5204,宇恵有香,29,三重,45,B2,3.95,11.48,4.22,22.22,36,22.22,60,40.00,3
大村,9,4,5156,坂野さく,29,福井,47,B1,4.33,17.53,0.00,0.00,75,16.67,16,28.57,4
大村,9,5,5435,中西月輝,21,広島,50,B2,1.33,0.00,0.00,0.00,45,44.44,61,20.00,1
大村,9,6,4385,鈴木祐美,40,三重,50,B1,3.78,12.24,3.57,0.00,37,60.00,19,14.29,
大村,10,1,5238,笹木香吾,26,山口,56,A2,5.50,41.30,4.85,38.46,33,33.33,13,0.00,1
大村,10,2,5338,香月大輝,25,福岡,52,B1,4.14,21.43,1.96,4.35,55,22.22,20,50.00,5
大村,10,3,4298,宮下元胤,43,愛知,53,A1,5.72,39.47,5.08,19.23,58,30.00,81,66.67,
大村,10,4,3282,池本輝明,59,広島,52,B1,4.55,22.83,4.47,22.45,61,40.00,73,50.00,3
大村,10,5,5158,宮脇遼太,28,福岡,53,A2,6.77,55.45,6.67,50.00,54,22.22,85,80.00,4
大村,10,6,4401,小林泰,41,東京,54,A2,5.52,39.29,5.00,30.00,74,0.00,86,16.67,
大村,11,1,4379,桑島和宏,41,東京,58,A1,6.11,39.45,5.64,40.00,70,0.00,69,60.00,1
大村,11,2,4950,高岡竜也,33,山口,52,A2,6.92,56.78,5.03,26.67,69,16.67,27,23.08,3
大村,11,3,4610,佐藤大佑,35,東京,55,A2,6.24,45.76,4.50,16.67,34,66.67,63,20.00,2
大村,11,4,3454,井川大作,55,岡山,57,B1,5.52,38.64,3.98,15.22,59,00.00,17,35.71,4
大村,11,5,5243,三馬崇史,25,広島,54,A2,5.05,29.67,3.89,33.33,38,33.33,72,16.67,6
大村,11,6,4737,竹井貴史,34,福岡,54,A2,7.54,62.28,7.45,60.53,49,22.22,70,60.00,5
大村,12,1,4288,永田啓二,41,福岡,52,A1,7.31,57.02,6.70,49.12,47,33.33,14,40.00,6
大村,12,2,4428,有賀達也,40,埼玉,53,A1,6.31,50.00,5.80,32.00,44,44.44,79,40.00,2
大村,12,3,4174,赤坂俊輔,43,長崎,52,A1,6.21,37.93,6.32,43.81,66,40.00,78,0.00,4
大村,12,4,4539,金子賢志,35,群馬,53,A1,6.61,50.89,6.86,53.57,65,0.00,24,42.86,3
大村,12,5,3900,香川素子,49,滋賀,47,A1,6.21,45.74,7.38,57.14,35,33.33,26,12.50,7
大村,12,6,4535,北山康介,36,東京,54,A1,6.35,43.82,7.17,52.78,41,33.33,28,41.67,5
芦屋,1,1,4684,楠原翔太,35,福岡,56,A2,5.28,29.17,4.91,32.14,6,27.78,25,23.08,2 1635       8
芦屋,1,2,3459,中野和裕,59,佐賀,55,B1,3.57,14.49,4.12,23.08,15,36.84,28,6.45,515 6        6
芦屋,1,3,3871,池田紫乃,50,長崎,44,B1,4.14,23.29,3.69,18.75,44,31.43,46,28.13,5 545        9
芦屋,1,4,5143,常盤海心,25,徳島,55,B1,3.99,21.35,4.16,16.00,29,46.88,45,52.78,4 234        5
芦屋,1,5,3381,滝沢芳行,57,埼玉,54,B1,5.26,34.57,5.32,42.11,27,32.43,17,38.89,564 44
芦屋,1,6,5446,長嶺真李,23,福岡,53,B2,1.83,0.00,0.00,0.00,40,17.65,12,41.67,6 6 66
芦屋,2,1,4441,末永由楽,39,岡山,54,A2,5.91,34.45,4.89,25.00,36,15.00,50,19.05,3 1243      12
芦屋,2,2,5284,嘉手苅徹,27,福岡,51,B2,3.43,11.67,1.74,0.00,20,21.88,63,41.67,6 365        8
芦屋,2,3,4336,松田竜馬,42,福岡,55,B1,4.80,27.03,5.19,27.91,4,31.03,62,33.33,314 35       6
芦屋,2,4,4596,葛原大陽,42,徳島,54,A1,5.72,35.14,4.70,30.00,35,43.24,59,64.29,233 12       9
芦屋,2,5,3551,藤田美代,54,福岡,45,B1,3.45,14.47,4.29,16.36,25,10.00,52,34.29,4 666        7
芦屋,2,6,5451,知念伶奈,20,佐賀,47,B2,1.14,0.00,0.00,0.00,28,22.86,65,30.77,6 666
芦屋,3,1,4769,馬場剛,33,東京,52,A2,6.38,42.72,0.00,0.00,2,26.92,37,20.51,3 2113       8
芦屋,3,2,4143,浦田晃嗣,44,佐賀,57,B1,3.90,14.49,3.86,19.05,31,40.00,19,40.74,5 426       10
芦屋,3,3,5026,安河内健,30,佐賀,56,A1,6.49,50.59,6.37,47.37,32,43.24,20,28.13,15513       12
芦屋,3,4,3685,荒井輝年,52,岡山,57,B1,5.70,38.64,6.67,44.44,10,31.43,66,21.05,125 24       7
芦屋,3,5,3999,大瀧明日,46,愛知,45,A1,6.21,42.74,6.90,47.62,13,43.24,49,40.63,21262       11
芦屋,3,6,3859,多羅尾達,52,東京,52,B1,4.37,25.37,0.00,0.00,41,52.63,36,48.65,333 55
芦屋,4,1,4109,谷津幸宏,46,埼玉,53,A1,5.88,37.61,5.70,35.00,7,33.33,24,31.43,423136      11
芦屋,4,2,3661,柳瀬興志,56,山口,58,B1,5.47,31.65,4.60,22.22,48,50.00,48,15.15,5 555        8
芦屋,4,3,3922,菅沼佳昭,50,愛知,51,B1,3.70,16.09,4.44,24.00,42,17.65,11,9.09,434 34
芦屋,4,4,5039,倉田茂将,28,愛知,58,A2,4.45,26.88,5.19,42.31,16,12.12,68,8.70,45461       10
