会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
福岡,1,1,3388,今垣光太,56,福井,52,A1,7.26,53.75,7.44,44.44,22,37.93,36,28.57,4 2 622      8
福岡,1,2,4459,片岡雅裕,40,香川,53,A1,6.28,36.04,6.28,24.00,20,25.00,46,28.13,6 546 5      7
福岡,1,3,4831,羽野直也,31,福岡,56,A1,6.98,41.67,7.05,40.54,75,55.17,09,46.88,4 3 566      6
福岡,1,4,4961,西橋奈未,29,福井,47,A1,6.03,37.00,7.11,48.15,15,46.34,68,40.00,255 4 15     5
福岡,1,5,5051,松本純平,31,埼玉,56,A1,6.51,43.52,7.26,57.38,73,34.38,65,45.16,2 5 425      6
福岡,1,6,4824,松井洪弥,33,三重,52,A1,6.25,46.49,6.55,45.45,17,37.14,16,36.36,5 6 146      5
福岡,2,1,5018,竹下大樹,27,福岡,54,A1,6.24,42.96,5.97,43.97,62,44.19,73,48.48,1 345 3      6
福岡,2,2,4590,渡邉優美,33,福岡,49,A1,6.23,37.25,6.63,45.54,50,37.50,37,43.33,264 3 43     7
福岡,2,3,4932,新開航,30,福岡,52,A1,7.47,50.47,7.36,63.64,13,40.00,33,50.00,4 125 1      9
福岡,2,4,4798,浜先真範,32,広島,52,A1,6.48,43.44,6.29,51.61,36,31.25,11,48.39,5 5 231      6
福岡,2,5,4586,磯部誠,35,愛知,55,A1,7.08,50.00,7.27,42.31,59,47.50,13,25.00,1 S63 26     8
福岡,2,6,4500,山田康二,38,佐賀,54,A1,7.16,45.97,7.54,56.52,70,23.33,22,32.26,443 143      7
福岡,3,1,4397,西村拓也,39,大阪,52,A1,6.64,43.10,7.15,52.50,56,45.16,38,54.84,1 635 23     7
福岡,3,2,4566,塩田北斗,38,福岡,54,A1,6.32,33.01,6.42,48.91,55,38.71,53,40.00,6 164 4      8
福岡,3,3,5058,前原大道,29,岡山,53,A1,7.39,55.77,6.50,36.36,41,20.69,57,44.44,2 651 55     8
福岡,3,4,4544,松田大志,38,福岡,52,A1,7.75,65.47,6.93,50.85,12,36.84,45,56.67,525 534
福岡,3,5,4456,鎌倉涼,36,大阪,45,A1,6.96,53.68,5.09,31.43,32,31.58,04,22.86,4 346 6      7
福岡,3,6,4418,茅原悠紀,38,岡山,54,A1,8.27,55.00,8.67,54.55,19,38.71,20,21.88,351 4 44     9
福岡,4,1,4428,有賀達也,40,埼玉,54,A1,6.36,46.79,5.52,22.22,48,20.00,28,43.33,6 4 4S5      9
福岡,4,2,4686,丸野一樹,34,滋賀,54,A1,6.61,38.68,7.04,34.62,60,28.95,21,27.59,332 255      9
福岡,4,3,4024,井口佳典,48,三重,52,A1,6.64,36.27,7.35,42.31,29,28.21,12,32.00,2 254 65
福岡,4,4,4908,上田龍星,30,大阪,52,A1,6.82,45.45,6.45,45.45,37,34.48,23,46.43,165 5 32     8
福岡,4,5,3783,瓜生正義,50,福岡,53,A1,6.48,35.71,6.91,48.68,46,33.33,60,50.00,634 514      8
福岡,4,6,4524,深谷知博,38,静岡,52,A1,6.88,40.98,7.56,56.45,28,47.50,55,39.29,313 3 F2
福岡,5,1,4824,松井洪弥,33,三重,52,A1,6.25,46.49,6.55,45.45,17,37.14,16,36.36,5 6 146      1
福岡,5,2,4886,入海馨,30,岡山,54,A1,6.14,31.43,7.13,57.50,49,23.68,32,34.48,463 166
福岡,5,3,4961,西橋奈未,29,福井,47,A1,6.03,37.00,7.11,48.15,15,46.34,68,40.00,255 4 15     1
福岡,5,4,4483,北野輝季,37,愛知,54,A1,7.02,52.08,6.16,46.88,21,41.94,69,31.58,4 S66 1      9
福岡,5,5,4471,新田泰章,38,広島,53,A1,7.07,54.24,5.89,46.43,63,23.08,02,40.48,6 166 41     9
福岡,5,6,4445,宮地元輝,39,佐賀,53,A1,6.94,38.14,7.91,50.00,52,41.94,40,30.77,F 413 24
福岡,6,1,5051,松本純平,31,埼玉,56,A1,6.51,43.52,7.26,57.38,73,34.38,65,45.16,2 5 425      1
福岡,6,2,4831,羽野直也,31,福岡,56,A1,6.98,41.67,7.05,40.54,75,55.17,09,46.88,4 3 566      1
福岡,6,3,4798,浜先真範,32,広島,52,A1,6.48,43.44,6.29,51.61,36,31.25,11,48.39,5 5 231      2
福岡,6,4,3960,菊地孝平,47,静岡,54,A1,6.74,45.87,6.17,36.67,42,12.00,66,36.36,5 56345
福岡,6,5,4361,柳生泰二,41,山口,53,A1,7.29,51.65,6.46,39.29,31,35.00,01,41.46,136 6 56
福岡,6,6,5018,竹下大樹,27,福岡,54,A1,6.24,42.96,5.97,43.97,62,44.19,73,48.48,1 345 3      2
福岡,7,1,4500,山田康二,38,佐賀,54,A1,7.16,45.97,7.54,56.52,70,23.33,22,32.26,443 143      2
福岡,7,2,4456,鎌倉涼,36,大阪,45,A1,6.96,53.68,5.09,31.43,32,31.58,04,22.86,4 346 6      3
福岡,7,3,4324,海野康志,38,山口,61,A1,7.45,56.92,6.60,45.24,44,32.50,29,46.67,361 5 65
福岡,7,4,4459,片岡雅裕,40,香川,53,A1,6.28,36.04,6.28,24.00,20,25.00,46,28.13,6 546 5      1
福岡,7,5,4590,渡邉優美,33,福岡,49,A1,6.23,37.25,6.63,45.54,50,37.50,37,43.33,264 3 43     2
福岡,7,6,4397,西村拓也,39,大阪,52,A1,6.64,43.10,7.15,52.50,56,45.16,38,54.84,1 635 23     3
福岡,8,1,3783,瓜生正義,50,福岡,53,A1,6.48,35.71,6.91,48.68,46,33.33,60,50.00,634 514      4
福岡,8,2,4586,磯部誠,35,愛知,55,A1,7.08,50.00,7.27,42.31,59,47.50,13,25.00,1 S63 26     2
福岡,8,3,4908,上田龍星,30,大阪,52,A1,6.82,45.45,6.45,45.45,37,34.48,23,46.43,165 5 32     4
福岡,8,4,5058,前原大道,29,岡山,53,A1,7.39,55.77,6.50,36.36,41,20.69,57,44.44,2 651 55     3
福岡,8,5,4566,塩田北斗,38,福岡,54,A1,6.32,33.01,6.42,48.91,55,38.71,53,40.00,6 164 4      3
福岡,8,6,3388,今垣光太,56,福井,52,A1,7.26,53.75,7.44,44.44,22,37.93,36,28.57,4 2 622      1
福岡,9,1,4418,茅原悠紀,38,岡山,54,A1,8.27,55.00,8.67,54.55,19,38.71,20,21.88,351 4 44     3
福岡,9,2,4471,新田泰章,38,広島,53,A1,7.07,54.24,5.89,46.43,63,23.08,02,40.48,6 166 41     5
福岡,9,3,4483,北野輝季,37,愛知,54,A1,7.02,52.08,6.16,46.88,21,41.94,69,31.58,4 S66 1      5
福岡,9,4,4932,新開航,30,福岡,52,A1,7.47,50.47,7.36,63.64,13,40.00,33,50.00,4 125 1      2
