会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
福岡,1,1,4100,松田隆司,47,福岡,54,B1,4.71,28.26,5.70,38.64,25,38.17,42,29.13,261 133     10
福岡,1,2,3928,林恵祐,50,福岡,60,B1,3.89,13.25,3.80,17.33,74,44.19,28,34.34,6 16S 5      5
福岡,1,3,4944,田代達也,35,東京,53,B1,4.25,18.99,4.16,26.32,12,37.59,09,41.58,2 335 34     9
福岡,1,4,4377,濱本優一,42,大阪,49,A1,5.28,34.31,6.10,47.62,22,33.07,64,27.55,1 264314    11
福岡,1,5,5289,佃來紀,25,大阪,53,A2,5.73,41.18,5.95,40.00,34,42.96,38,42.27,4321316     12
福岡,1,6,5371,早川颯太,24,東京,54,B2,1.97,1.67,0.00,0.00,30,42.17,47,26.26,5 6 556      6
福岡,2,1,4904,松本一毅,32,大阪,52,B1,5.34,35.90,7.22,66.67,13,36.52,29,33.01,2334321     12
福岡,2,2,4815,伏島祐介,36,東京,53,B1,3.49,12.82,4.47,28.95,19,33.01,15,40.45,215 2 26    11
福岡,2,3,4651,佐藤大騎,41,大阪,52,B1,3.28,7.35,4.13,12.50,63,28.21,30,43.40,4 143235
福岡,2,4,4393,田中孝明,40,福岡,59,B1,4.16,19.18,4.37,18.42,48,21.90,02,23.53,156 153      9
福岡,2,5,3888,山本英志,51,東京,51,A2,6.09,43.97,4.54,25.00,44,27.89,21,34.78,451 442      8
福岡,2,6,4077,品田直樹,47,東京,52,A2,5.32,30.93,5.08,27.50,26,31.00,53,28.28,1 222 16    10
福岡,3,1,4958,溝口海義,31,福岡,56,A1,6.25,42.62,5.82,39.29,70,30.25,37,33.33,3 442 42    10
福岡,3,2,4905,土井祥伍,31,大阪,54,B1,4.67,25.58,3.75,12.50,53,26.05,51,24.24,561 3354
福岡,3,3,4148,枝尾賢,44,福岡,52,A2,6.14,40.00,7.15,60.00,29,28.06,69,35.05,352 521     12
福岡,3,4,3467,森弘行,57,東京,52,B1,4.45,22.37,4.25,14.29,49,38.60,71,25.00,3 225 6      9
福岡,3,5,4329,小松卓司,43,福岡,52,B1,4.57,24.05,5.10,31.03,72,36.59,46,26.88,141 661      7
福岡,3,6,5190,大月遊雅,25,東京,50,B1,4.01,16.25,3.22,11.11,43,62.89,35,41.58,3 F25 6
福岡,4,1,4301,関裕也,43,福岡,53,B1,4.38,21.54,4.33,20.00,18,33.00,52,30.00,3 156 12    11
福岡,4,2,5381,有山望,21,大阪,48,B1,4.11,17.11,0.00,0.00,56,41.00,04,32.32,565 6 56
福岡,4,3,4792,杉村賢也,36,東京,50,B1,4.06,20.00,3.64,21.43,46,26.79,08,35.92,364 463      8
福岡,4,4,3966,作間章,47,東京,53,A1,6.32,43.24,7.45,64.29,61,37.31,39,35.92,1 452153    10
福岡,4,5,5081,篠原飛翔,27,福岡,52,A2,5.35,37.84,6.03,43.84,32,24.81,57,36.46,4 434 51     9
福岡,4,6,5426,甲斐貴大,24,福岡,53,B2,2.31,3.28,2.67,0.00,28,35.71,03,23.53,6 F S66
福岡,5,1,3703,鳥飼眞,52,福岡,50,A2,5.96,44.09,6.19,47.19,21,39.17,17,33.33,341 132     10
福岡,5,2,5007,近藤雄一,29,東京,53,B1,4.68,21.05,4.00,21.05,65,41.51,31,21.05,153 646
福岡,5,3,5235,岩田凌,27,大阪,55,B2,3.90,12.07,0.00,0.00,16,51.33,13,22.83,51554 46
福岡,5,4,4095,福来剛,45,東京,52,A1,7.07,59.18,7.33,55.56,39,40.45,01,31.68,2615511     11
福岡,5,5,4379,桑島和宏,42,東京,57,A2,6.06,36.45,6.57,52.38,67,37.37,11,31.43,5 434 43
福岡,5,6,3928,林恵祐,50,福岡,60,B1,3.89,13.25,3.80,17.33,74,44.19,28,34.34,6 16S 5      1
福岡,6,1,4759,今泉友吾,36,東京,52,A1,6.98,48.36,6.83,43.33,58,33.33,05,49.50,331 3513    12
福岡,6,2,5133,堀越雄貴,27,東京,53,B1,6.01,40.30,5.60,40.00,57,32.43,34,36.89,546 4 14
福岡,6,3,3948,大町利克,50,大阪,53,B1,3.50,12.16,0.00,0.00,71,41.38,74,40.82,666 6564
福岡,6,4,5371,早川颯太,24,東京,54,B2,1.97,1.67,0.00,0.00,30,42.17,47,26.26,5 6 556      1
福岡,6,5,4737,竹井貴史,35,福岡,55,A1,6.77,54.64,6.53,54.72,31,31.75,55,26.80,2223462     10
福岡,6,6,3915,繁野谷圭,52,大阪,53,A2,6.23,44.12,5.95,37.84,36,35.20,27,38.00,2 431122    11
福岡,7,1,4535,北山康介,36,東京,54,A2,7.11,55.06,6.78,51.85,51,26.83,61,37.86,225 233     11
福岡,7,2,4329,小松卓司,43,福岡,52,B1,4.57,24.05,5.10,31.03,72,36.59,46,26.88,141 661      3
福岡,7,3,3523,寳田亮治,57,福岡,52,B1,4.42,20.90,6.00,55.56,35,26.61,06,26.04,1 664 43
福岡,7,4,5054,佐々木大,30,大阪,53,A1,6.57,58.46,6.50,50.00,52,40.00,19,28.30,451 3S41
福岡,7,5,3432,宮迫暢彦,58,大阪,54,B1,3.86,15.38,5.38,38.46,33,41.32,36,35.29,3 432655
福岡,7,6,4932,新開航,30,福岡,52,A1,7.51,52.38,7.26,59.46,59,39.34,68,39.39,114 1141    12
福岡,8,1,4155,長野壮志,45,福岡,56,A2,6.15,46.46,6.87,53.19,27,35.00,56,40.82,2 361 25    12
福岡,8,2,4792,杉村賢也,36,東京,50,B1,4.06,20.00,3.64,21.43,46,26.79,08,35.92,364 463      4
福岡,8,3,4368,山口隆史,40,福岡,54,B1,4.38,24.59,4.59,17.95,20,36.28,14,32.99,425 1 35
福岡,8,4,3888,山本英志,51,東京,51,A2,6.09,43.97,4.54,25.00,44,27.89,21,34.78,451 442      2
福岡,8,5,3107,平岡重典,62,大阪,52,B1,3.71,9.76,5.56,29.63,11,36.97,49,33.33,6 562223
福岡,8,6,4632,長尾京志,37,福岡,53,B1,4.84,27.63,5.14,26.32,15,40.48,24,30.95,5 233 52
福岡,9,1,5004,河野主樹,30,大阪,52,A2,5.74,37.84,4.66,26.32,62,45.54,58,16.35,1 542425
福岡,9,2,4944,田代達也,35,東京,53,B1,4.25,18.99,4.16,26.32,12,37.59,09,41.58,2 335 34     1
福岡,9,3,4393,田中孝明,40,福岡,59,B1,4.16,19.18,4.37,18.42,48,21.90,02,23.53,156 153      2
福岡,9,4,5081,篠原飛翔,27,福岡,52,A2,5.35,37.84,6.03,43.84,32,24.81,57,36.46,4 434 51     4
福岡,9,5,3467,森弘行,57,東京,52,B1,4.45,22.37,4.25,14.29,49,38.60,71,25.00,3 225 6      3
福岡,9,6,4114,深澤達徳,45,東京,54,B1,4.89,25.93,6.16,32.26,37,30.77,22,30.93,4 265 46
福岡,10,1,4077,品田直樹,47,東京,52,A2,5.32,30.93,5.08,27.50,26,31.00,53,28.28,1 222 16     2
福岡,10,2,4100,松田隆司,47,福岡,54,B1,4.71,28.26,5.70,38.64,25,38.17,42,29.13,261 133      1
福岡,10,3,3966,作間章,47,東京,53,A1,6.32,43.24,7.45,64.29,61,37.31,39,35.92,1 452153     4
福岡,10,4,4737,竹井貴史,35,福岡,55,A1,6.77,54.64,6.53,54.72,31,31.75,55,26.80,2223462      6
福岡,10,5,4958,溝口海義,31,福岡,56,A1,6.25,42.62,5.82,39.29,70,30.25,37,33.33,3 442 42     3
福岡,10,6,3703,鳥飼眞,52,福岡,50,A2,5.96,44.09,6.19,47.19,21,39.17,17,33.33,341 132      5
福岡,11,1,3915,繁野谷圭,52,大阪,53,A2,6.23,44.12,5.95,37.84,36,35.20,27,38.00,2 431122     6
福岡,11,2,4095,福来剛,45,東京,52,A1,7.07,59.18,7.33,55.56,39,40.45,01,31.68,2615511      5
