会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
唐津,1,1,3951,石川吉鎬,49,大阪,56,A2,5.35,30.30,5.13,18.75,56,24.58,2,45.83,44552 4      9
唐津,1,2,4299,中島浩哉,43,長崎,57,B1,4.73,22.89,4.19,19.23,47,35.62,9,38.46,6 43325      5
唐津,1,3,3752,宇土泰就,54,福岡,58,B1,4.10,20.24,3.39,11.11,36,30.77,33,13.33,666 4345
唐津,1,4,4226,村田浩司,43,山口,54,B1,4.73,30.21,3.80,13.33,53,23.19,15,39.13,41633 3      9
唐津,1,5,5086,本村大,26,長崎,54,B1,3.99,22.06,4.78,32.50,3,25.45,5,23.26,56565 4      8
唐津,1,6,5395,日高龍之,24,佐賀,52,B2,2.19,6.67,1.91,5.71,50,42.97,17,54.29,2 44666      6
唐津,2,1,4684,楠原翔太,35,福岡,55,A2,5.16,27.96,6.41,47.06,46,34.03,6,51.06,4 16351     10
唐津,2,2,4475,末永祐輝,38,山口,55,A2,6.17,44.55,5.94,41.67,55,27.89,27,30.23,42253 24    11
唐津,2,3,5232,樅山拓馬,28,愛知,53,B1,4.59,25.00,4.50,30.00,15,38.30,25,31.82,34343 5      8
唐津,2,4,5312,川辺郭人,25,佐賀,53,B1,3.53,16.09,2.50,4.67,54,35.37,18,15.63,15346 1      6
唐津,2,5,5398,鐘ヶ江真,24,福岡,53,B1,3.28,10.31,2.56,0.00,42,40.15,14,32.56,3 33441      8
唐津,2,6,4552,杉山勝匡,37,佐賀,50,B1,5.24,38.04,4.78,29.92,60,33.56,24,35.90,F 3 6 16
唐津,3,1,3574,大神康司,53,福岡,53,A2,6.49,53.33,6.34,53.19,57,24.58,34,15.38,5 52231     11
唐津,3,2,4978,山田和佐,31,広島,54,B1,4.75,24.14,4.29,16.13,40,48.06,22,3.70,1 422453    10
唐津,3,3,4785,木幡純也,38,愛知,52,B1,4.79,25.93,4.69,12.50,52,32.31,4,18.42,634 254      8
唐津,3,4,5339,石井伸長,25,香川,51,B1,5.11,29.73,3.60,10.00,17,26.96,52,46.51,6 645141     7
唐津,3,5,4314,青木幸太,42,福岡,51,A2,5.43,36.67,5.89,36.36,44,31.88,59,41.18,35134 23     9
唐津,3,6,5429,吉川颯汰,22,佐賀,58,B2,1.09,0.00,1.07,0.00,51,25.81,43,8.33,656 6 66     7
唐津,4,1,3696,白井友晴,54,埼玉,53,B1,4.98,25.61,0.00,0.00,20,37.98,10,38.30,34332 35    11
唐津,4,2,3578,塩田雄一,53,香川,51,B1,3.53,15.71,2.56,11.11,21,35.38,13,22.50,145 242      9
唐津,4,3,4137,君島秀三,45,滋賀,52,A1,6.60,51.45,7.47,58.82,38,25.64,23,40.43,262 3113    11
唐津,4,4,4119,泥谷一毅,44,大阪,54,A2,5.15,25.88,5.47,36.84,14,30.60,12,30.23,232 1322     8
唐津,4,5,5469,今泉博人,17,佐賀,55,B2,0.00,0.00,0.00,0.00,58,29.71,46,21.43,5 5 6655     8
唐津,4,6,4588,田中京介,35,福岡,56,A2,5.52,38.68,5.87,41.03,27,35.82,31,27.03,1 151534    10
唐津,5,1,4396,大田直弥,39,山口,55,A2,5.00,28.97,4.91,21.74,9,33.33,19,32.50,3 321535    10
唐津,5,2,5000,岡本翔太,31,山口,52,B1,4.82,29.11,4.13,12.50,25,38.76,11,17.50,2 61555      9
唐津,5,3,4299,中島浩哉,43,長崎,57,B1,4.73,22.89,4.19,19.23,47,35.62,9,38.46,6 43325      1
唐津,5,4,4665,加藤啓太,42,愛知,52,B1,3.92,12.05,4.83,17.24,33,21.09,37,30.77,536 464
唐津,5,5,4728,山口亮,38,東京,55,B1,4.21,25.93,4.04,23.08,12,32.12,28,52.00,4 24442      9
唐津,5,6,4263,武重雄介,41,山口,57,A2,4.84,32.22,5.82,42.86,13,27.66,16,29.55,124 6136    10
唐津,6,1,4895,門間雄大,35,東京,55,B1,5.26,30.77,5.33,36.67,4,43.17,20,25.93,412 2625    10
唐津,6,2,3660,長谷川親,56,香川,59,B1,3.06,7.35,3.65,7.69,10,41.55,48,34.88,5 555565
唐津,6,3,5312,川辺郭人,25,佐賀,53,B1,3.53,16.09,2.50,4.67,54,35.37,18,15.63,15346 1      2
唐津,6,4,3832,下田哲也,51,香川,57,B1,3.50,12.50,4.82,26.47,29,37.76,60,39.02,466 5654
唐津,6,5,5395,日高龍之,24,佐賀,52,B2,2.19,6.67,1.91,5.71,50,42.97,17,54.29,2 44666      1
唐津,6,6,4264,長尾章平,41,山口,54,A1,7.13,57.98,6.29,46.67,7,41.96,40,23.26,251 126F
唐津,7,1,4195,前川守嗣,44,福岡,59,B1,4.86,30.77,3.33,33.33,37,32.85,47,27.27,51122 36    11
唐津,7,2,3722,西村秀樹,55,福岡,52,B1,2.78,7.79,2.89,0.00,18,33.81,35,52.78,5S565 32
唐津,7,3,5339,石井伸長,25,香川,51,B1,5.11,29.73,3.60,10.00,17,26.96,52,46.51,6 645141     3
唐津,7,4,3974,深山祐二,49,佐賀,53,B1,4.33,24.64,4.27,21.14,59,31.29,45,9.09,3 343124    11
唐津,7,5,5429,吉川颯汰,22,佐賀,58,B2,1.09,0.00,1.07,0.00,51,25.81,43,8.33,656 6 66     3
唐津,7,6,5242,高山弘斗,25,埼玉,57,B1,3.65,18.07,2.30,0.00,39,15.96,56,38.30,53S66 66
