会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,4164,岩永節也,44,長崎,52,B1,4.48,20.29,4.23,19.31,15,31.55,70,37.04,3            6
大村,1,2,2538,高橋二朗,76,東京,52,B1,3.61,10.00,3.20,13.33,18,31.64,23,36.26,46
大村,1,3,5086,本村大,26,長崎,54,B1,3.66,17.44,5.23,34.50,65,41.34,50,38.99,3           11
大村,1,4,5409,宮本琉正,20,福岡,58,B2,1.55,0.00,2.00,0.00,50,29.51,61,39.88,5            9
大村,1,5,5438,星田夢結,20,福岡,50,B2,1.15,0.00,0.00,0.00,14,29.71,15,37.65,5            7
大村,1,6,3860,松本浩貴,52,埼玉,52,B1,3.91,17.39,3.49,11.63,48,41.25,47,36.21,5            8
大村,2,1,3776,横井健太,50,愛知,57,B1,3.23,10.98,3.00,5.71,12,32.02,75,34.12,4            9
大村,2,2,4555,富永大一,36,福岡,55,A2,5.24,31.82,5.83,27.59,39,31.55,36,30.06,4           12
大村,2,3,4345,西舘健,41,東京,54,A2,5.45,38.58,7.60,60.00,23,35.50,58,34.13,2           11
大村,2,4,4708,半田尚也,36,広島,56,B1,4.00,12.09,0.00,0.00,30,33.91,41,32.94,46
大村,2,5,4782,浜崎準也,39,岡山,54,B1,3.71,19.61,4.39,30.43,27,32.62,51,42.60,3            7
大村,2,6,5342,原村百那,24,山口,47,B2,1.89,1.22,1.35,0.00,47,34.59,62,30.95,6            6
大村,3,1,4676,後藤隼之,38,東京,57,B1,5.51,32.98,4.40,13.33,22,36.69,22,31.58,2           11
大村,3,2,4329,小松卓司,42,福岡,51,B1,4.65,23.23,4.33,22.22,41,26.78,33,39.43,16
大村,3,3,4895,門間雄大,34,東京,56,B1,5.71,36.78,5.75,33.33,24,33.14,21,37.65,2            7
大村,3,4,3848,川上聡介,48,愛知,56,A2,4.58,29.46,4.68,26.32,20,41.07,17,35.71,3            9
大村,3,5,5428,古園井綾,23,佐賀,51,B2,1.04,0.00,0.00,0.00,44,34.91,77,30.00,66
大村,3,6,5049,松井友汰,31,大阪,54,A2,5.52,35.00,6.27,45.45,69,32.07,45,41.52,5           12
大村,4,1,3629,浅見昌克,56,埼玉,52,A2,6.37,44.72,6.39,50.00,43,38.92,63,37.28,2           12
大村,4,2,5123,福山恵里,29,山口,48,B1,4.15,20.21,3.06,6.25,66,36.69,35,35.47,4            8
大村,4,3,4023,柴田友和,48,福岡,52,B1,4.15,22.50,4.14,22.73,16,26.59,25,34.30,5            9
大村,4,4,5376,吉田一心,22,大阪,53,B1,4.98,31.76,0.00,0.00,28,31.49,68,35.33,6
大村,4,5,4949,横田貴満,33,佐賀,50,A1,6.23,41.91,5.51,35.85,26,34.52,11,32.35,41          11
大村,4,6,3564,桑原啓,56,福岡,53,B1,4.55,28.18,4.93,40.00,33,41.53,19,33.72,54
大村,5,1,5310,土屋蘭,21,岡山,47,B1,3.79,13.64,1.91,0.00,58,41.04,78,35.12,62           9
大村,5,2,3843,上之晃弘,49,長崎,53,B1,4.24,19.15,5.02,28.10,64,40.57,55,31.79,23
大村,5,3,4515,藤田浩人,39,佐賀,54,A2,6.09,40.48,6.30,46.51,49,30.12,40,36.05,2           12
大村,5,4,3473,石川真二,55,福岡,52,A1,6.34,47.93,6.93,47.22,35,26.79,24,31.03,23          11
大村,5,5,5291,三嶌ここ,24,香川,51,B1,3.60,12.36,1.11,0.00,40,29.19,49,39.52,3           10
大村,5,6,3352,小川晃司,57,福岡,50,B1,4.44,11.11,3.42,5.56,53,34.29,66,40.94,54
大村,6,1,4572,渡部悟,37,大阪,57,A2,5.14,36.96,4.90,20.00,63,29.61,60,31.95,3           11
大村,6,2,4164,岩永節也,44,長崎,52,B1,4.48,20.29,4.23,19.31,15,31.55,70,37.04,3            1
大村,6,3,3054,北川幸典,63,広島,55,B1,4.91,31.58,5.17,33.33,38,37.85,54,36.14,S4
大村,6,4,5342,原村百那,24,山口,47,B2,1.89,1.22,1.35,0.00,47,34.59,62,30.95,6            2
大村,6,5,5026,安河内健,30,佐賀,56,A1,6.47,50.88,7.14,55.10,52,32.34,32,38.18,56          12
大村,6,6,4103,山崎善庸,46,埼玉,55,B1,3.62,16.46,2.86,7.14,36,36.46,72,40.59,65
大村,7,1,3822,平尾崇典,53,岡山,51,A1,6.43,42.86,7.38,56.25,25,31.79,53,33.33,35
大村,7,2,5054,佐々木大,30,大阪,53,A2,6.30,44.44,4.88,25.00,13,36.31,56,32.34,35
大村,7,3,4014,片岡恵里,46,山口,48,A2,5.40,36.89,5.38,30.00,21,44.77,18,35.47,1           12
大村,7,4,4782,浜崎準也,39,岡山,54,B1,3.71,19.61,4.39,30.43,27,32.62,51,42.60,3            2
大村,7,5,4895,門間雄大,34,東京,56,B1,5.71,36.78,5.75,33.33,24,33.14,21,37.65,2            3
大村,7,6,5438,星田夢結,20,福岡,50,B2,1.15,0.00,0.00,0.00,14,29.71,15,37.65,5            1
大村,8,1,4152,深水慎一,45,東京,54,B1,5.36,38.82,0.00,0.00,62,44.51,30,32.93,16
大村,8,2,4873,蒲原健太,32,佐賀,52,A2,4.96,29.81,5.30,27.50,11,53.67,26,34.12,15
大村,8,3,3860,松本浩貴,52,埼玉,52,B1,3.91,17.39,3.49,11.63,48,41.25,47,36.21,5            1
大村,8,4,4958,溝口海義,30,福岡,56,A2,6.37,40.94,6.78,47.22,34,39.89,59,41.21,22
大村,8,5,5123,福山恵里,29,山口,48,B1,4.15,20.21,3.06,6.25,66,36.69,35,35.47,4            4
大村,8,6,4535,北山康介,36,東京,54,A1,6.48,50.79,7.50,57.69,74,41.57,52,44.79,14
大村,9,1,3848,川上聡介,48,愛知,56,A2,4.58,29.46,4.68,26.32,20,41.07,17,35.71,3            3
大村,9,2,4023,柴田友和,48,福岡,52,B1,4.15,22.50,4.14,22.73,16,26.59,25,34.30,5            4
大村,9,3,3776,横井健太,50,愛知,57,B1,3.23,10.98,3.00,5.71,12,32.02,75,34.12,4            2
大村,9,4,5310,土屋蘭,21,岡山,47,B1,3.79,13.64,1.91,0.00,58,41.04,78,35.12,62           5
大村,9,5,5409,宮本琉正,20,福岡,58,B2,1.55,0.00,2.00,0.00,50,29.51,61,39.88,5            1
大村,9,6,4503,上野真之,38,佐賀,51,A1,7.04,47.86,7.48,55.56,17,34.46,27,39.02,11
