会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
唐津,1,1,3641,一瀬明,55,東京,53,A1,5.86,40.68,5.77,38.71,34,34.97,37,36.28,10
唐津,1,2,4380,鈴木峻佑,42,静岡,53,B1,4.98,29.81,5.14,28.57,10,34.35,25,24.78,
唐津,1,3,5236,小宮涼雅,27,広島,54,B1,4.29,22.61,3.13,8.33,37,33.02,7,37.61,7
唐津,1,4,3834,細川明人,51,岡山,56,B1,4.26,27.00,4.27,22.73,26,29.00,54,31.19,5
唐津,1,5,4684,楠原翔太,35,福岡,55,B1,5.34,31.78,6.40,48.00,48,29.95,19,37.17,11
唐津,1,6,5417,小柳勝希,20,佐賀,51,B1,4.23,14.67,3.50,8.33,22,36.89,28,36.04,9
唐津,2,1,5298,水谷理人,24,香川,52,A1,7.27,57.80,6.93,51.85,58,33.91,49,34.51,12
唐津,2,2,2538,高橋二朗,77,東京,52,B1,3.22,3.70,3.72,10.34,23,25.68,16,42.37,8
唐津,2,3,4661,中島昂章,34,佐賀,52,A2,5.53,35.92,5.51,37.59,60,33.05,13,30.77,9
唐津,2,4,3471,赤峰和也,56,佐賀,54,B1,3.80,15.91,4.08,20.43,20,30.97,6,43.86,
唐津,2,5,3350,藤本佳史,58,山口,54,B1,5.03,33.33,5.04,32.73,21,34.09,3,35.09,7
唐津,2,6,5442,池田美優,19,広島,46,B2,1.66,1.49,0.00,0.00,32,44.90,58,25.69,6
唐津,3,1,4974,安井瑞紀,33,岡山,47,A2,5.58,40.00,6.67,44.44,31,36.24,24,34.51,8
唐津,3,2,4728,山口亮,38,東京,54,B1,4.15,20.93,4.35,26.47,8,35.09,53,33.04,10
唐津,3,3,4715,村上遼,34,長崎,53,A1,6.76,46.25,8.04,73.08,53,23.88,42,25.93,11
唐津,3,4,3906,飯山晃三,48,長崎,62,B1,3.89,22.34,4.00,21.62,55,31.51,38,40.87,
唐津,3,5,3293,宮内由紀,61,東京,52,B1,3.39,11.76,4.43,14.29,14,33.33,20,33.91,9
