会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,4327,加藤翔,43,静岡,52,B1,4.32,20.88,4.11,22.22,77,30.00,79,28.79,6 533        5
大村,1,2,4164,岩永節也,44,長崎,52,B1,3.84,13.64,4.28,19.85,65,44.62,44,28.00,626 63       5
大村,1,3,3752,宇土泰就,55,福岡,58,B1,4.16,15.91,4.12,16.67,50,19.64,59,35.00,553 32
大村,1,4,3538,菊池峰晴,58,群馬,52,B2,3.80,12.86,4.18,17.65,24,44.26,51,36.51,2 443        8
大村,1,5,4837,酒井陽祐,37,愛知,51,B1,5.20,35.29,4.11,16.67,18,22.03,82,33.33,4 524        6
大村,1,6,4202,浮田圭浩,44,岡山,56,B1,4.55,21.79,4.60,40.00,27,31.03,16,26.00,4 431        9
大村,2,1,5086,本村大,27,長崎,51,B1,3.90,20.97,4.97,32.20,64,21.05,40,30.61,116 S6      10
大村,2,2,3722,西村秀樹,56,福岡,52,B1,3.39,9.33,3.53,10.53,81,40.00,75,32.81,1 365        7
大村,2,3,5044,渡邉健,27,東京,59,B1,3.35,11.29,3.58,15.79,34,40.63,33,32.00,5 642        6
大村,2,4,4498,宮本夏樹,39,長崎,54,B2,4.67,29.49,5.74,41.13,15,13.79,34,35.48,6 2556       9
大村,2,5,3949,今出晋二,50,岡山,58,B1,3.83,15.71,3.10,9.68,28,34.48,41,18.60,6 454        8
大村,2,6,4976,金山立樹,32,東京,53,B1,4.92,29.17,6.35,40.00,35,16.36,21,31.25,435 6        8
大村,3,1,4122,安東幸治,44,福岡,56,A2,5.42,35.59,5.65,31.58,72,19.30,77,32.79,513 26      10
大村,3,2,5242,高山弘斗,26,埼玉,52,B1,3.24,12.12,5.78,44.44,74,34.43,78,27.08,2 S55        8
大村,3,3,3771,折下寛法,52,東京,51,B1,5.20,27.96,5.29,25.00,56,33.33,18,24.00,5 1354      12
大村,3,4,5211,高井駿弥,27,愛知,49,B1,3.78,8.33,3.24,8.00,67,17.54,17,35.48,555 3        7
大村,3,5,5220,青木蓮,25,埼玉,51,A2,6.59,51.02,5.52,38.71,30,18.64,27,31.15,1 3S31       9
大村,3,6,5031,渡辺空依,28,福岡,53,B1,5.00,30.23,2.71,0.00,58,36.36,60,33.87,3 521        7
大村,4,1,5137,川原涼,26,愛知,53,A2,5.29,39.58,4.96,33.33,78,28.57,86,26.09,442 35      10
大村,4,2,3339,泉具巳,61,兵庫,54,B1,3.94,23.94,5.93,53.33,11,10.34,72,32.65,136 14      10
大村,4,3,4550,石岡将太,37,群馬,56,A2,5.03,25.27,5.60,10.00,19,37.88,35,35.09,645 54
大村,4,4,4723,寺島吉彦,40,東京,50,B1,4.34,26.23,3.67,12.50,29,42.86,26,25.53,324 54      12
大村,4,5,4463,三苫晃幸,40,福岡,54,A2,6.28,44.83,6.08,45.83,69,32.35,63,28.00,4 343        9
大村,4,6,5405,竹内来,22,愛知,52,B1,2.54,5.71,0.00,0.00,39,30.00,28,34.04,664 4        8
大村,5,1,5252,荒木颯斗,23,愛知,52,A2,5.89,41.44,5.69,36.11,66,24.59,19,30.77,3 2313      10
大村,5,2,3790,佐口達也,54,群馬,54,B1,4.51,22.92,4.80,26.67,22,30.00,30,13.95,562 26
大村,5,3,4164,岩永節也,44,長崎,52,B1,3.84,13.64,4.28,19.85,65,44.62,44,28.00,626 63       1
大村,5,4,4988,牟田奨太,29,静岡,56,B1,4.22,28.38,3.90,28.57,21,18.64,22,12.24,5 515        9
大村,5,5,4236,松村敏,42,福岡,54,A1,7.49,65.18,7.27,58.82,14,31.15,36,30.65,323213      10
大村,5,6,4327,加藤翔,43,静岡,52,B1,4.32,20.88,4.11,22.22,77,30.00,79,28.79,6 533        1
大村,6,1,4272,大場広孝,44,福岡,58,B1,4.91,28.71,5.85,37.04,79,27.27,83,23.26,526 46
大村,6,2,3841,佐々木和,50,徳島,55,A2,6.51,50.85,5.88,38.46,60,25.86,45,25.81,421625      12
大村,6,3,4837,酒井陽祐,37,愛知,51,B1,5.20,35.29,4.11,16.67,18,22.03,82,33.33,4 524        1
大村,6,4,4752,西尾亮輔,38,愛知,52,B1,4.09,19.35,3.41,4.55,62,37.50,65,32.61,436 45
大村,6,5,4058,野末智一,47,静岡,52,A1,5.98,42.61,6.95,57.89,32,23.64,58,28.26,211343      12
大村,6,6,5044,渡邉健,27,東京,59,B1,3.35,11.29,3.58,15.79,34,40.63,33,32.00,5 642        2
大村,7,1,4540,相原利章,39,東京,53,A2,5.04,28.09,6.58,50.00,61,36.21,13,19.15,6 1462      12
大村,7,2,4348,宮崎奨,41,香川,56,A2,5.89,43.36,6.04,44.44,23,35.94,53,21.74,S61 32
大村,7,3,5031,渡辺空依,28,福岡,53,B1,5.00,30.23,2.71,0.00,58,36.36,60,33.87,3 521        3
大村,7,4,3722,西村秀樹,56,福岡,52,B1,3.39,9.33,3.53,10.53,81,40.00,75,32.81,1 365        2
大村,7,5,4211,村田敦,43,東京,57,B1,4.68,29.35,4.49,27.03,43,35.94,38,33.87,345 26
大村,7,6,5211,高井駿弥,27,愛知,49,B1,3.78,8.33,3.24,8.00,67,17.54,17,35.48,555 3        3
大村,8,1,5005,石田貴洋,30,埼玉,52,A1,6.30,42.22,5.47,33.33,73,26.67,52,17.39,154226      12
大村,8,2,4976,金山立樹,32,東京,53,B1,4.92,29.17,6.35,40.00,35,16.36,21,31.25,435 6        2
大村,8,3,3538,菊池峰晴,58,群馬,52,B2,3.80,12.86,4.18,17.65,24,44.26,51,36.51,2 443        1
大村,8,4,5242,高山弘斗,26,埼玉,52,B1,3.24,12.12,5.78,44.44,74,34.43,78,27.08,2 S55        3
大村,8,5,5405,竹内来,22,愛知,52,B1,2.54,5.71,0.00,0.00,39,30.00,28,34.04,664 4        4
大村,8,6,3949,今出晋二,50,岡山,58,B1,3.83,15.71,3.10,9.68,28,34.48,41,18.60,6 454        2
大村,9,1,4288,永田啓二,41,福岡,53,A1,7.65,65.09,6.73,50.00,48,35.09,15,29.31,314215
大村,9,2,4498,宮本夏樹,39,長崎,54,B2,4.67,29.49,5.74,41.13,15,13.79,34,35.48,6 2556       2
大村,9,3,5220,青木蓮,25,埼玉,51,A2,6.59,51.02,5.52,38.71,30,18.64,27,31.15,1 3S31       3
大村,9,4,4463,三苫晃幸,40,福岡,54,A2,6.28,44.83,6.08,45.83,69,32.35,63,28.00,4 343        4
大村,9,5,4202,浮田圭浩,44,岡山,56,B1,4.55,21.79,4.60,40.00,27,31.03,16,26.00,4 431        1
大村,9,6,4988,牟田奨太,29,静岡,56,B1,4.22,28.38,3.90,28.57,21,18.64,22,12.24,5 515        5
大村,10,1,4236,松村敏,42,福岡,54,A1,7.49,65.18,7.27,58.82,14,31.15,36,30.65,323213       5
大村,10,2,5252,荒木颯斗,23,愛知,52,A2,5.89,41.44,5.69,36.11,66,24.59,19,30.77,3 2313       5
大村,10,3,3339,泉具巳,61,兵庫,54,B1,3.94,23.94,5.93,53.33,11,10.34,72,32.65,136 14       4
大村,10,4,5137,川原涼,26,愛知,53,A2,5.29,39.58,4.96,33.33,78,28.57,86,26.09,442 35       4
大村,10,5,5086,本村大,27,長崎,51,B1,3.90,20.97,4.97,32.20,64,21.05,40,30.61,116 S6       2
大村,10,6,4122,安東幸治,44,福岡,56,A2,5.42,35.59,5.65,31.58,72,19.30,77,32.79,513 26       3
大村,11,1,4790,柳内敬太,36,兵庫,52,A1,6.29,40.78,5.94,43.40,12,25.40,37,36.07,161151
大村,11,2,4063,市橋卓士,46,徳島,54,A1,6.00,38.05,7.04,48.98,71,18.64,68,26.00,241141
大村,11,3,4983,前田篤哉,29,愛知,52,A1,6.53,50.89,7.65,65.00,57,40.00,84,29.79,432111
大村,11,4,4260,中越博紀,42,香川,53,B1,5.79,44.64,7.00,58.33,40,26.32,12,35.38,112 62
大村,11,5,4089,妹尾忠幸,46,岡山,55,A2,6.30,42.16,6.57,44.90,63,50.00,71,30.77,3 2142
大村,11,6,4782,浜崎準也,39,岡山,53,B1,4.53,20.55,4.39,25.00,51,20.34,31,33.85,223 12
大村,12,1,4058,野末智一,47,静岡,52,A1,5.98,42.61,6.95,57.89,32,23.64,58,28.26,211343       6
大村,12,2,3771,折下寛法,52,東京,51,B1,5.20,27.96,5.29,25.00,56,33.33,18,24.00,5 1354       3
大村,12,3,4723,寺島吉彦,40,東京,50,B1,4.34,26.23,3.67,12.50,29,42.86,26,25.53,324 54       4
大村,12,4,3841,佐々木和,50,徳島,55,A2,6.51,50.85,5.88,38.46,60,25.86,45,25.81,421625       6
大村,12,5,5005,石田貴洋,30,埼玉,52,A1,6.30,42.22,5.47,33.33,73,26.67,52,17.39,154226       8
大村,12,6,4540,相原利章,39,東京,53,A2,5.04,28.09,6.58,50.00,61,36.21,13,19.15,6 1462       7
福岡,1,1,3928,林恵祐,50,福岡,60,B1,3.89,13.25,3.80,17.33,74,44.19,28,34.34,6 16
福岡,1,2,3915,繁野谷圭,52,大阪,53,A2,6.23,44.12,5.95,37.84,36,35.20,27,38.00,2 43         8
福岡,1,3,3966,作間章,47,東京,53,A1,6.32,43.24,7.45,64.29,61,37.31,39,35.92,1 45         7
福岡,1,4,4651,佐藤大騎,41,大阪,52,B1,3.28,7.35,4.13,12.50,63,28.21,30,43.40,4 14         9
福岡,1,5,4792,杉村賢也,36,東京,50,B1,4.06,20.00,3.64,21.43,46,26.79,08,35.92,364         11
福岡,1,6,5426,甲斐貴大,24,福岡,53,B2,2.31,3.28,2.67,0.00,28,35.71,44,20.00,6 F          6
福岡,2,1,5381,有山望,21,大阪,48,B1,4.11,17.11,0.00,0.00,56,41.00,04,32.32,565
福岡,2,2,4393,田中孝明,40,福岡,59,B1,4.16,19.18,4.37,18.42,48,21.90,02,23.53,156         10
福岡,2,3,3523,寳田亮治,57,福岡,52,B1,4.42,20.90,6.00,55.56,35,26.61,06,26.04,1 66
福岡,2,4,4759,今泉友吾,36,東京,52,A1,6.98,48.36,6.83,43.33,58,33.33,05,49.50,331         12
福岡,2,5,3107,平岡重典,62,大阪,52,B1,3.71,9.76,5.56,29.63,11,36.97,49,33.33,6 56         8
福岡,2,6,5371,早川颯太,24,東京,54,B2,1.97,1.67,0.00,0.00,30,42.17,47,26.26,5 6          6
福岡,3,1,3432,宮迫暢彦,58,大阪,54,B1,3.86,15.38,5.38,38.46,33,41.32,36,35.29,3 43        12
福岡,3,2,4944,田代達也,35,東京,53,B1,4.25,18.99,4.16,26.32,12,37.59,09,41.58,2 33
福岡,3,3,4904,松本一毅,32,大阪,52,B1,5.34,35.90,7.22,66.67,13,36.52,29,33.01,2334         7
福岡,3,4,4155,長野壮志,45,福岡,56,A2,6.15,46.46,6.87,53.19,27,35.00,56,40.82,2 36
福岡,3,5,3888,山本英志,51,東京,51,A2,6.09,43.97,4.54,25.00,44,27.89,21,34.78,451         10
福岡,3,6,4329,小松卓司,43,福岡,52,B1,4.57,24.05,5.10,31.03,72,36.59,46,26.88,141          8
福岡,4,1,4100,松田隆司,47,福岡,54,B1,4.71,28.26,5.70,38.64,25,38.17,42,29.13,261         10
