会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
唐津,1,1,4096,石橋道友,44,長崎,55,A1,6.71,54.63,6.53,47.37,53,26.32,7,38.04,3            9
唐津,1,2,5193,米丸乃絵,24,福岡,47,A1,6.48,47.01,5.07,26.67,28,54.55,10,38.46,4            6
唐津,1,3,3898,平田忠則,49,福岡,53,A1,6.62,50.38,7.80,65.00,22,38.46,19,29.19,2            7
唐津,1,4,5018,竹下大樹,26,福岡,53,A1,6.40,49.34,5.62,38.46,58,32.84,4,34.04,6           10
唐津,1,5,4447,深川麻奈,39,福岡,49,A1,5.61,37.23,4.85,30.77,56,27.27,2,38.02,3            8
唐津,1,6,4351,里岡右貴,39,福岡,53,A1,6.80,51.52,6.27,46.15,6,30.56,50,29.55,1           11
唐津,2,1,3473,石川真二,55,福岡,53,A1,6.53,50.71,5.71,41.67,24,42.03,43,28.72,6            6
唐津,2,2,4736,高倉和士,34,福岡,54,A1,6.95,57.36,6.33,48.15,36,26.15,8,34.72,25
唐津,2,3,5142,常住蓮,25,佐賀,51,A1,7.28,56.52,7.21,54.51,8,47.30,12,35.29,4           10
唐津,2,4,4938,小芦るり,28,佐賀,47,A1,6.70,50.00,6.72,51.16,25,40.00,38,34.97,4            9
唐津,2,5,5026,安河内健,30,佐賀,55,A1,6.57,51.77,6.49,51.50,42,46.15,21,31.02,5
唐津,2,6,4932,新開航,29,福岡,51,A1,7.22,50.35,5.66,31.82,10,41.56,14,40.96,6            8
唐津,3,1,4545,岡村慶太,37,福岡,56,A1,6.60,47.93,7.56,66.67,33,28.57,44,29.19,3            7
唐津,3,2,4350,篠崎元志,39,福岡,53,A1,7.38,50.37,7.50,57.14,14,32.81,20,28.09,5           10
唐津,3,3,4352,下條雄太,39,長崎,53,A1,6.56,49.59,6.32,46.00,50,53.57,28,33.69,11
唐津,3,4,4288,永田啓二,41,福岡,53,A1,6.94,56.49,7.28,66.67,23,26.98,48,29.03,5            8
唐津,3,5,4949,横田貴満,33,佐賀,50,A1,6.52,48.15,5.86,36.09,49,37.50,59,36.65,54
唐津,3,6,5121,定松勇樹,24,佐賀,53,A1,7.53,61.24,7.29,60.94,20,35.38,31,36.56,S1
唐津,4,1,4994,山本梨菜,27,佐賀,46,A1,6.34,43.69,3.46,0.00,15,50.00,58,38.02,6
唐津,4,2,4193,郷原章平,44,福岡,51,A1,6.38,47.52,6.35,42.50,21,30.43,18,30.53,1           10
唐津,4,3,4136,江夏満,45,福岡,53,A1,7.06,56.25,6.41,52.94,2,30.14,45,33.86,3            9
唐津,4,4,3779,原田幸哉,50,長崎,53,A1,6.83,44.95,5.56,25.00,48,31.75,37,28.96,2           11
