会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
福岡,1,1,4786,佐藤博亮,37,愛知,53,A1,6.85,55.40,6.35,47.92,29,30.00,04,6.25,351 25      12
福岡,1,2,4889,後藤盛也,37,東京,52,B1,5.13,38.71,0.00,0.00,54,35.29,24,0.00,145 23
福岡,1,3,3467,森弘行,57,東京,53,B1,3.45,12.00,4.60,15.00,38,23.53,16,50.00,555 2        6
福岡,1,4,4464,山下友貴,39,静岡,44,B1,5.98,41.57,5.25,25.00,39,57.14,29,52.63,113 31      10
福岡,1,5,3581,加木郁,53,山口,53,B1,4.19,15.66,5.17,23.40,50,47.62,15,66.67,4 655        7
福岡,1,6,4045,佐々木裕,46,山口,48,B1,4.33,26.32,6.00,54.55,51,11.11,33,70.00,4 455
福岡,2,1,3432,宮迫暢彦,57,大阪,54,B1,4.64,32.10,8.00,75.00,46,31.58,26,63.64,6 416        6
福岡,2,2,4035,杉江浩明,47,愛知,52,B1,4.23,24.24,3.21,0.00,14,45.45,22,39.13,6 365        7
福岡,2,3,4413,水摩敦,39,福岡,52,A2,5.99,39.55,6.29,48.10,47,20.00,68,45.45,332 56      12
福岡,2,4,3539,金子順一,58,山口,52,B1,3.38,13.68,3.03,6.06,16,60.00,35,35.00,3 1113       9
福岡,2,5,4357,田中和也,41,大阪,53,A1,6.89,54.39,5.58,30.30,22,26.32,12,13.33,1 2144      10
福岡,2,6,5127,沼田大都,29,愛知,51,B1,4.55,22.67,4.05,15.00,68,40.00,30,40.00,256 1        8
福岡,3,1,4965,福岡泉水,28,兵庫,51,B1,4.81,27.40,4.67,22.22,11,26.67,74,0.00,634 54
福岡,3,2,3617,竹田広樹,52,佐賀,54,B1,4.12,26.88,3.93,22.73,17,57.89,17,16.67,6 361       10
福岡,3,3,3783,瓜生正義,50,福岡,54,A1,6.40,33.94,6.85,46.15,64,11.76,73,27.27,212252       9
福岡,3,4,4220,深川和仁,44,香川,56,B1,4.87,28.57,4.33,14.29,67,54.55,08,47.62,321 15       8
福岡,3,5,5286,坂井滉哉,26,福岡,50,B1,4.31,25.97,3.43,13.16,34,22.22,67,46.15,4 141       11
福岡,3,6,3233,小畑実成,59,岡山,55,B1,4.63,22.22,4.27,20.00,45,28.57,65,58.33,4 333        7
福岡,4,1,5083,柳瀬幹太,27,山口,56,B1,4.75,27.50,3.53,13.33,61,5.88,20,25.00,455 2        9
