race_id,bet_type,combo,odds,fetched_at
012026061701,3t,1-2-3,19.6,2026-06-19 09:50:04
012026061701,3t,2-1-3,22.4,2026-06-19 09:50:04
012026061701,3t,3-1-2,93.8,2026-06-19 09:50:04
012026061701,3t,4-1-2,362.4,2026-06-19 09:50:04
012026061701,3t,5-1-2,130.2,2026-06-19 09:50:04
012026061701,3t,6-1-2,38.1,2026-06-19 09:50:04
012026061701,3t,1-2-4,52.8,2026-06-19 09:50:04
012026061701,3t,2-1-4,64.0,2026-06-19 09:50:04
012026061701,3t,3-1-4,222.3,2026-06-19 09:50:04
012026061701,3t,4-1-3,507.2,2026-06-19 09:50:04
012026061701,3t,5-1-3,292.9,2026-06-19 09:50:04
012026061701,3t,6-1-3,81.9,2026-06-19 09:50:04
012026061701,3t,1-2-5,25.8,2026-06-19 09:50:04
012026061701,3t,2-1-5,20.8,2026-06-19 09:50:04
012026061701,3t,3-1-5,147.4,2026-06-19 09:50:04
012026061701,3t,4-1-5,403.5,2026-06-19 09:50:04
012026061701,3t,5-1-4,478.8,2026-06-19 09:50:04
012026061701,3t,6-1-4,136.5,2026-06-19 09:50:04
012026061701,3t,1-2-6,18.1,2026-06-19 09:50:04
012026061701,3t,2-1-6,22.7,2026-06-19 09:50:04
012026061701,3t,3-1-6,126.4,2026-06-19 09:50:04
012026061701,3t,4-1-6,399.7,2026-06-19 09:50:04
012026061701,3t,5-1-6,205.6,2026-06-19 09:50:04
012026061701,3t,6-1-5,95.1,2026-06-19 09:50:04
012026061701,3t,1-3-2,50.0,2026-06-19 09:50:04
012026061701,3t,2-3-1,41.0,2026-06-19 09:50:04
012026061701,3t,3-2-1,88.4,2026-06-19 09:50:04
012026061701,3t,4-2-1,348.7,2026-06-19 09:50:04
012026061701,3t,5-2-1,117.5,2026-06-19 09:50:04
012026061701,3t,6-2-1,45.0,2026-06-19 09:50:04
012026061701,3t,1-3-4,135.9,2026-06-19 09:50:04
012026061701,3t,2-3-4,80.8,2026-06-19 09:50:04
012026061701,3t,3-2-4,135.7,2026-06-19 09:50:04
012026061701,3t,4-2-3,396.0,2026-06-19 09:50:04
012026061701,3t,5-2-3,141.1,2026-06-19 09:50:04
012026061701,3t,6-2-3,63.2,2026-06-19 09:50:04
012026061701,3t,1-3-5,94.2,2026-06-19 09:50:04
012026061701,3t,2-3-5,31.4,2026-06-19 09:50:04
012026061701,3t,3-2-5,73.2,2026-06-19 09:50:04
012026061701,3t,4-2-5,259.7,2026-06-19 09:50:04
012026061701,3t,5-2-4,282.0,2026-06-19 09:50:04
012026061701,3t,6-2-4,101.0,2026-06-19 09:50:04
012026061701,3t,1-3-6,61.2,2026-06-19 09:50:04
012026061701,3t,2-3-6,44.7,2026-06-19 09:50:04
012026061701,3t,3-2-6,88.4,2026-06-19 09:50:04
012026061701,3t,4-2-6,297.0,2026-06-19 09:50:04
012026061701,3t,5-2-6,95.7,2026-06-19 09:50:04
012026061701,3t,6-2-5,52.7,2026-06-19 09:50:04
012026061701,3t,1-4-2,176.7,2026-06-19 09:50:04
012026061701,3t,2-4-1,157.0,2026-06-19 09:50:04
012026061701,3t,3-4-1,264.5,2026-06-19 09:50:04
012026061701,3t,4-3-1,448.6,2026-06-19 09:50:04
012026061701,3t,5-3-1,364.5,2026-06-19 09:50:04
012026061701,3t,6-3-1,152.0,2026-06-19 09:50:04
012026061701,3t,1-4-3,219.3,2026-06-19 09:50:04
012026061701,3t,2-4-3,142.5,2026-06-19 09:50:04
012026061701,3t,3-4-2,201.1,2026-06-19 09:50:04
012026061701,3t,4-3-2,313.7,2026-06-19 09:50:04
012026061701,3t,5-3-2,192.0,2026-06-19 09:50:04
012026061701,3t,6-3-2,101.6,2026-06-19 09:50:04
012026061701,3t,1-4-5,201.7,2026-06-19 09:50:04
012026061701,3t,2-4-5,111.9,2026-06-19 09:50:04
012026061701,3t,3-4-5,201.1,2026-06-19 09:50:04
012026061701,3t,4-3-5,360.4,2026-06-19 09:50:04
012026061701,3t,5-3-4,511.2,2026-06-19 09:50:04
012026061701,3t,6-3-4,204.3,2026-06-19 09:50:04
012026061701,3t,1-4-6,159.6,2026-06-19 09:50:04
012026061701,3t,2-4-6,109.7,2026-06-19 09:50:04
012026061701,3t,3-4-6,189.5,2026-06-19 09:50:04
012026061701,3t,4-3-6,373.0,2026-06-19 09:50:04
012026061701,3t,5-3-6,327.3,2026-06-19 09:50:04
012026061701,3t,6-3-5,155.5,2026-06-19 09:50:04
012026061701,3t,1-5-2,70.5,2026-06-19 09:50:04
012026061701,3t,2-5-1,44.7,2026-06-19 09:50:04
012026061701,3t,3-5-1,161.6,2026-06-19 09:50:04
012026061701,3t,4-5-1,397.2,2026-06-19 09:50:04
012026061701,3t,5-4-1,534.6,2026-06-19 09:50:04
