race_id,bet_type,combo,odds,fetched_at
012026061401,3t,1-2-3,52.7,2026-06-19 07:10:21
012026061401,3t,2-1-3,75.8,2026-06-19 07:10:21
012026061401,3t,3-1-2,55.7,2026-06-19 07:10:21
012026061401,3t,4-1-2,361.7,2026-06-19 07:10:21
012026061401,3t,5-1-2,58.6,2026-06-19 07:10:21
012026061401,3t,6-1-2,369.5,2026-06-19 07:10:21
012026061401,3t,1-2-4,116.1,2026-06-19 07:10:21
012026061401,3t,2-1-4,207.9,2026-06-19 07:10:21
012026061401,3t,3-1-4,89.6,2026-06-19 07:10:21
012026061401,3t,4-1-3,382.2,2026-06-19 07:10:21
012026061401,3t,5-1-3,51.2,2026-06-19 07:10:21
012026061401,3t,6-1-3,199.1,2026-06-19 07:10:21
012026061401,3t,1-2-5,60.7,2026-06-19 07:10:21
012026061401,3t,2-1-5,101.1,2026-06-19 07:10:21
012026061401,3t,3-1-5,23.6,2026-06-19 07:10:21
012026061401,3t,4-1-5,301.4,2026-06-19 07:10:21
012026061401,3t,5-1-4,164.6,2026-06-19 07:10:21
012026061401,3t,6-1-4,498.6,2026-06-19 07:10:21
012026061401,3t,1-2-6,119.0,2026-06-19 07:10:21
012026061401,3t,2-1-6,139.6,2026-06-19 07:10:21
012026061401,3t,3-1-6,39.6,2026-06-19 07:10:21
012026061401,3t,4-1-6,341.9,2026-06-19 07:10:21
012026061401,3t,5-1-6,56.7,2026-06-19 07:10:21
012026061401,3t,6-1-5,243.8,2026-06-19 07:10:21
012026061401,3t,1-3-2,43.1,2026-06-19 07:10:21
012026061401,3t,2-3-1,80.0,2026-06-19 07:10:21
012026061401,3t,3-2-1,66.3,2026-06-19 07:10:21
012026061401,3t,4-2-1,385.0,2026-06-19 07:10:21
012026061401,3t,5-2-1,82.8,2026-06-19 07:10:21
012026061401,3t,6-2-1,387.9,2026-06-19 07:10:21
012026061401,3t,1-3-4,81.4,2026-06-19 07:10:21
012026061401,3t,2-3-4,128.5,2026-06-19 07:10:21
012026061401,3t,3-2-4,104.9,2026-06-19 07:10:21
012026061401,3t,4-2-3,329.6,2026-06-19 07:10:21
012026061401,3t,5-2-3,60.2,2026-06-19 07:10:21
012026061401,3t,6-2-3,252.9,2026-06-19 07:10:21
012026061401,3t,1-3-5,21.7,2026-06-19 07:10:21
012026061401,3t,2-3-5,43.6,2026-06-19 07:10:21
012026061401,3t,3-2-5,30.4,2026-06-19 07:10:21
012026061401,3t,4-2-5,298.0,2026-06-19 07:10:21
012026061401,3t,5-2-4,155.7,2026-06-19 07:10:21
012026061401,3t,6-2-4,694.5,2026-06-19 07:10:21
012026061401,3t,1-3-6,45.7,2026-06-19 07:10:21
