race_id,bet_type,combo,odds,fetched_at
072026062309,2t,1-2,4.0,2026-06-23 08:54:46
072026062309,2t,2-1,20.2,2026-06-23 08:54:46
072026062309,2t,3-1,0.0,2026-06-23 08:54:46
072026062309,2t,4-1,3.6,2026-06-23 08:54:46
072026062309,2t,5-1,0.0,2026-06-23 08:54:46
072026062309,2t,6-1,0.0,2026-06-23 08:54:46
072026062309,2t,1-3,4.0,2026-06-23 08:54:46
072026062309,2t,2-3,0.0,2026-06-23 08:54:46
072026062309,2t,3-2,20.2,2026-06-23 08:54:46
072026062309,2t,4-2,20.2,2026-06-23 08:54:46
072026062309,2t,5-2,20.2,2026-06-23 08:54:46
072026062309,2t,6-2,0.0,2026-06-23 08:54:46
072026062309,2t,1-4,13.5,2026-06-23 08:54:46
072026062309,2t,2-4,40.5,2026-06-23 08:54:46
072026062309,2t,3-4,0.0,2026-06-23 08:54:46
072026062309,2t,4-3,13.5,2026-06-23 08:54:46
072026062309,2t,5-3,0.0,2026-06-23 08:54:46
072026062309,2t,6-3,0.0,2026-06-23 08:54:46
072026062309,2t,1-5,13.5,2026-06-23 08:54:46
072026062309,2t,2-5,0.0,2026-06-23 08:54:46
072026062309,2t,3-5,0.0,2026-06-23 08:54:46
072026062309,2t,4-5,20.2,2026-06-23 08:54:46
072026062309,2t,5-4,0.0,2026-06-23 08:54:46
072026062309,2t,6-4,0.0,2026-06-23 08:54:46
072026062309,2t,1-6,13.5,2026-06-23 08:54:46
072026062309,2t,2-6,0.0,2026-06-23 08:54:46
072026062309,2t,3-6,0.0,2026-06-23 08:54:46
072026062309,2t,4-6,0.0,2026-06-23 08:54:46
072026062309,2t,5-6,0.0,2026-06-23 08:54:46
072026062309,2t,6-5,0.0,2026-06-23 08:54:46
072026062309,3t,1-2-3,18.8,2026-06-23 08:54:46
072026062309,3t,2-1-3,67.0,2026-06-23 08:54:46
072026062309,3t,3-1-2,67.0,2026-06-23 08:54:46
072026062309,3t,4-1-2,16.2,2026-06-23 08:54:46
072026062309,3t,5-1-2,75.3,2026-06-23 08:54:46
072026062309,3t,6-1-2,150.7,2026-06-23 08:54:46
072026062309,3t,1-2-4,16.2,2026-06-23 08:54:46
072026062309,3t,2-1-4,50.2,2026-06-23 08:54:46
072026062309,3t,3-1-4,31.7,2026-06-23 08:54:46
072026062309,3t,4-1-3,35.4,2026-06-23 08:54:46
072026062309,3t,5-1-3,54.8,2026-06-23 08:54:46
072026062309,3t,6-1-3,603.0,2026-06-23 08:54:46
072026062309,3t,1-2-5,35.4,2026-06-23 08:54:46
072026062309,3t,2-1-5,603.0,2026-06-23 08:54:46
072026062309,3t,3-1-5,67.0,2026-06-23 08:54:46
