race_id,bet_type,combo,odds,fetched_at
012026060801,3t,1-2-3,38.0,2026-06-19 01:42:35
012026060801,3t,2-1-3,59.8,2026-06-19 01:42:35
012026060801,3t,3-1-2,98.9,2026-06-19 01:42:35
012026060801,3t,4-1-2,15.3,2026-06-19 01:42:35
012026060801,3t,5-1-2,240.9,2026-06-19 01:42:35
012026060801,3t,6-1-2,1116.0,2026-06-19 01:42:35
012026060801,3t,1-2-4,15.5,2026-06-19 01:42:35
012026060801,3t,2-1-4,24.4,2026-06-19 01:42:35
012026060801,3t,3-1-4,50.2,2026-06-19 01:42:35
012026060801,3t,4-1-3,27.1,2026-06-19 01:42:35
012026060801,3t,5-1-3,372.2,2026-06-19 01:42:35
012026060801,3t,6-1-3,1856.0,2026-06-19 01:42:35
012026060801,3t,1-2-5,89.8,2026-06-19 01:42:35
012026060801,3t,2-1-5,91.0,2026-06-19 01:42:35
012026060801,3t,3-1-5,141.4,2026-06-19 01:42:35
012026060801,3t,4-1-5,25.4,2026-06-19 01:42:35
012026060801,3t,5-1-4,156.4,2026-06-19 01:42:35
012026060801,3t,6-1-4,730.6,2026-06-19 01:42:35
012026060801,3t,1-2-6,185.6,2026-06-19 01:42:35
012026060801,3t,2-1-6,224.0,2026-06-19 01:42:35
012026060801,3t,3-1-6,308.6,2026-06-19 01:42:35
012026060801,3t,4-1-6,49.7,2026-06-19 01:42:35
012026060801,3t,5-1-6,377.3,2026-06-19 01:42:35
012026060801,3t,6-1-5,1807.0,2026-06-19 01:42:35
012026060801,3t,1-3-2,40.7,2026-06-19 01:42:35
012026060801,3t,2-3-1,89.4,2026-06-19 01:42:35
012026060801,3t,3-2-1,129.4,2026-06-19 01:42:35
012026060801,3t,4-2-1,19.1,2026-06-19 01:42:35
012026060801,3t,5-2-1,284.3,2026-06-19 01:42:35
012026060801,3t,6-2-1,1174.0,2026-06-19 01:42:35
012026060801,3t,1-3-4,23.0,2026-06-19 01:42:35
012026060801,3t,2-3-4,52.3,2026-06-19 01:42:35
012026060801,3t,3-2-4,72.5,2026-06-19 01:42:35
012026060801,3t,4-2-3,28.6,2026-06-19 01:42:35
012026060801,3t,5-2-3,371.2,2026-06-19 01:42:35
012026060801,3t,6-2-3,1761.0,2026-06-19 01:42:35
012026060801,3t,1-3-5,97.0,2026-06-19 01:42:35
012026060801,3t,2-3-5,159.1,2026-06-19 01:42:35
012026060801,3t,3-2-5,201.1,2026-06-19 01:42:35
012026060801,3t,4-2-5,27.0,2026-06-19 01:42:35
012026060801,3t,5-2-4,164.8,2026-06-19 01:42:35
012026060801,3t,6-2-4,1040.0,2026-06-19 01:42:35
012026060801,3t,1-3-6,191.5,2026-06-19 01:42:35
012026060801,3t,2-3-6,367.2,2026-06-19 01:42:35
012026060801,3t,3-2-6,394.7,2026-06-19 01:42:35
012026060801,3t,4-2-6,67.1,2026-06-19 01:42:35
012026060801,3t,5-2-6,582.0,2026-06-19 01:42:35
012026060801,3t,6-2-5,1907.0,2026-06-19 01:42:35
012026060801,3t,1-4-2,14.7,2026-06-19 01:42:35
012026060801,3t,2-4-1,27.2,2026-06-19 01:42:35
012026060801,3t,3-4-1,52.6,2026-06-19 01:42:35
012026060801,3t,4-3-1,49.9,2026-06-19 01:42:35
012026060801,3t,5-3-1,494.0,2026-06-19 01:42:35
012026060801,3t,6-3-1,1990.0,2026-06-19 01:42:35
012026060801,3t,1-4-3,20.4,2026-06-19 01:42:35
012026060801,3t,2-4-3,33.7,2026-06-19 01:42:35
012026060801,3t,3-4-2,60.6,2026-06-19 01:42:35
012026060801,3t,4-3-2,47.1,2026-06-19 01:42:35
012026060801,3t,5-3-2,499.4,2026-06-19 01:42:35
012026060801,3t,6-3-2,1934.0,2026-06-19 01:42:35
012026060801,3t,1-4-5,37.2,2026-06-19 01:42:35
012026060801,3t,2-4-5,42.1,2026-06-19 01:42:35
012026060801,3t,3-4-5,103.4,2026-06-19 01:42:35
012026060801,3t,4-3-5,79.4,2026-06-19 01:42:35
012026060801,3t,5-3-4,343.3,2026-06-19 01:42:35
012026060801,3t,6-3-4,1560.0,2026-06-19 01:42:35
012026060801,3t,1-4-6,76.3,2026-06-19 01:42:35
012026060801,3t,2-4-6,132.5,2026-06-19 01:42:35
012026060801,3t,3-4-6,151.7,2026-06-19 01:42:35
012026060801,3t,4-3-6,114.2,2026-06-19 01:42:35
012026060801,3t,5-3-6,842.6,2026-06-19 01:42:35
012026060801,3t,6-3-5,2861.0,2026-06-19 01:42:35
012026060801,3t,1-5-2,145.9,2026-06-19 01:42:35
012026060801,3t,2-5-1,173.6,2026-06-19 01:42:35
012026060801,3t,3-5-1,277.4,2026-06-19 01:42:35
012026060801,3t,4-5-1,31.0,2026-06-19 01:42:35
012026060801,3t,5-4-1,121.2,2026-06-19 01:42:35
012026060801,3t,6-4-1,683.3,2026-06-19 01:42:35
012026060801,3t,1-5-3,183.3,2026-06-19 01:42:35
012026060801,3t,2-5-3,198.4,2026-06-19 01:42:35
012026060801,3t,3-5-2,255.3,2026-06-19 01:42:35
012026060801,3t,4-5-2,31.2,2026-06-19 01:42:35
012026060801,3t,5-4-2,117.2,2026-06-19 01:42:35
012026060801,3t,6-4-2,807.9,2026-06-19 01:42:35
012026060801,3t,1-5-4,96.8,2026-06-19 01:42:35
012026060801,3t,2-5-4,103.9,2026-06-19 01:42:35
012026060801,3t,3-5-4,201.4,2026-06-19 01:42:35
012026060801,3t,4-5-3,67.6,2026-06-19 01:42:35
012026060801,3t,5-4-3,220.4,2026-06-19 01:42:35
012026060801,3t,6-4-3,1184.0,2026-06-19 01:42:35
012026060801,3t,1-5-6,310.7,2026-06-19 01:42:35
012026060801,3t,2-5-6,481.9,2026-06-19 01:42:35
012026060801,3t,3-5-6,742.4,2026-06-19 01:42:35
012026060801,3t,4-5-6,49.0,2026-06-19 01:42:35
012026060801,3t,5-4-6,200.5,2026-06-19 01:42:35
012026060801,3t,6-4-5,1090.0,2026-06-19 01:42:35
012026060801,3t,1-6-2,437.4,2026-06-19 01:42:35
012026060801,3t,2-6-1,650.9,2026-06-19 01:42:35
012026060801,3t,3-6-1,981.1,2026-06-19 01:42:35
012026060801,3t,4-6-1,125.5,2026-06-19 01:42:35
012026060801,3t,5-6-1,1090.0,2026-06-19 01:42:35
012026060801,3t,6-5-1,1990.0,2026-06-19 01:42:35
012026060801,3t,1-6-3,522.2,2026-06-19 01:42:35
012026060801,3t,2-6-3,711.7,2026-06-19 01:42:35
012026060801,3t,3-6-2,909.6,2026-06-19 01:42:35
012026060801,3t,4-6-2,141.7,2026-06-19 01:42:35
