race_id,bet_type,combo,odds,fetched_at
032026061101,3t,1-2-3,25.1,2026-06-19 04:24:39
032026061101,3t,2-1-3,59.4,2026-06-19 04:24:39
032026061101,3t,3-1-2,108.7,2026-06-19 04:24:39
032026061101,3t,4-1-2,16.7,2026-06-19 04:24:39
032026061101,3t,5-1-2,190.1,2026-06-19 04:24:39
032026061101,3t,6-1-2,657.0,2026-06-19 04:24:39
032026061101,3t,1-2-4,18.3,2026-06-19 04:24:39
032026061101,3t,2-1-4,36.4,2026-06-19 04:24:39
032026061101,3t,3-1-4,68.1,2026-06-19 04:24:39
032026061101,3t,4-1-3,26.1,2026-06-19 04:24:39
032026061101,3t,5-1-3,207.4,2026-06-19 04:24:39
032026061101,3t,6-1-3,890.0,2026-06-19 04:24:39
032026061101,3t,1-2-5,45.1,2026-06-19 04:24:39
032026061101,3t,2-1-5,80.4,2026-06-19 04:24:39
032026061101,3t,3-1-5,139.6,2026-06-19 04:24:39
032026061101,3t,4-1-5,24.4,2026-06-19 04:24:39
032026061101,3t,5-1-4,127.4,2026-06-19 04:24:39
032026061101,3t,6-1-4,517.2,2026-06-19 04:24:39
032026061101,3t,1-2-6,75.8,2026-06-19 04:24:39
032026061101,3t,2-1-6,126.1,2026-06-19 04:24:39
032026061101,3t,3-1-6,286.1,2026-06-19 04:24:39
032026061101,3t,4-1-6,55.4,2026-06-19 04:24:39
032026061101,3t,5-1-6,245.7,2026-06-19 04:24:39
032026061101,3t,6-1-5,869.8,2026-06-19 04:24:39
032026061101,3t,1-3-2,37.7,2026-06-19 04:24:39
032026061101,3t,2-3-1,84.2,2026-06-19 04:24:39
032026061101,3t,3-2-1,131.8,2026-06-19 04:24:39
032026061101,3t,4-2-1,28.0,2026-06-19 04:24:39
032026061101,3t,5-2-1,265.3,2026-06-19 04:24:39
032026061101,3t,6-2-1,864.9,2026-06-19 04:24:39
032026061101,3t,1-3-4,24.2,2026-06-19 04:24:39
032026061101,3t,2-3-4,78.3,2026-06-19 04:24:39
032026061101,3t,3-2-4,108.7,2026-06-19 04:24:39
032026061101,3t,4-2-3,40.8,2026-06-19 04:24:39
032026061101,3t,5-2-3,348.7,2026-06-19 04:24:39
032026061101,3t,6-2-3,1034.0,2026-06-19 04:24:39
032026061101,3t,1-3-5,54.3,2026-06-19 04:24:39
032026061101,3t,2-3-5,145.2,2026-06-19 04:24:39
032026061101,3t,3-2-5,208.8,2026-06-19 04:24:39
032026061101,3t,4-2-5,39.8,2026-06-19 04:24:39
032026061101,3t,5-2-4,192.3,2026-06-19 04:24:39
032026061101,3t,6-2-4,793.2,2026-06-19 04:24:39
032026061101,3t,1-3-6,120.4,2026-06-19 04:24:39
032026061101,3t,2-3-6,216.5,2026-06-19 04:24:39
032026061101,3t,3-2-6,441.1,2026-06-19 04:24:39
032026061101,3t,4-2-6,86.2,2026-06-19 04:24:39
032026061101,3t,5-2-6,481.4,2026-06-19 04:24:39
032026061101,3t,6-2-5,968.9,2026-06-19 04:24:39
032026061101,3t,1-4-2,14.5,2026-06-19 04:24:39
032026061101,3t,2-4-1,40.1,2026-06-19 04:24:39
032026061101,3t,3-4-1,68.6,2026-06-19 04:24:39
032026061101,3t,4-3-1,48.5,2026-06-19 04:24:39
032026061101,3t,5-3-1,352.7,2026-06-19 04:24:39
032026061101,3t,6-3-1,1177.0,2026-06-19 04:24:39
032026061101,3t,1-4-3,21.3,2026-06-19 04:24:39
032026061101,3t,2-4-3,59.1,2026-06-19 04:24:39
032026061101,3t,3-4-2,89.7,2026-06-19 04:24:39
032026061101,3t,4-3-2,57.9,2026-06-19 04:24:39
032026061101,3t,5-3-2,448.9,2026-06-19 04:24:39
032026061101,3t,6-3-2,1331.0,2026-06-19 04:24:39
032026061101,3t,1-4-5,27.9,2026-06-19 04:24:39
032026061101,3t,2-4-5,66.1,2026-06-19 04:24:39
032026061101,3t,3-4-5,89.7,2026-06-19 04:24:39
032026061101,3t,4-3-5,52.8,2026-06-19 04:24:39
032026061101,3t,5-3-4,296.6,2026-06-19 04:24:39
032026061101,3t,6-3-4,855.2,2026-06-19 04:24:39
032026061101,3t,1-4-6,57.9,2026-06-19 04:24:39
032026061101,3t,2-4-6,131.4,2026-06-19 04:24:39
032026061101,3t,3-4-6,170.6,2026-06-19 04:24:39
032026061101,3t,4-3-6,104.4,2026-06-19 04:24:39
032026061101,3t,5-3-6,677.4,2026-06-19 04:24:39
032026061101,3t,6-3-5,1430.0,2026-06-19 04:24:39
032026061101,3t,1-5-2,70.4,2026-06-19 04:24:39
032026061101,3t,2-5-1,181.3,2026-06-19 04:24:39
032026061101,3t,3-5-1,243.3,2026-06-19 04:24:39
032026061101,3t,4-5-1,32.1,2026-06-19 04:24:39
032026061101,3t,5-4-1,122.1,2026-06-19 04:24:39
032026061101,3t,6-4-1,489.1,2026-06-19 04:24:39
032026061101,3t,1-5-3,78.2,2026-06-19 04:24:39
032026061101,3t,2-5-3,221.2,2026-06-19 04:24:39
032026061101,3t,3-5-2,302.5,2026-06-19 04:24:39
032026061101,3t,4-5-2,38.8,2026-06-19 04:24:39
032026061101,3t,5-4-2,141.7,2026-06-19 04:24:39
032026061101,3t,6-4-2,695.8,2026-06-19 04:24:39
032026061101,3t,1-5-4,52.1,2026-06-19 04:24:39
032026061101,3t,2-5-4,120.8,2026-06-19 04:24:39
032026061101,3t,3-5-4,168.7,2026-06-19 04:24:39
032026061101,3t,4-5-3,49.1,2026-06-19 04:24:39
032026061101,3t,5-4-3,184.0,2026-06-19 04:24:39
032026061101,3t,6-4-3,810.0,2026-06-19 04:24:39
032026061101,3t,1-5-6,123.3,2026-06-19 04:24:39
032026061101,3t,2-5-6,284.0,2026-06-19 04:24:39
032026061101,3t,3-5-6,497.0,2026-06-19 04:24:39
032026061101,3t,4-5-6,56.2,2026-06-19 04:24:39
032026061101,3t,5-4-6,169.1,2026-06-19 04:24:39
032026061101,3t,6-4-5,567.0,2026-06-19 04:24:39
032026061101,3t,1-6-2,220.5,2026-06-19 04:24:39
032026061101,3t,2-6-1,475.4,2026-06-19 04:24:39
032026061101,3t,3-6-1,577.7,2026-06-19 04:24:39
032026061101,3t,4-6-1,117.0,2026-06-19 04:24:39
032026061101,3t,5-6-1,400.7,2026-06-19 04:24:39
032026061101,3t,6-5-1,1034.0,2026-06-19 04:24:39
032026061101,3t,1-6-3,292.7,2026-06-19 04:24:39
032026061101,3t,2-6-3,699.0,2026-06-19 04:24:39
032026061101,3t,3-6-2,692.7,2026-06-19 04:24:39
032026061101,3t,4-6-2,162.6,2026-06-19 04:24:39
032026061101,3t,5-6-2,465.3,2026-06-19 04:24:39
032026061101,3t,6-5-2,1151.0,2026-06-19 04:24:39
032026061101,3t,1-6-4,178.2,2026-06-19 04:24:39
032026061101,3t,2-6-4,403.9,2026-06-19 04:24:39
032026061101,3t,3-6-4,386.6,2026-06-19 04:24:39
032026061101,3t,4-6-3,190.4,2026-06-19 04:24:39
032026061101,3t,5-6-3,607.5,2026-06-19 04:24:39
032026061101,3t,6-5-3,1444.0,2026-06-19 04:24:39
032026061101,3t,1-6-5,231.9,2026-06-19 04:24:39
032026061101,3t,2-6-5,390.5,2026-06-19 04:24:39
032026061101,3t,3-6-5,818.6,2026-06-19 04:24:39
032026061101,3t,4-6-5,118.1,2026-06-19 04:24:39
032026061101,3t,5-6-4,329.9,2026-06-19 04:24:39
032026061101,3t,6-5-4,617.3,2026-06-19 04:24:39
032026061101,2t,1-2,7.3,2026-06-19 04:24:39
032026061101,2t,2-1,21.0,2026-06-19 04:24:39
032026061101,2t,3-1,27.4,2026-06-19 04:24:39
032026061101,2t,4-1,5.6,2026-06-19 04:24:39
032026061101,2t,5-1,39.6,2026-06-19 04:24:39
032026061101,2t,6-1,189.2,2026-06-19 04:24:39
032026061101,2t,1-3,15.3,2026-06-19 04:24:39
032026061101,2t,2-3,34.7,2026-06-19 04:24:39
032026061101,2t,3-2,50.0,2026-06-19 04:24:39
032026061101,2t,4-2,10.2,2026-06-19 04:24:39
032026061101,2t,5-2,61.9,2026-06-19 04:24:39
032026061101,2t,6-2,309.6,2026-06-19 04:24:39
032026061101,2t,1-4,4.8,2026-06-19 04:24:39
032026061101,2t,2-4,13.6,2026-06-19 04:24:39
032026061101,2t,3-4,23.3,2026-06-19 04:24:39
032026061101,2t,4-3,14.2,2026-06-19 04:24:39
032026061101,2t,5-3,69.5,2026-06-19 04:24:39
032026061101,2t,6-3,243.3,2026-06-19 04:24:39
032026061101,2t,1-5,27.6,2026-06-19 04:24:39
032026061101,2t,2-5,39.1,2026-06-19 04:24:39
032026061101,2t,3-5,59.7,2026-06-19 04:24:39
