race_id,bet_type,combo,odds,fetched_at
012026060901,3t,1-2-3,5.8,2026-06-19 02:36:46
012026060901,3t,2-1-3,16.7,2026-06-19 02:36:46
012026060901,3t,3-1-2,69.9,2026-06-19 02:36:46
012026060901,3t,4-1-2,95.3,2026-06-19 02:36:46
012026060901,3t,5-1-2,29.6,2026-06-19 02:36:46
012026060901,3t,6-1-2,719.0,2026-06-19 02:36:46
012026060901,3t,1-2-4,13.4,2026-06-19 02:36:46
012026060901,3t,2-1-4,29.3,2026-06-19 02:36:46
012026060901,3t,3-1-4,110.4,2026-06-19 02:36:46
012026060901,3t,4-1-3,162.0,2026-06-19 02:36:46
012026060901,3t,5-1-3,41.1,2026-06-19 02:36:46
012026060901,3t,6-1-3,1092.0,2026-06-19 02:36:46
012026060901,3t,1-2-5,12.4,2026-06-19 02:36:46
012026060901,3t,2-1-5,28.2,2026-06-19 02:36:46
012026060901,3t,3-1-5,85.3,2026-06-19 02:36:46
012026060901,3t,4-1-5,105.0,2026-06-19 02:36:46
012026060901,3t,5-1-4,61.4,2026-06-19 02:36:46
012026060901,3t,6-1-4,1208.0,2026-06-19 02:36:46
012026060901,3t,1-2-6,203.2,2026-06-19 02:36:46
012026060901,3t,2-1-6,334.1,2026-06-19 02:36:46
012026060901,3t,3-1-6,847.8,2026-06-19 02:36:46
012026060901,3t,4-1-6,546.1,2026-06-19 02:36:46
012026060901,3t,5-1-6,117.9,2026-06-19 02:36:46
012026060901,3t,6-1-5,772.8,2026-06-19 02:36:46
012026060901,3t,1-3-2,10.3,2026-06-19 02:36:46
012026060901,3t,2-3-1,57.2,2026-06-19 02:36:46
012026060901,3t,3-2-1,105.4,2026-06-19 02:36:46
012026060901,3t,4-2-1,126.6,2026-06-19 02:36:46
012026060901,3t,5-2-1,46.7,2026-06-19 02:36:46
012026060901,3t,6-2-1,1494.0,2026-06-19 02:36:46
012026060901,3t,1-3-4,23.5,2026-06-19 02:36:46
012026060901,3t,2-3-4,101.7,2026-06-19 02:36:46
012026060901,3t,3-2-4,211.5,2026-06-19 02:36:46
012026060901,3t,4-2-3,240.1,2026-06-19 02:36:46
012026060901,3t,5-2-3,86.7,2026-06-19 02:36:46
012026060901,3t,6-2-3,1925.0,2026-06-19 02:36:46
012026060901,3t,1-3-5,23.9,2026-06-19 02:36:46
012026060901,3t,2-3-5,105.2,2026-06-19 02:36:46
012026060901,3t,3-2-5,174.7,2026-06-19 02:36:46
012026060901,3t,4-2-5,181.4,2026-06-19 02:36:46
012026060901,3t,5-2-4,95.4,2026-06-19 02:36:46
012026060901,3t,6-2-4,1290.0,2026-06-19 02:36:46
012026060901,3t,1-3-6,319.1,2026-06-19 02:36:46
012026060901,3t,2-3-6,938.8,2026-06-19 02:36:46
012026060901,3t,3-2-6,938.8,2026-06-19 02:36:46
012026060901,3t,4-2-6,742.5,2026-06-19 02:36:46
012026060901,3t,5-2-6,283.3,2026-06-19 02:36:46
012026060901,3t,6-2-5,1747.0,2026-06-19 02:36:46
012026060901,3t,1-4-2,28.5,2026-06-19 02:36:46
012026060901,3t,2-4-1,78.0,2026-06-19 02:36:46
012026060901,3t,3-4-1,226.3,2026-06-19 02:36:46
012026060901,3t,4-3-1,292.7,2026-06-19 02:36:46
012026060901,3t,5-3-1,101.9,2026-06-19 02:36:46
012026060901,3t,6-3-1,2469.0,2026-06-19 02:36:46
012026060901,3t,1-4-3,36.6,2026-06-19 02:36:46
012026060901,3t,2-4-3,131.9,2026-06-19 02:36:46
012026060901,3t,3-4-2,246.4,2026-06-19 02:36:46
012026060901,3t,4-3-2,310.3,2026-06-19 02:36:46
012026060901,3t,5-3-2,138.2,2026-06-19 02:36:46
012026060901,3t,6-3-2,3245.0,2026-06-19 02:36:46
012026060901,3t,1-4-5,36.5,2026-06-19 02:36:46
012026060901,3t,2-4-5,146.0,2026-06-19 02:36:46
012026060901,3t,3-4-5,221.8,2026-06-19 02:36:46
012026060901,3t,4-3-5,268.5,2026-06-19 02:36:46
012026060901,3t,5-3-4,222.3,2026-06-19 02:36:46
012026060901,3t,6-3-4,2840.0,2026-06-19 02:36:46
012026060901,3t,1-4-6,356.1,2026-06-19 02:36:46
012026060901,3t,2-4-6,794.4,2026-06-19 02:36:46
012026060901,3t,3-4-6,841.5,2026-06-19 02:36:46
012026060901,3t,4-3-6,1234.0,2026-06-19 02:36:46
012026060901,3t,5-3-6,509.4,2026-06-19 02:36:46
012026060901,3t,6-3-5,3786.0,2026-06-19 02:36:46
012026060901,3t,1-5-2,21.3,2026-06-19 02:36:46
012026060901,3t,2-5-1,61.4,2026-06-19 02:36:46
012026060901,3t,3-5-1,152.0,2026-06-19 02:36:46
012026060901,3t,4-5-1,118.7,2026-06-19 02:36:46
012026060901,3t,5-4-1,114.6,2026-06-19 02:36:46
012026060901,3t,6-4-1,2641.0,2026-06-19 02:36:46
012026060901,3t,1-5-3,29.1,2026-06-19 02:36:46
012026060901,3t,2-5-3,118.8,2026-06-19 02:36:46
012026060901,3t,3-5-2,208.4,2026-06-19 02:36:46
012026060901,3t,4-5-2,176.6,2026-06-19 02:36:46
012026060901,3t,5-4-2,159.5,2026-06-19 02:36:46
012026060901,3t,6-4-2,2581.0,2026-06-19 02:36:46
012026060901,3t,1-5-4,40.9,2026-06-19 02:36:46
012026060901,3t,2-5-4,160.2,2026-06-19 02:36:46
012026060901,3t,3-5-4,320.0,2026-06-19 02:36:46
012026060901,3t,4-5-3,286.8,2026-06-19 02:36:46
012026060901,3t,5-4-3,227.6,2026-06-19 02:36:46
012026060901,3t,6-4-3,3245.0,2026-06-19 02:36:46
012026060901,3t,1-5-6,163.9,2026-06-19 02:36:46
012026060901,3t,2-5-6,582.5,2026-06-19 02:36:46
012026060901,3t,3-5-6,835.3,2026-06-19 02:36:46
012026060901,3t,4-5-6,362.9,2026-06-19 02:36:46
012026060901,3t,5-4-6,346.3,2026-06-19 02:36:46
012026060901,3t,6-4-5,2366.0,2026-06-19 02:36:46
012026060901,3t,1-6-2,483.4,2026-06-19 02:36:46
012026060901,3t,2-6-1,1336.0,2026-06-19 02:36:46
012026060901,3t,3-6-1,1747.0,2026-06-19 02:36:46
012026060901,3t,4-6-1,1385.0,2026-06-19 02:36:46
012026060901,3t,5-6-1,224.9,2026-06-19 02:36:46
012026060901,3t,6-5-1,684.3,2026-06-19 02:36:46
012026060901,3t,1-6-3,701.2,2026-06-19 02:36:46
012026060901,3t,2-6-3,1747.0,2026-06-19 02:36:46
012026060901,3t,3-6-2,1958.0,2026-06-19 02:36:46
012026060901,3t,4-6-2,1102.0,2026-06-19 02:36:46
012026060901,3t,5-6-2,265.4,2026-06-19 02:36:46
012026060901,3t,6-5-2,841.5,2026-06-19 02:36:46
012026060901,3t,1-6-4,652.9,2026-06-19 02:36:46
