race_id,bet_type,combo,odds,fetched_at
012026061001,3t,1-2-3,20.6,2026-06-19 03:30:41
012026061001,3t,2-1-3,62.0,2026-06-19 03:30:41
012026061001,3t,3-1-2,51.6,2026-06-19 03:30:41
012026061001,3t,4-1-2,196.7,2026-06-19 03:30:41
012026061001,3t,5-1-2,194.2,2026-06-19 03:30:41
012026061001,3t,6-1-2,46.0,2026-06-19 03:30:41
012026061001,3t,1-2-4,66.1,2026-06-19 03:30:41
012026061001,3t,2-1-4,176.1,2026-06-19 03:30:41
012026061001,3t,3-1-4,119.1,2026-06-19 03:30:41
012026061001,3t,4-1-3,211.5,2026-06-19 03:30:41
012026061001,3t,5-1-3,119.6,2026-06-19 03:30:41
012026061001,3t,6-1-3,29.9,2026-06-19 03:30:41
012026061001,3t,1-2-5,52.9,2026-06-19 03:30:41
012026061001,3t,2-1-5,142.2,2026-06-19 03:30:41
012026061001,3t,3-1-5,60.6,2026-06-19 03:30:41
012026061001,3t,4-1-5,170.8,2026-06-19 03:30:41
012026061001,3t,5-1-4,240.5,2026-06-19 03:30:41
012026061001,3t,6-1-4,116.4,2026-06-19 03:30:41
012026061001,3t,1-2-6,26.1,2026-06-19 03:30:41
012026061001,3t,2-1-6,60.9,2026-06-19 03:30:41
012026061001,3t,3-1-6,28.1,2026-06-19 03:30:41
012026061001,3t,4-1-6,104.0,2026-06-19 03:30:41
012026061001,3t,5-1-6,111.5,2026-06-19 03:30:41
012026061001,3t,6-1-5,89.2,2026-06-19 03:30:41
012026061001,3t,1-3-2,22.0,2026-06-19 03:30:41
012026061001,3t,2-3-1,99.2,2026-06-19 03:30:41
012026061001,3t,3-2-1,79.0,2026-06-19 03:30:41
012026061001,3t,4-2-1,239.3,2026-06-19 03:30:41
012026061001,3t,5-2-1,295.2,2026-06-19 03:30:41
012026061001,3t,6-2-1,67.5,2026-06-19 03:30:41
012026061001,3t,1-3-4,53.0,2026-06-19 03:30:41
012026061001,3t,2-3-4,301.4,2026-06-19 03:30:41
012026061001,3t,3-2-4,225.6,2026-06-19 03:30:41
012026061001,3t,4-2-3,380.5,2026-06-19 03:30:41
012026061001,3t,5-2-3,366.2,2026-06-19 03:30:41
012026061001,3t,6-2-3,81.6,2026-06-19 03:30:41
012026061001,3t,1-3-5,26.7,2026-06-19 03:30:41
012026061001,3t,2-3-5,196.9,2026-06-19 03:30:41
012026061001,3t,3-2-5,146.2,2026-06-19 03:30:41
012026061001,3t,4-2-5,341.9,2026-06-19 03:30:41
012026061001,3t,5-2-4,612.8,2026-06-19 03:30:41
012026061001,3t,6-2-4,202.7,2026-06-19 03:30:41
012026061001,3t,1-3-6,14.2,2026-06-19 03:30:41
012026061001,3t,2-3-6,87.5,2026-06-19 03:30:41
012026061001,3t,3-2-6,71.1,2026-06-19 03:30:41
012026061001,3t,4-2-6,186.0,2026-06-19 03:30:41
012026061001,3t,5-2-6,274.2,2026-06-19 03:30:41
012026061001,3t,6-2-5,196.7,2026-06-19 03:30:41
012026061001,3t,1-4-2,93.4,2026-06-19 03:30:41
012026061001,3t,2-4-1,309.4,2026-06-19 03:30:41
012026061001,3t,3-4-1,184.7,2026-06-19 03:30:41
012026061001,3t,4-3-1,283.0,2026-06-19 03:30:41
012026061001,3t,5-3-1,200.9,2026-06-19 03:30:41
012026061001,3t,6-3-1,37.7,2026-06-19 03:30:41
012026061001,3t,1-4-3,80.4,2026-06-19 03:30:41
012026061001,3t,2-4-3,348.4,2026-06-19 03:30:41
012026061001,3t,3-4-2,259.3,2026-06-19 03:30:41
012026061001,3t,4-3-2,426.8,2026-06-19 03:30:41
012026061001,3t,5-3-2,359.8,2026-06-19 03:30:41
012026061001,3t,6-3-2,63.2,2026-06-19 03:30:41
012026061001,3t,1-4-5,112.4,2026-06-19 03:30:41
012026061001,3t,2-4-5,395.1,2026-06-19 03:30:41
012026061001,3t,3-4-5,243.6,2026-06-19 03:30:41
012026061001,3t,4-3-5,361.2,2026-06-19 03:30:41
012026061001,3t,5-3-4,515.8,2026-06-19 03:30:41
012026061001,3t,6-3-4,152.3,2026-06-19 03:30:41
012026061001,3t,1-4-6,60.8,2026-06-19 03:30:41
012026061001,3t,2-4-6,258.6,2026-06-19 03:30:41
012026061001,3t,3-4-6,123.0,2026-06-19 03:30:41
012026061001,3t,4-3-6,199.8,2026-06-19 03:30:41
012026061001,3t,5-3-6,187.9,2026-06-19 03:30:41
012026061001,3t,6-3-5,95.8,2026-06-19 03:30:41
012026061001,3t,1-5-2,72.3,2026-06-19 03:30:41
012026061001,3t,2-5-1,243.6,2026-06-19 03:30:41
012026061001,3t,3-5-1,89.9,2026-06-19 03:30:41
012026061001,3t,4-5-1,167.5,2026-06-19 03:30:41
012026061001,3t,5-4-1,304.9,2026-06-19 03:30:41
012026061001,3t,6-4-1,148.5,2026-06-19 03:30:41
012026061001,3t,1-5-3,46.8,2026-06-19 03:30:41
012026061001,3t,2-5-3,265.2,2026-06-19 03:30:41
012026061001,3t,3-5-2,147.7,2026-06-19 03:30:41
012026061001,3t,4-5-2,282.2,2026-06-19 03:30:41
012026061001,3t,5-4-2,517.2,2026-06-19 03:30:41
012026061001,3t,6-4-2,201.8,2026-06-19 03:30:41
012026061001,3t,1-5-4,144.1,2026-06-19 03:30:41
012026061001,3t,2-5-4,497.8,2026-06-19 03:30:41
012026061001,3t,3-5-4,254.7,2026-06-19 03:30:41
012026061001,3t,4-5-3,313.1,2026-06-19 03:30:41
012026061001,3t,5-4-3,473.7,2026-06-19 03:30:41
012026061001,3t,6-4-3,206.1,2026-06-19 03:30:41
012026061001,3t,1-5-6,43.6,2026-06-19 03:30:41
012026061001,3t,2-5-6,257.2,2026-06-19 03:30:41
012026061001,3t,3-5-6,77.9,2026-06-19 03:30:41
012026061001,3t,4-5-6,108.9,2026-06-19 03:30:41
012026061001,3t,5-4-6,171.7,2026-06-19 03:30:41
012026061001,3t,6-4-5,174.3,2026-06-19 03:30:41
012026061001,3t,1-6-2,28.3,2026-06-19 03:30:41
012026061001,3t,2-6-1,96.4,2026-06-19 03:30:41
012026061001,3t,3-6-1,34.4,2026-06-19 03:30:41
012026061001,3t,4-6-1,93.6,2026-06-19 03:30:41
012026061001,3t,5-6-1,123.7,2026-06-19 03:30:41
012026061001,3t,6-5-1,117.9,2026-06-19 03:30:41
012026061001,3t,1-6-3,19.1,2026-06-19 03:30:41
012026061001,3t,2-6-3,103.6,2026-06-19 03:30:41
012026061001,3t,3-6-2,63.2,2026-06-19 03:30:41
012026061001,3t,4-6-2,143.8,2026-06-19 03:30:41
012026061001,3t,5-6-2,235.9,2026-06-19 03:30:41
012026061001,3t,6-5-2,173.7,2026-06-19 03:30:41
012026061001,3t,1-6-4,55.0,2026-06-19 03:30:41
012026061001,3t,2-6-4,251.2,2026-06-19 03:30:41
012026061001,3t,3-6-4,108.3,2026-06-19 03:30:41
012026061001,3t,4-6-3,155.0,2026-06-19 03:30:41
012026061001,3t,5-6-3,144.2,2026-06-19 03:30:41
012026061001,3t,6-5-3,107.7,2026-06-19 03:30:41
012026061001,3t,1-6-5,38.1,2026-06-19 03:30:41
012026061001,3t,2-6-5,217.7,2026-06-19 03:30:41
012026061001,3t,3-6-5,64.5,2026-06-19 03:30:41
012026061001,3t,4-6-5,102.5,2026-06-19 03:30:41
012026061001,3t,5-6-4,197.9,2026-06-19 03:30:41
012026061001,3t,6-5-4,203.1,2026-06-19 03:30:41
012026061001,2t,1-2,8.8,2026-06-19 03:30:41
012026061001,2t,2-1,18.6,2026-06-19 03:30:41
012026061001,2t,3-1,18.3,2026-06-19 03:30:41
012026061001,2t,4-1,39.6,2026-06-19 03:30:41
012026061001,2t,5-1,52.5,2026-06-19 03:30:41
012026061001,2t,6-1,9.8,2026-06-19 03:30:41
012026061001,2t,1-3,5.3,2026-06-19 03:30:41
012026061001,2t,2-3,30.0,2026-06-19 03:30:41
012026061001,2t,3-2,25.2,2026-06-19 03:30:41
012026061001,2t,4-2,53.8,2026-06-19 03:30:41
012026061001,2t,5-2,117.8,2026-06-19 03:30:41
012026061001,2t,6-2,23.2,2026-06-19 03:30:41
012026061001,2t,1-4,16.5,2026-06-19 03:30:41
012026061001,2t,2-4,92.8,2026-06-19 03:30:41
012026061001,2t,3-4,65.1,2026-06-19 03:30:41
012026061001,2t,4-3,66.0,2026-06-19 03:30:41
012026061001,2t,5-3,94.8,2026-06-19 03:30:41
012026061001,2t,6-3,20.5,2026-06-19 03:30:41
012026061001,2t,1-5,18.9,2026-06-19 03:30:41
012026061001,2t,2-5,70.3,2026-06-19 03:30:41
012026061001,2t,3-5,42.3,2026-06-19 03:30:41
012026061001,2t,4-5,49.0,2026-06-19 03:30:41
012026061001,2t,5-4,99.1,2026-06-19 03:30:41
012026061001,2t,6-4,25.9,2026-06-19 03:30:41
012026061001,2t,1-6,7.3,2026-06-19 03:30:41
012026061001,2t,2-6,25.9,2026-06-19 03:30:41
012026061001,2t,3-6,19.6,2026-06-19 03:30:41
012026061001,2t,4-6,27.0,2026-06-19 03:30:41
012026061001,2t,5-6,61.4,2026-06-19 03:30:41
012026061001,2t,6-5,27.0,2026-06-19 03:30:41
012026061002,3t,1-2-3,18.7,2026-06-19 03:30:41
012026061002,3t,2-1-3,30.1,2026-06-19 03:30:41
012026061002,3t,3-1-2,182.8,2026-06-19 03:30:41
012026061002,3t,4-1-2,33.8,2026-06-19 03:30:41
012026061002,3t,5-1-2,1272.0,2026-06-19 03:30:41
012026061002,3t,6-1-2,153.3,2026-06-19 03:30:41
012026061002,3t,1-2-4,8.3,2026-06-19 03:30:41
012026061002,3t,2-1-4,10.8,2026-06-19 03:30:41
012026061002,3t,3-1-4,177.8,2026-06-19 03:30:41
012026061002,3t,4-1-3,101.7,2026-06-19 03:30:41
012026061002,3t,5-1-3,1563.0,2026-06-19 03:30:41
012026061002,3t,6-1-3,306.3,2026-06-19 03:30:41
012026061002,3t,1-2-5,253.5,2026-06-19 03:30:41
012026061002,3t,2-1-5,232.4,2026-06-19 03:30:41
012026061002,3t,3-1-5,599.7,2026-06-19 03:30:41
012026061002,3t,4-1-5,369.6,2026-06-19 03:30:41
012026061002,3t,5-1-4,1264.0,2026-06-19 03:30:41
012026061002,3t,6-1-4,117.8,2026-06-19 03:30:41
012026061002,3t,1-2-6,20.3,2026-06-19 03:30:41
012026061002,3t,2-1-6,23.6,2026-06-19 03:30:41
012026061002,3t,3-1-6,316.6,2026-06-19 03:30:41
012026061002,3t,4-1-6,50.0,2026-06-19 03:30:41
012026061002,3t,5-1-6,2157.0,2026-06-19 03:30:41
012026061002,3t,6-1-5,1160.0,2026-06-19 03:30:41
012026061002,3t,1-3-2,43.1,2026-06-19 03:30:41
012026061002,3t,2-3-1,55.1,2026-06-19 03:30:41
012026061002,3t,3-2-1,144.5,2026-06-19 03:30:41
012026061002,3t,4-2-1,31.1,2026-06-19 03:30:41
012026061002,3t,5-2-1,1492.0,2026-06-19 03:30:41
012026061002,3t,6-2-1,136.0,2026-06-19 03:30:41
012026061002,3t,1-3-4,38.8,2026-06-19 03:30:41
012026061002,3t,2-3-4,33.1,2026-06-19 03:30:41
012026061002,3t,3-2-4,95.8,2026-06-19 03:30:41
012026061002,3t,4-2-3,68.1,2026-06-19 03:30:41
012026061002,3t,5-2-3,1890.0,2026-06-19 03:30:41
012026061002,3t,6-2-3,297.6,2026-06-19 03:30:41
012026061002,3t,1-3-5,519.6,2026-06-19 03:30:41
012026061002,3t,2-3-5,375.9,2026-06-19 03:30:41
012026061002,3t,3-2-5,670.6,2026-06-19 03:30:41
012026061002,3t,4-2-5,252.8,2026-06-19 03:30:41
012026061002,3t,5-2-4,1668.0,2026-06-19 03:30:41
012026061002,3t,6-2-4,104.2,2026-06-19 03:30:41
012026061002,3t,1-3-6,74.4,2026-06-19 03:30:41
012026061002,3t,2-3-6,49.3,2026-06-19 03:30:41
012026061002,3t,3-2-6,140.0,2026-06-19 03:30:41
012026061002,3t,4-2-6,32.4,2026-06-19 03:30:41
012026061002,3t,5-2-6,1741.0,2026-06-19 03:30:41
012026061002,3t,6-2-5,689.3,2026-06-19 03:30:41
012026061002,3t,1-4-2,13.7,2026-06-19 03:30:41
012026061002,3t,2-4-1,15.8,2026-06-19 03:30:41
012026061002,3t,3-4-1,201.3,2026-06-19 03:30:41
012026061002,3t,4-3-1,207.6,2026-06-19 03:30:41
012026061002,3t,5-3-1,2046.0,2026-06-19 03:30:41
012026061002,3t,6-3-1,599.7,2026-06-19 03:30:41
012026061002,3t,1-4-3,31.2,2026-06-19 03:30:41
012026061002,3t,2-4-3,25.9,2026-06-19 03:30:41
012026061002,3t,3-4-2,143.4,2026-06-19 03:30:41
