race_id,bet_type,combo,odds,fetched_at
032026061302,2t,1-2,12.8,2026-06-19 06:12:22
032026061302,2t,2-1,14.6,2026-06-19 06:12:22
032026061302,2t,3-1,6.9,2026-06-19 06:12:22
032026061302,2t,4-1,39.4,2026-06-19 06:12:22
032026061302,2t,5-1,75.7,2026-06-19 06:12:22
032026061302,2t,6-1,111.4,2026-06-19 06:12:22
032026061302,2t,1-3,8.8,2026-06-19 06:12:22
032026061302,2t,2-3,10.5,2026-06-19 06:12:22
032026061302,2t,3-2,7.3,2026-06-19 06:12:22
032026061302,2t,4-2,36.0,2026-06-19 06:12:22
032026061302,2t,5-2,71.4,2026-06-19 06:12:22
032026061302,2t,6-2,222.8,2026-06-19 06:12:22
032026061302,2t,1-4,20.1,2026-06-19 06:12:22
032026061302,2t,2-4,19.9,2026-06-19 06:12:22
032026061302,2t,3-4,7.0,2026-06-19 06:12:22
032026061302,2t,4-3,18.1,2026-06-19 06:12:22
032026061302,2t,5-3,42.0,2026-06-19 06:12:22
032026061302,2t,6-3,102.3,2026-06-19 06:12:22
032026061302,2t,1-5,23.3,2026-06-19 06:12:22
032026061302,2t,2-5,33.8,2026-06-19 06:12:22
032026061302,2t,3-5,18.8,2026-06-19 06:12:22
032026061302,2t,4-5,39.0,2026-06-19 06:12:22
032026061302,2t,5-4,52.6,2026-06-19 06:12:22
032026061302,2t,6-4,189.4,2026-06-19 06:12:22
032026061302,2t,1-6,39.0,2026-06-19 06:12:22
032026061302,2t,2-6,75.7,2026-06-19 06:12:22
032026061302,2t,3-6,28.0,2026-06-19 06:12:22
032026061302,2t,4-6,108.2,2026-06-19 06:12:22
032026061302,2t,5-6,122.2,2026-06-19 06:12:22
032026061302,2t,6-5,145.7,2026-06-19 06:12:22
032026061303,3t,1-2-3,15.5,2026-06-19 06:12:22
032026061303,3t,2-1-3,10.9,2026-06-19 06:12:22
032026061303,3t,3-1-2,110.0,2026-06-19 06:12:22
032026061303,3t,4-1-2,64.3,2026-06-19 06:12:22
032026061303,3t,5-1-2,238.9,2026-06-19 06:12:22
032026061303,3t,6-1-2,232.1,2026-06-19 06:12:22
032026061303,3t,1-2-4,14.3,2026-06-19 06:12:22
032026061303,3t,2-1-4,9.3,2026-06-19 06:12:22
032026061303,3t,3-1-4,234.4,2026-06-19 06:12:22
032026061303,3t,4-1-3,229.4,2026-06-19 06:12:22
032026061303,3t,5-1-3,682.7,2026-06-19 06:12:22
032026061303,3t,6-1-3,647.8,2026-06-19 06:12:22
032026061303,3t,1-2-5,37.8,2026-06-19 06:12:22
032026061303,3t,2-1-5,17.3,2026-06-19 06:12:22
032026061303,3t,3-1-5,462.7,2026-06-19 06:12:22
032026061303,3t,4-1-5,256.9,2026-06-19 06:12:22
032026061303,3t,5-1-4,485.3,2026-06-19 06:12:22
032026061303,3t,6-1-4,630.2,2026-06-19 06:12:22
032026061303,3t,1-2-6,31.8,2026-06-19 06:12:22
032026061303,3t,2-1-6,17.0,2026-06-19 06:12:22
032026061303,3t,3-1-6,419.5,2026-06-19 06:12:22
032026061303,3t,4-1-6,187.4,2026-06-19 06:12:22
032026061303,3t,5-1-6,575.5,2026-06-19 06:12:22
032026061303,3t,6-1-5,892.8,2026-06-19 06:12:22
032026061303,3t,1-3-2,41.8,2026-06-19 06:12:22
032026061303,3t,2-3-1,21.4,2026-06-19 06:12:22
032026061303,3t,3-2-1,89.1,2026-06-19 06:12:22
032026061303,3t,4-2-1,51.7,2026-06-19 06:12:22
032026061303,3t,5-2-1,192.9,2026-06-19 06:12:22
032026061303,3t,6-2-1,189.7,2026-06-19 06:12:22
032026061303,3t,1-3-4,79.9,2026-06-19 06:12:22
032026061303,3t,2-3-4,24.6,2026-06-19 06:12:22
032026061303,3t,3-2-4,126.7,2026-06-19 06:12:22
032026061303,3t,4-2-3,113.1,2026-06-19 06:12:22
032026061303,3t,5-2-3,374.4,2026-06-19 06:12:22
032026061303,3t,6-2-3,339.7,2026-06-19 06:12:22
032026061303,3t,1-3-5,162.7,2026-06-19 06:12:22
032026061303,3t,2-3-5,54.1,2026-06-19 06:12:22
032026061303,3t,3-2-5,201.8,2026-06-19 06:12:22
032026061303,3t,4-2-5,101.5,2026-06-19 06:12:22
032026061303,3t,5-2-4,240.5,2026-06-19 06:12:22
032026061303,3t,6-2-4,292.0,2026-06-19 06:12:22
032026061303,3t,1-3-6,133.1,2026-06-19 06:12:22
032026061303,3t,2-3-6,35.5,2026-06-19 06:12:22
032026061303,3t,3-2-6,184.2,2026-06-19 06:12:22
032026061303,3t,4-2-6,83.8,2026-06-19 06:12:22
032026061303,3t,5-2-6,269.9,2026-06-19 06:12:22
032026061303,3t,6-2-5,364.6,2026-06-19 06:12:22
032026061303,3t,1-4-2,36.5,2026-06-19 06:12:22
032026061303,3t,2-4-1,16.2,2026-06-19 06:12:22
032026061303,3t,3-4-1,323.9,2026-06-19 06:12:22
032026061303,3t,4-3-1,330.0,2026-06-19 06:12:22
032026061303,3t,5-3-1,934.8,2026-06-19 06:12:22
032026061303,3t,6-3-1,910.3,2026-06-19 06:12:22
032026061303,3t,1-4-3,101.7,2026-06-19 06:12:22
032026061303,3t,2-4-3,26.0,2026-06-19 06:12:22
032026061303,3t,3-4-2,216.9,2026-06-19 06:12:22
032026061303,3t,4-3-2,226.1,2026-06-19 06:12:22
032026061303,3t,5-3-2,619.0,2026-06-19 06:12:22
032026061303,3t,6-3-2,533.6,2026-06-19 06:12:22
032026061303,3t,1-4-5,156.3,2026-06-19 06:12:22
032026061303,3t,2-4-5,39.4,2026-06-19 06:12:22
032026061303,3t,3-4-5,568.5,2026-06-19 06:12:22
032026061303,3t,4-3-5,517.7,2026-06-19 06:12:22
032026061303,3t,5-3-4,947.5,2026-06-19 06:12:22
032026061303,3t,6-3-4,1114.0,2026-06-19 06:12:22
032026061303,3t,1-4-6,136.8,2026-06-19 06:12:22
032026061303,3t,2-4-6,27.0,2026-06-19 06:12:22
032026061303,3t,3-4-6,566.2,2026-06-19 06:12:22
032026061303,3t,4-3-6,442.1,2026-06-19 06:12:22
032026061303,3t,5-3-6,1071.0,2026-06-19 06:12:22
032026061303,3t,6-3-5,1565.0,2026-06-19 06:12:22
032026061303,3t,1-5-2,118.0,2026-06-19 06:12:22
032026061303,3t,2-5-1,52.9,2026-06-19 06:12:22
032026061303,3t,3-5-1,748.8,2026-06-19 06:12:22
032026061303,3t,4-5-1,289.5,2026-06-19 06:12:22
032026061303,3t,5-4-1,573.1,2026-06-19 06:12:22
032026061303,3t,6-4-1,824.1,2026-06-19 06:12:22
032026061303,3t,1-5-3,282.5,2026-06-19 06:12:22
032026061303,3t,2-5-3,91.3,2026-06-19 06:12:22
032026061303,3t,3-5-2,442.1,2026-06-19 06:12:22
032026061303,3t,4-5-2,175.2,2026-06-19 06:12:22
032026061303,3t,5-4-2,318.0,2026-06-19 06:12:22
032026061303,3t,6-4-2,408.4,2026-06-19 06:12:22
032026061303,3t,1-5-4,251.8,2026-06-19 06:12:22
032026061303,3t,2-5-4,61.9,2026-06-19 06:12:22
032026061303,3t,3-5-4,960.6,2026-06-19 06:12:22
032026061303,3t,4-5-3,587.7,2026-06-19 06:12:22
032026061303,3t,5-4-3,941.1,2026-06-19 06:12:22
032026061303,3t,6-4-3,1151.0,2026-06-19 06:12:22
032026061303,3t,1-5-6,349.9,2026-06-19 06:12:22
032026061303,3t,2-5-6,68.6,2026-06-19 06:12:22
032026061303,3t,3-5-6,1047.0,2026-06-19 06:12:22
032026061303,3t,4-5-6,267.8,2026-06-19 06:12:22
032026061303,3t,5-4-6,559.3,2026-06-19 06:12:22
032026061303,3t,6-4-5,1024.0,2026-06-19 06:12:22
032026061303,3t,1-6-2,121.5,2026-06-19 06:12:22
032026061303,3t,2-6-1,49.6,2026-06-19 06:12:22
032026061303,3t,3-6-1,527.6,2026-06-19 06:12:22
032026061303,3t,4-6-1,343.9,2026-06-19 06:12:22
032026061303,3t,5-6-1,699.9,2026-06-19 06:12:22
032026061303,3t,6-5-1,839.0,2026-06-19 06:12:22
032026061303,3t,1-6-3,257.4,2026-06-19 06:12:22
032026061303,3t,2-6-3,72.7,2026-06-19 06:12:22
032026061303,3t,3-6-2,423.3,2026-06-19 06:12:22
032026061303,3t,4-6-2,194.2,2026-06-19 06:12:22
032026061303,3t,5-6-2,400.2,2026-06-19 06:12:22
032026061303,3t,6-5-2,497.4,2026-06-19 06:12:22
032026061303,3t,1-6-4,268.3,2026-06-19 06:12:22
032026061303,3t,2-6-4,60.5,2026-06-19 06:12:22
032026061303,3t,3-6-4,865.1,2026-06-19 06:12:22
032026061303,3t,4-6-3,595.2,2026-06-19 06:12:22
032026061303,3t,5-6-3,876.0,2026-06-19 06:12:22
032026061303,3t,6-5-3,1638.0,2026-06-19 06:12:22
032026061303,3t,1-6-5,424.6,2026-06-19 06:12:22
032026061303,3t,2-6-5,81.1,2026-06-19 06:12:22
032026061303,3t,3-6-5,1221.0,2026-06-19 06:12:22
032026061303,3t,4-6-5,436.6,2026-06-19 06:12:22
032026061303,3t,5-6-4,692.9,2026-06-19 06:12:22
032026061303,3t,6-5-4,910.3,2026-06-19 06:12:22
032026061303,2t,1-2,4.3,2026-06-19 06:12:22
032026061303,2t,2-1,2.7,2026-06-19 06:12:22
032026061303,2t,3-1,64.6,2026-06-19 06:12:22
032026061303,2t,4-1,55.6,2026-06-19 06:12:22
032026061303,2t,5-1,103.4,2026-06-19 06:12:22
032026061303,2t,6-1,139.2,2026-06-19 06:12:22
032026061303,2t,1-3,24.2,2026-06-19 06:12:22
032026061303,2t,2-3,9.9,2026-06-19 06:12:22
032026061303,2t,3-2,40.2,2026-06-19 06:12:22
032026061303,2t,4-2,19.1,2026-06-19 06:12:22
032026061303,2t,5-2,60.3,2026-06-19 06:12:22
032026061303,2t,6-2,88.2,2026-06-19 06:12:22
032026061303,2t,1-4,22.4,2026-06-19 06:12:22
032026061303,2t,2-4,7.5,2026-06-19 06:12:22
032026061303,2t,3-4,97.8,2026-06-19 06:12:22
032026061303,2t,4-3,106.4,2026-06-19 06:12:22
032026061303,2t,5-3,258.5,2026-06-19 06:12:22
032026061303,2t,6-3,278.4,2026-06-19 06:12:22
032026061303,2t,1-5,37.3,2026-06-19 06:12:22
032026061303,2t,2-5,20.1,2026-06-19 06:12:22
032026061303,2t,3-5,68.2,2026-06-19 06:12:22
032026061303,2t,4-5,38.9,2026-06-19 06:12:22
032026061303,2t,5-4,95.2,2026-06-19 06:12:22
032026061303,2t,6-4,301.6,2026-06-19 06:12:22
032026061303,2t,1-6,35.1,2026-06-19 06:12:22
032026061303,2t,2-6,19.6,2026-06-19 06:12:22
032026061303,2t,3-6,72.3,2026-06-19 06:12:22
032026061303,2t,4-6,69.6,2026-06-19 06:12:22
032026061303,2t,5-6,201.0,2026-06-19 06:12:22
032026061303,2t,6-5,301.6,2026-06-19 06:12:22
032026061304,3t,1-2-3,14.1,2026-06-19 06:12:22
032026061304,3t,2-1-3,17.8,2026-06-19 06:12:22
032026061304,3t,3-1-2,43.3,2026-06-19 06:12:22
032026061304,3t,4-1-2,55.1,2026-06-19 06:12:22
032026061304,3t,5-1-2,454.0,2026-06-19 06:12:22
