race_id,bet_type,combo,odds,fetched_at
012026063005,2t,1-2,5.1,2026-06-30 14:15:28
012026063005,2t,1-3,13.5,2026-06-30 14:15:28
012026063005,2t,1-4,10.9,2026-06-30 14:15:28
012026063005,2t,1-5,10.9,2026-06-30 14:15:28
012026063005,2t,1-6,7.6,2026-06-30 14:15:28
012026063005,2t,2-1,43.8,2026-06-30 14:15:28
012026063005,2t,2-3,175.5,2026-06-30 14:15:28
012026063005,2t,2-4,58.5,2026-06-30 14:15:28
012026063005,2t,2-5,175.5,2026-06-30 14:15:28
012026063005,2t,2-6,87.7,2026-06-30 14:15:28
012026063005,2t,3-1,58.5,2026-06-30 14:15:28
012026063005,2t,3-2,35.1,2026-06-30 14:15:28
012026063005,2t,3-4,175.5,2026-06-30 14:15:28
012026063005,2t,3-5,43.8,2026-06-30 14:15:28
012026063005,2t,3-6,175.5,2026-06-30 14:15:28
012026063005,2t,4-1,15.9,2026-06-30 14:15:28
012026063005,2t,4-2,17.5,2026-06-30 14:15:28
012026063005,2t,4-3,15.9,2026-06-30 14:15:28
012026063005,2t,4-5,11.7,2026-06-30 14:15:28
012026063005,2t,4-6,11.7,2026-06-30 14:15:28
012026063005,2t,5-1,35.1,2026-06-30 14:15:28
012026063005,2t,5-2,43.8,2026-06-30 14:15:28
012026063005,2t,5-3,35.1,2026-06-30 14:15:28
012026063005,2t,5-4,87.7,2026-06-30 14:15:28
012026063005,2t,5-6,35.1,2026-06-30 14:15:28
012026063005,2t,6-1,35.1,2026-06-30 14:15:28
012026063005,2t,6-2,29.2,2026-06-30 14:15:28
012026063005,2t,6-3,58.5,2026-06-30 14:15:28
012026063005,2t,6-4,43.8,2026-06-30 14:15:28
012026063005,2t,6-5,29.2,2026-06-30 14:15:28
012026063005,3t,1-2-3,26.9,2026-06-30 14:15:28
012026063005,3t,1-2-4,15.0,2026-06-30 14:15:28
012026063005,3t,1-2-5,33.4,2026-06-30 14:15:28
012026063005,3t,1-2-6,16.9,2026-06-30 14:15:28
012026063005,3t,1-3-2,40.9,2026-06-30 14:15:28
012026063005,3t,1-3-4,39.5,2026-06-30 14:15:28
012026063005,3t,1-3-5,64.5,2026-06-30 14:15:28
012026063005,3t,1-3-6,54.1,2026-06-30 14:15:28
012026063005,3t,1-4-2,20.5,2026-06-30 14:15:28
012026063005,3t,1-4-3,28.8,2026-06-30 14:15:28
012026063005,3t,1-4-5,47.1,2026-06-30 14:15:28
012026063005,3t,1-4-6,17.7,2026-06-30 14:15:28
012026063005,3t,1-5-2,63.5,2026-06-30 14:15:28
012026063005,3t,1-5-3,64.5,2026-06-30 14:15:28
012026063005,3t,1-5-4,39.5,2026-06-30 14:15:28
012026063005,3t,1-5-6,93.3,2026-06-30 14:15:28
012026063005,3t,1-6-2,32.4,2026-06-30 14:15:28
012026063005,3t,1-6-3,49.2,2026-06-30 14:15:28
012026063005,3t,1-6-4,27.7,2026-06-30 14:15:28
012026063005,3t,1-6-5,79.7,2026-06-30 14:15:28
012026063005,3t,2-1-3,104.4,2026-06-30 14:15:28
012026063005,3t,2-1-4,63.5,2026-06-30 14:15:28
012026063005,3t,2-1-5,93.3,2026-06-30 14:15:28
012026063005,3t,2-1-6,75.6,2026-06-30 14:15:28
012026063005,3t,2-3-1,168.6,2026-06-30 14:15:28
012026063005,3t,2-3-4,313.2,2026-06-30 14:15:28
012026063005,3t,2-3-5,132.9,2026-06-30 14:15:28
012026063005,3t,2-3-6,274.1,2026-06-30 14:15:28
012026063005,3t,2-4-1,137.0,2026-06-30 14:15:28
012026063005,3t,2-4-3,398.7,2026-06-30 14:15:28
012026063005,3t,2-4-5,274.1,2026-06-30 14:15:28
012026063005,3t,2-4-6,208.8,2026-06-30 14:15:28
012026063005,3t,2-5-1,115.4,2026-06-30 14:15:28
012026063005,3t,2-5-3,365.5,2026-06-30 14:15:28
012026063005,3t,2-5-4,398.7,2026-06-30 14:15:28
012026063005,3t,2-5-6,438.6,2026-06-30 14:15:28
012026063005,3t,2-6-1,109.6,2026-06-30 14:15:28
012026063005,3t,2-6-3,548.2,2026-06-30 14:15:28
012026063005,3t,2-6-4,258.0,2026-06-30 14:15:28
012026063005,3t,2-6-5,365.5,2026-06-30 14:15:28
012026063005,3t,3-1-2,129.0,2026-06-30 14:15:28
012026063005,3t,3-1-4,93.3,2026-06-30 14:15:28
012026063005,3t,3-1-5,74.3,2026-06-30 14:15:28
012026063005,3t,3-1-6,182.7,2026-06-30 14:15:28
012026063005,3t,3-2-1,219.3,2026-06-30 14:15:28
012026063005,3t,3-2-4,230.8,2026-06-30 14:15:28
012026063005,3t,3-2-5,137.0,2026-06-30 14:15:28
012026063005,3t,3-2-6,292.4,2026-06-30 14:15:28
012026063005,3t,3-4-1,190.6,2026-06-30 14:15:28
012026063005,3t,3-4-2,132.9,2026-06-30 14:15:28
012026063005,3t,3-4-5,243.6,2026-06-30 14:15:28
012026063005,3t,3-4-6,175.4,2026-06-30 14:15:28
012026063005,3t,3-5-1,146.2,2026-06-30 14:15:28
012026063005,3t,3-5-2,132.9,2026-06-30 14:15:28
012026063005,3t,3-5-4,274.1,2026-06-30 14:15:28
012026063005,3t,3-5-6,365.5,2026-06-30 14:15:28
012026063005,3t,3-6-1,182.7,2026-06-30 14:15:28
012026063005,3t,3-6-2,398.7,2026-06-30 14:15:28
012026063005,3t,3-6-4,337.3,2026-06-30 14:15:28
012026063005,3t,3-6-5,548.2,2026-06-30 14:15:28
012026063005,3t,4-1-2,39.1,2026-06-30 14:15:28
012026063005,3t,4-1-3,86.0,2026-06-30 14:15:28
012026063005,3t,4-1-5,43.0,2026-06-30 14:15:28
012026063005,3t,4-1-6,28.6,2026-06-30 14:15:28
012026063005,3t,4-2-1,81.2,2026-06-30 14:15:28
012026063005,3t,4-2-3,132.9,2026-06-30 14:15:28
012026063005,3t,4-2-5,137.0,2026-06-30 14:15:28
012026063005,3t,4-2-6,56.2,2026-06-30 14:15:28
012026063005,3t,4-3-1,190.6,2026-06-30 14:15:28
012026063005,3t,4-3-2,199.3,2026-06-30 14:15:28
012026063005,3t,4-3-5,398.7,2026-06-30 14:15:28
012026063005,3t,4-3-6,151.2,2026-06-30 14:15:28
012026063005,3t,4-5-1,78.3,2026-06-30 14:15:28
012026063005,3t,4-5-2,141.4,2026-06-30 14:15:28
012026063005,3t,4-5-3,243.6,2026-06-30 14:15:28
012026063005,3t,4-5-6,78.3,2026-06-30 14:15:28
012026063005,3t,4-6-1,49.2,2026-06-30 14:15:28
012026063005,3t,4-6-2,70.7,2026-06-30 14:15:28
012026063005,3t,4-6-3,151.2,2026-06-30 14:15:28
012026063005,3t,4-6-5,89.5,2026-06-30 14:15:28
012026063005,3t,5-1-2,109.6,2026-06-30 14:15:28
012026063005,3t,5-1-3,54.1,2026-06-30 14:15:28
012026063005,3t,5-1-4,82.7,2026-06-30 14:15:28
012026063005,3t,5-1-6,112.4,2026-06-30 14:15:28
012026063005,3t,5-2-1,156.6,2026-06-30 14:15:28
012026063005,3t,5-2-3,141.4,2026-06-30 14:15:28
012026063005,3t,5-2-4,258.0,2026-06-30 14:15:28
012026063005,3t,5-2-6,141.4,2026-06-30 14:15:28
012026063005,3t,5-3-1,175.4,2026-06-30 14:15:28
012026063005,3t,5-3-2,168.6,2026-06-30 14:15:28
012026063005,3t,5-3-4,548.2,2026-06-30 14:15:28
012026063005,3t,5-3-6,125.3,2026-06-30 14:15:28
012026063005,3t,5-4-1,115.4,2026-06-30 14:15:28
012026063005,3t,5-4-2,313.2,2026-06-30 14:15:28
012026063005,3t,5-4-3,487.3,2026-06-30 14:15:28
012026063005,3t,5-4-6,95.3,2026-06-30 14:15:28
012026063005,3t,5-6-1,258.0,2026-06-30 14:15:28
012026063005,3t,5-6-2,219.3,2026-06-30 14:15:28
012026063005,3t,5-6-3,548.2,2026-06-30 14:15:28
012026063005,3t,5-6-4,129.0,2026-06-30 14:15:28
012026063005,3t,6-1-2,73.1,2026-06-30 14:15:28
012026063005,3t,6-1-3,199.3,2026-06-30 14:15:28
012026063005,3t,6-1-4,74.3,2026-06-30 14:15:28
012026063005,3t,6-1-5,208.8,2026-06-30 14:15:28
012026063005,3t,6-2-1,156.6,2026-06-30 14:15:28
012026063005,3t,6-2-3,175.4,2026-06-30 14:15:28
012026063005,3t,6-2-4,292.4,2026-06-30 14:15:28
012026063005,3t,6-2-5,365.5,2026-06-30 14:15:28
012026063005,3t,6-3-1,313.2,2026-06-30 14:15:28
012026063005,3t,6-3-2,292.4,2026-06-30 14:15:28
012026063005,3t,6-3-4,208.8,2026-06-30 14:15:28
012026063005,3t,6-3-5,243.6,2026-06-30 14:15:28
012026063005,3t,6-4-1,86.0,2026-06-30 14:15:28
012026063005,3t,6-4-2,219.3,2026-06-30 14:15:28
012026063005,3t,6-4-3,292.4,2026-06-30 14:15:28
012026063005,3t,6-4-5,146.2,2026-06-30 14:15:28
012026063005,3t,6-5-1,337.3,2026-06-30 14:15:28
012026063005,3t,6-5-2,438.6,2026-06-30 14:15:28
012026063005,3t,6-5-3,365.5,2026-06-30 14:15:28
012026063005,3t,6-5-4,219.3,2026-06-30 14:15:28
012026063006,2t,1-2,2.8,2026-06-30 14:15:28
012026063006,2t,1-3,10.0,2026-06-30 14:15:28
012026063006,2t,1-4,15.0,2026-06-30 14:15:28
012026063006,2t,1-5,15.0,2026-06-30 14:15:28
012026063006,2t,1-6,35.0,2026-06-30 14:15:28
012026063006,2t,2-1,8.4,2026-06-30 14:15:28
012026063006,2t,2-3,21.0,2026-06-30 14:15:28
012026063006,2t,2-4,42.0,2026-06-30 14:15:28
012026063006,2t,2-5,52.5,2026-06-30 14:15:28
012026063006,2t,2-6,210.0,2026-06-30 14:15:28
012026063006,2t,3-1,17.5,2026-06-30 14:15:28
012026063006,2t,3-2,26.2,2026-06-30 14:15:28
012026063006,2t,3-4,26.2,2026-06-30 14:15:28
012026063006,2t,3-5,105.0,2026-06-30 14:15:28
012026063006,2t,3-6,70.0,2026-06-30 14:15:28
012026063006,2t,4-1,52.5,2026-06-30 14:15:28
012026063006,2t,4-2,105.0,2026-06-30 14:15:28
012026063006,2t,4-3,13.1,2026-06-30 14:15:28
012026063006,2t,4-5,26.2,2026-06-30 14:15:28
012026063006,2t,4-6,23.3,2026-06-30 14:15:28
012026063006,2t,5-1,42.0,2026-06-30 14:15:28
012026063006,2t,5-2,70.0,2026-06-30 14:15:28
012026063006,2t,5-3,52.5,2026-06-30 14:15:28
012026063006,2t,5-4,105.0,2026-06-30 14:15:28
012026063006,2t,5-6,35.0,2026-06-30 14:15:28
012026063006,2t,6-1,70.0,2026-06-30 14:15:28
012026063006,2t,6-2,105.0,2026-06-30 14:15:28
012026063006,2t,6-3,70.0,2026-06-30 14:15:28
012026063006,2t,6-4,70.0,2026-06-30 14:15:28
012026063006,2t,6-5,70.0,2026-06-30 14:15:28
012026063006,3t,1-2-3,14.0,2026-06-30 14:15:28
012026063006,3t,1-2-4,7.6,2026-06-30 14:15:28
012026063006,3t,1-2-5,15.0,2026-06-30 14:15:28
012026063006,3t,1-2-6,15.3,2026-06-30 14:15:28
012026063006,3t,1-3-2,46.7,2026-06-30 14:15:28
012026063006,3t,1-3-4,49.4,2026-06-30 14:15:28
012026063006,3t,1-3-5,37.8,2026-06-30 14:15:28
012026063006,3t,1-3-6,61.2,2026-06-30 14:15:28
012026063006,3t,1-4-2,19.0,2026-06-30 14:15:28
012026063006,3t,1-4-3,36.2,2026-06-30 14:15:28
012026063006,3t,1-4-5,29.1,2026-06-30 14:15:28
012026063006,3t,1-4-6,34.2,2026-06-30 14:15:28
012026063006,3t,1-5-2,38.4,2026-06-30 14:15:28
012026063006,3t,1-5-3,53.0,2026-06-30 14:15:28
012026063006,3t,1-5-4,30.6,2026-06-30 14:15:28
012026063006,3t,1-5-6,103.5,2026-06-30 14:15:28
012026063006,3t,1-6-2,61.2,2026-06-30 14:15:28
012026063006,3t,1-6-3,155.3,2026-06-30 14:15:28
012026063006,3t,1-6-4,58.0,2026-06-30 14:15:28
012026063006,3t,1-6-5,161.1,2026-06-30 14:15:28
012026063006,3t,2-1-3,51.1,2026-06-30 14:15:28
012026063006,3t,2-1-4,39.5,2026-06-30 14:15:28
012026063006,3t,2-1-5,54.3,2026-06-30 14:15:28
012026063006,3t,2-1-6,55.7,2026-06-30 14:15:28
012026063006,3t,2-3-1,117.5,2026-06-30 14:15:28
012026063006,3t,2-3-4,207.1,2026-06-30 14:15:28
012026063006,3t,2-3-5,207.1,2026-06-30 14:15:28
012026063006,3t,2-3-6,241.6,2026-06-30 14:15:28
012026063006,3t,2-4-1,114.4,2026-06-30 14:15:28
012026063006,3t,2-4-3,310.7,2026-06-30 14:15:28
012026063006,3t,2-4-5,150.0,2026-06-30 14:15:28
012026063006,3t,2-4-6,155.3,2026-06-30 14:15:28
012026063006,3t,2-5-1,76.3,2026-06-30 14:15:28
012026063006,3t,2-5-3,290.0,2026-06-30 14:15:28
012026063006,3t,2-5-4,310.7,2026-06-30 14:15:28
012026063006,3t,2-5-6,228.9,2026-06-30 14:15:28
012026063006,3t,2-6-1,96.6,2026-06-30 14:15:28
012026063006,3t,2-6-3,621.4,2026-06-30 14:15:28
012026063006,3t,2-6-4,197.7,2026-06-30 14:15:28
012026063006,3t,2-6-5,435.0,2026-06-30 14:15:28
012026063006,3t,3-1-2,108.7,2026-06-30 14:15:28
012026063006,3t,3-1-4,94.5,2026-06-30 14:15:28
012026063006,3t,3-1-5,54.3,2026-06-30 14:15:28
012026063006,3t,3-1-6,310.7,2026-06-30 14:15:28
012026063006,3t,3-2-1,189.1,2026-06-30 14:15:28
012026063006,3t,3-2-4,241.6,2026-06-30 14:15:28
012026063006,3t,3-2-5,131.8,2026-06-30 14:15:28
012026063006,3t,3-2-6,290.0,2026-06-30 14:15:28
012026063006,3t,3-4-1,197.7,2026-06-30 14:15:28
012026063006,3t,3-4-2,140.3,2026-06-30 14:15:28
012026063006,3t,3-4-5,621.4,2026-06-30 14:15:28
012026063006,3t,3-4-6,217.5,2026-06-30 14:15:28
012026063006,3t,3-5-1,111.5,2026-06-30 14:15:28
012026063006,3t,3-5-2,150.0,2026-06-30 14:15:28
012026063006,3t,3-5-4,310.7,2026-06-30 14:15:28
012026063006,3t,3-5-6,435.0,2026-06-30 14:15:28
012026063006,3t,3-6-1,217.5,2026-06-30 14:15:28
012026063006,3t,3-6-2,725.0,2026-06-30 14:15:28
012026063006,3t,3-6-4,435.0,2026-06-30 14:15:28
012026063006,3t,3-6-5,543.7,2026-06-30 14:15:28
012026063006,3t,4-1-2,79.0,2026-06-30 14:15:28
012026063006,3t,4-1-3,114.4,2026-06-30 14:15:28
012026063006,3t,4-1-5,63.0,2026-06-30 14:15:28
012026063006,3t,4-1-6,83.6,2026-06-30 14:15:28
012026063006,3t,4-2-1,114.4,2026-06-30 14:15:28
012026063006,3t,4-2-3,174.0,2026-06-30 14:15:28
012026063006,3t,4-2-5,181.2,2026-06-30 14:15:28
012026063006,3t,4-2-6,94.5,2026-06-30 14:15:28
012026063006,3t,4-3-1,255.8,2026-06-30 14:15:28
012026063006,3t,4-3-2,271.8,2026-06-30 14:15:28
012026063006,3t,4-3-5,362.5,2026-06-30 14:15:28
012026063006,3t,4-3-6,241.6,2026-06-30 14:15:28
012026063006,3t,4-5-1,88.7,2026-06-30 14:15:28
012026063006,3t,4-5-2,197.7,2026-06-30 14:15:28
012026063006,3t,4-5-3,228.9,2026-06-30 14:15:28
012026063006,3t,4-5-6,120.8,2026-06-30 14:15:28
012026063006,3t,4-6-1,106.0,2026-06-30 14:15:28
012026063006,3t,4-6-2,127.9,2026-06-30 14:15:28
012026063006,3t,4-6-3,217.5,2026-06-30 14:15:28
012026063006,3t,4-6-5,189.1,2026-06-30 14:15:28
012026063006,3t,5-1-2,101.1,2026-06-30 14:15:28
012026063006,3t,5-1-3,48.8,2026-06-30 14:15:28
012026063006,3t,5-1-4,83.6,2026-06-30 14:15:28
012026063006,3t,5-1-6,114.4,2026-06-30 14:15:28
012026063006,3t,5-2-1,124.2,2026-06-30 14:15:28
012026063006,3t,5-2-3,145.0,2026-06-30 14:15:28
012026063006,3t,5-2-4,290.0,2026-06-30 14:15:28
012026063006,3t,5-2-6,167.3,2026-06-30 14:15:28
012026063006,3t,5-3-1,124.2,2026-06-30 14:15:28
012026063006,3t,5-3-2,161.1,2026-06-30 14:15:28
012026063006,3t,5-3-4,435.0,2026-06-30 14:15:28
012026063006,3t,5-3-6,161.1,2026-06-30 14:15:28
012026063006,3t,5-4-1,120.8,2026-06-30 14:15:28
012026063006,3t,5-4-2,362.5,2026-06-30 14:15:28
012026063006,3t,5-4-3,621.4,2026-06-30 14:15:28
012026063006,3t,5-4-6,155.3,2026-06-30 14:15:28
012026063006,3t,5-6-1,241.6,2026-06-30 14:15:28
012026063006,3t,5-6-2,271.8,2026-06-30 14:15:28
012026063006,3t,5-6-3,435.0,2026-06-30 14:15:28
012026063006,3t,5-6-4,217.5,2026-06-30 14:15:28
012026063006,3t,6-1-2,106.0,2026-06-30 14:15:28
012026063006,3t,6-1-3,621.4,2026-06-30 14:15:28
012026063006,3t,6-1-4,217.5,2026-06-30 14:15:28
012026063006,3t,6-1-5,271.8,2026-06-30 14:15:28
012026063006,3t,6-2-1,181.2,2026-06-30 14:15:28
012026063006,3t,6-2-3,228.9,2026-06-30 14:15:28
012026063006,3t,6-2-4,362.5,2026-06-30 14:15:28
012026063006,3t,6-2-5,362.5,2026-06-30 14:15:28
012026063006,3t,6-3-1,725.0,2026-06-30 14:15:28
012026063006,3t,6-3-2,435.0,2026-06-30 14:15:28
012026063006,3t,6-3-4,290.0,2026-06-30 14:15:28
012026063006,3t,6-3-5,725.0,2026-06-30 14:15:28
012026063006,3t,6-4-1,140.3,2026-06-30 14:15:28
012026063006,3t,6-4-2,145.0,2026-06-30 14:15:28
012026063006,3t,6-4-3,543.7,2026-06-30 14:15:28
012026063006,3t,6-4-5,290.0,2026-06-30 14:15:28
012026063006,3t,6-5-1,241.6,2026-06-30 14:15:28
012026063006,3t,6-5-2,395.4,2026-06-30 14:15:28
012026063006,3t,6-5-3,395.4,2026-06-30 14:15:28
012026063006,3t,6-5-4,435.0,2026-06-30 14:15:28
012026063007,2t,1-2,2.6,2026-06-30 14:15:28
012026063007,2t,1-3,3.1,2026-06-30 14:15:28
012026063007,2t,1-4,36.5,2026-06-30 14:15:28
012026063007,2t,1-5,14.6,2026-06-30 14:15:28
012026063007,2t,1-6,24.3,2026-06-30 14:15:28
012026063007,2t,2-1,36.5,2026-06-30 14:15:28
012026063007,2t,2-3,48.7,2026-06-30 14:15:28
012026063007,2t,2-4,146.2,2026-06-30 14:15:28
012026063007,2t,2-5,0.0,2026-06-30 14:15:28
012026063007,2t,2-6,73.1,2026-06-30 14:15:28
012026063007,2t,3-1,16.2,2026-06-30 14:15:28
012026063007,2t,3-2,146.2,2026-06-30 14:15:28
012026063007,2t,3-4,146.2,2026-06-30 14:15:28
012026063007,2t,3-5,0.0,2026-06-30 14:15:28
012026063007,2t,3-6,0.0,2026-06-30 14:15:28
012026063007,2t,4-1,73.1,2026-06-30 14:15:28
012026063007,2t,4-2,146.2,2026-06-30 14:15:28
012026063007,2t,4-3,14.6,2026-06-30 14:15:28
012026063007,2t,4-5,18.2,2026-06-30 14:15:28
012026063007,2t,4-6,20.8,2026-06-30 14:15:28
012026063007,2t,5-1,36.5,2026-06-30 14:15:28
012026063007,2t,5-2,48.7,2026-06-30 14:15:28
012026063007,2t,5-3,73.1,2026-06-30 14:15:28
012026063007,2t,5-4,48.7,2026-06-30 14:15:28
012026063007,2t,5-6,36.5,2026-06-30 14:15:28
012026063007,2t,6-1,146.2,2026-06-30 14:15:28
012026063007,2t,6-2,48.7,2026-06-30 14:15:28
012026063007,2t,6-3,146.2,2026-06-30 14:15:28
012026063007,2t,6-4,0.0,2026-06-30 14:15:28
012026063007,2t,6-5,48.7,2026-06-30 14:15:28
012026063007,3t,1-2-3,7.3,2026-06-30 14:15:28
012026063007,3t,1-2-4,16.1,2026-06-30 14:15:28
012026063007,3t,1-2-5,22.5,2026-06-30 14:15:28
012026063007,3t,1-2-6,26.3,2026-06-30 14:15:28
012026063007,3t,1-3-2,7.8,2026-06-30 14:15:28
012026063007,3t,1-3-4,12.6,2026-06-30 14:15:28
012026063007,3t,1-3-5,31.8,2026-06-30 14:15:28
012026063007,3t,1-3-6,29.9,2026-06-30 14:15:28
012026063007,3t,1-4-2,24.0,2026-06-30 14:15:28
012026063007,3t,1-4-3,28.3,2026-06-30 14:15:28
012026063007,3t,1-4-5,48.0,2026-06-30 14:15:28
012026063007,3t,1-4-6,49.8,2026-06-30 14:15:28
012026063007,3t,1-5-2,53.0,2026-06-30 14:15:28
012026063007,3t,1-5-3,65.6,2026-06-30 14:15:28
012026063007,3t,1-5-4,42.1,2026-06-30 14:15:28
012026063007,3t,1-5-6,142.5,2026-06-30 14:15:28
012026063007,3t,1-6-2,66.6,2026-06-30 14:15:28
012026063007,3t,1-6-3,98.4,2026-06-30 14:15:28
012026063007,3t,1-6-4,137.8,2026-06-30 14:15:28
012026063007,3t,1-6-5,275.6,2026-06-30 14:15:28
012026063007,3t,2-1-3,51.0,2026-06-30 14:15:28
012026063007,3t,2-1-4,84.3,2026-06-30 14:15:28
012026063007,3t,2-1-5,87.9,2026-06-30 14:15:28
012026063007,3t,2-1-6,111.7,2026-06-30 14:15:28
012026063007,3t,2-3-1,68.9,2026-06-30 14:15:28
012026063007,3t,2-3-4,229.6,2026-06-30 14:15:28
012026063007,3t,2-3-5,229.6,2026-06-30 14:15:28
012026063007,3t,2-3-6,344.5,2026-06-30 14:15:28
012026063007,3t,2-4-1,258.3,2026-06-30 14:15:28
012026063007,3t,2-4-3,413.4,2026-06-30 14:15:28
012026063007,3t,2-4-5,196.8,2026-06-30 14:15:28
012026063007,3t,2-4-6,196.8,2026-06-30 14:15:28
012026063007,3t,2-5-1,118.1,2026-06-30 14:15:28
012026063007,3t,2-5-3,413.4,2026-06-30 14:15:28
012026063007,3t,2-5-4,413.4,2026-06-30 14:15:28
012026063007,3t,2-5-6,590.5,2026-06-30 14:15:28
012026063007,3t,2-6-1,187.9,2026-06-30 14:15:28
012026063007,3t,2-6-3,689.0,2026-06-30 14:15:28
012026063007,3t,2-6-4,375.8,2026-06-30 14:15:28
012026063007,3t,2-6-5,826.8,2026-06-30 14:15:28
012026063007,3t,3-1-2,51.6,2026-06-30 14:15:28
012026063007,3t,3-1-4,52.3,2026-06-30 14:15:28
012026063007,3t,3-1-5,64.5,2026-06-30 14:15:28
012026063007,3t,3-1-6,129.1,2026-06-30 14:15:28
012026063007,3t,3-2-1,82.6,2026-06-30 14:15:28
012026063007,3t,3-2-4,165.3,2026-06-30 14:15:28
012026063007,3t,3-2-5,118.1,2026-06-30 14:15:28
012026063007,3t,3-2-6,295.2,2026-06-30 14:15:28
012026063007,3t,3-4-1,137.8,2026-06-30 14:15:28
012026063007,3t,3-4-2,165.3,2026-06-30 14:15:28
012026063007,3t,3-4-5,375.8,2026-06-30 14:15:28
012026063007,3t,3-4-6,217.5,2026-06-30 14:15:28
012026063007,3t,3-5-1,111.7,2026-06-30 14:15:28
012026063007,3t,3-5-2,129.1,2026-06-30 14:15:28
012026063007,3t,3-5-4,318.0,2026-06-30 14:15:28
012026063007,3t,3-5-6,826.8,2026-06-30 14:15:28
012026063007,3t,3-6-1,229.6,2026-06-30 14:15:28
012026063007,3t,3-6-2,689.0,2026-06-30 14:15:28
012026063007,3t,3-6-4,413.4,2026-06-30 14:15:28
012026063007,3t,3-6-5,826.8,2026-06-30 14:15:28
012026063007,3t,4-1-2,121.5,2026-06-30 14:15:28
012026063007,3t,4-1-3,93.9,2026-06-30 14:15:28
012026063007,3t,4-1-5,63.6,2026-06-30 14:15:28
012026063007,3t,4-1-6,78.0,2026-06-30 14:15:28
012026063007,3t,4-2-1,229.6,2026-06-30 14:15:28
012026063007,3t,4-2-3,344.5,2026-06-30 14:15:28
012026063007,3t,4-2-5,196.8,2026-06-30 14:15:28
012026063007,3t,4-2-6,51.6,2026-06-30 14:15:28
012026063007,3t,4-3-1,217.5,2026-06-30 14:15:28
012026063007,3t,4-3-2,318.0,2026-06-30 14:15:28
012026063007,3t,4-3-5,344.5,2026-06-30 14:15:28
012026063007,3t,4-3-6,275.6,2026-06-30 14:15:28
012026063007,3t,4-5-1,111.7,2026-06-30 14:15:28
012026063007,3t,4-5-2,179.7,2026-06-30 14:15:28
012026063007,3t,4-5-3,344.5,2026-06-30 14:15:28
012026063007,3t,4-5-6,172.2,2026-06-30 14:15:28
012026063007,3t,4-6-1,129.1,2026-06-30 14:15:28
012026063007,3t,4-6-2,153.1,2026-06-30 14:15:28
012026063007,3t,4-6-3,344.5,2026-06-30 14:15:28
012026063007,3t,4-6-5,413.4,2026-06-30 14:15:28
012026063007,3t,5-1-2,147.6,2026-06-30 14:15:28
012026063007,3t,5-1-3,50.4,2026-06-30 14:15:28
012026063007,3t,5-1-4,98.4,2026-06-30 14:15:28
012026063007,3t,5-1-6,147.6,2026-06-30 14:15:28
012026063007,3t,5-2-1,179.7,2026-06-30 14:15:28
012026063007,3t,5-2-3,172.2,2026-06-30 14:15:28
012026063007,3t,5-2-4,375.8,2026-06-30 14:15:28
012026063007,3t,5-2-6,187.9,2026-06-30 14:15:28
012026063007,3t,5-3-1,153.1,2026-06-30 14:15:28
012026063007,3t,5-3-2,165.3,2026-06-30 14:15:28
012026063007,3t,5-3-4,516.7,2026-06-30 14:15:28
012026063007,3t,5-3-6,187.9,2026-06-30 14:15:28
012026063007,3t,5-4-1,137.8,2026-06-30 14:15:28
012026063007,3t,5-4-2,375.8,2026-06-30 14:15:28
012026063007,3t,5-4-3,689.0,2026-06-30 14:15:28
012026063007,3t,5-4-6,172.2,2026-06-30 14:15:28
012026063007,3t,5-6-1,375.8,2026-06-30 14:15:28
012026063007,3t,5-6-2,375.8,2026-06-30 14:15:28
012026063007,3t,5-6-3,516.7,2026-06-30 14:15:28
