race_id,bet_type,combo,odds,fetched_at
012026060601,3t,1-2-3,28.9,2026-06-18 23:54:51
012026060601,3t,2-1-3,75.6,2026-06-18 23:54:51
012026060601,3t,3-1-2,34.3,2026-06-18 23:54:51
012026060601,3t,4-1-2,56.1,2026-06-18 23:54:51
012026060601,3t,5-1-2,304.0,2026-06-18 23:54:51
012026060601,3t,6-1-2,1065.0,2026-06-18 23:54:51
012026060601,3t,1-2-4,38.3,2026-06-18 23:54:51
012026060601,3t,2-1-4,101.1,2026-06-18 23:54:51
012026060601,3t,3-1-4,11.9,2026-06-18 23:54:51
012026060601,3t,4-1-3,30.6,2026-06-18 23:54:51
012026060601,3t,5-1-3,166.2,2026-06-18 23:54:51
012026060601,3t,6-1-3,1038.0,2026-06-18 23:54:51
012026060601,3t,1-2-5,114.4,2026-06-18 23:54:51
012026060601,3t,2-1-5,231.0,2026-06-18 23:54:51
012026060601,3t,3-1-5,23.3,2026-06-18 23:54:51
012026060601,3t,4-1-5,56.0,2026-06-18 23:54:51
012026060601,3t,5-1-4,214.7,2026-06-18 23:54:51
012026060601,3t,6-1-4,884.9,2026-06-18 23:54:51
012026060601,3t,1-2-6,188.1,2026-06-18 23:54:51
012026060601,3t,2-1-6,268.0,2026-06-18 23:54:51
012026060601,3t,3-1-6,77.9,2026-06-18 23:54:51
012026060601,3t,4-1-6,117.3,2026-06-18 23:54:51
012026060601,3t,5-1-6,486.2,2026-06-18 23:54:51
012026060601,3t,6-1-5,1177.0,2026-06-18 23:54:51
012026060601,3t,1-3-2,23.0,2026-06-18 23:54:51
012026060601,3t,2-3-1,103.8,2026-06-18 23:54:51
012026060601,3t,3-2-1,71.5,2026-06-18 23:54:51
012026060601,3t,4-2-1,91.8,2026-06-18 23:54:51
012026060601,3t,5-2-1,631.1,2026-06-18 23:54:51
012026060601,3t,6-2-1,1798.0,2026-06-18 23:54:51
012026060601,3t,1-3-4,12.2,2026-06-18 23:54:51
012026060601,3t,2-3-4,69.8,2026-06-18 23:54:51
012026060601,3t,3-2-4,49.9,2026-06-18 23:54:51
012026060601,3t,4-2-3,83.0,2026-06-18 23:54:51
012026060601,3t,5-2-3,553.8,2026-06-18 23:54:51
012026060601,3t,6-2-3,1817.0,2026-06-18 23:54:51
012026060601,3t,1-3-5,28.4,2026-06-18 23:54:51
012026060601,3t,2-3-5,179.0,2026-06-18 23:54:51
012026060601,3t,3-2-5,106.4,2026-06-18 23:54:51
012026060601,3t,4-2-5,130.3,2026-06-18 23:54:51
012026060601,3t,5-2-4,685.4,2026-06-18 23:54:51
012026060601,3t,6-2-4,1900.0,2026-06-18 23:54:51
012026060601,3t,1-3-6,85.1,2026-06-18 23:54:51
012026060601,3t,2-3-6,347.0,2026-06-18 23:54:51
012026060601,3t,3-2-6,200.5,2026-06-18 23:54:51
012026060601,3t,4-2-6,209.0,2026-06-18 23:54:51
012026060601,3t,5-2-6,1065.0,2026-06-18 23:54:51
012026060601,3t,6-2-5,2459.0,2026-06-18 23:54:51
012026060601,3t,1-4-2,38.2,2026-06-18 23:54:51
012026060601,3t,2-4-1,135.6,2026-06-18 23:54:51
012026060601,3t,3-4-1,14.7,2026-06-18 23:54:51
012026060601,3t,4-3-1,27.7,2026-06-18 23:54:51
012026060601,3t,5-3-1,180.8,2026-06-18 23:54:51
012026060601,3t,6-3-1,1480.0,2026-06-18 23:54:51
012026060601,3t,1-4-3,18.5,2026-06-18 23:54:51
012026060601,3t,2-4-3,94.8,2026-06-18 23:54:51
012026060601,3t,3-4-2,32.7,2026-06-18 23:54:51
012026060601,3t,4-3-2,51.6,2026-06-18 23:54:51
012026060601,3t,5-3-2,385.3,2026-06-18 23:54:51
012026060601,3t,6-3-2,1672.0,2026-06-18 23:54:51
012026060601,3t,1-4-5,42.1,2026-06-18 23:54:51
012026060601,3t,2-4-5,218.9,2026-06-18 23:54:51
012026060601,3t,3-4-5,17.4,2026-06-18 23:54:51
012026060601,3t,4-3-5,33.6,2026-06-18 23:54:51
012026060601,3t,5-3-4,162.0,2026-06-18 23:54:51
012026060601,3t,6-3-4,788.9,2026-06-18 23:54:51
012026060601,3t,1-4-6,110.6,2026-06-18 23:54:51
012026060601,3t,2-4-6,287.8,2026-06-18 23:54:51
012026060601,3t,3-4-6,50.8,2026-06-18 23:54:51
012026060601,3t,4-3-6,71.4,2026-06-18 23:54:51
012026060601,3t,5-3-6,365.9,2026-06-18 23:54:51
012026060601,3t,6-3-5,1480.0,2026-06-18 23:54:51
012026060601,3t,1-5-2,145.0,2026-06-18 23:54:51
012026060601,3t,2-5-1,553.8,2026-06-18 23:54:51
012026060601,3t,3-5-1,52.6,2026-06-18 23:54:51
012026060601,3t,4-5-1,66.3,2026-06-18 23:54:51
012026060601,3t,5-4-1,223.6,2026-06-18 23:54:51
