race_id,bet_type,combo,odds,fetched_at
032026061201,3t,1-2-3,57.0,2026-06-19 05:18:01
032026061201,3t,2-1-3,257.5,2026-06-19 05:18:01
032026061201,3t,3-1-2,167.7,2026-06-19 05:18:01
032026061201,3t,4-1-2,226.2,2026-06-19 05:18:01
032026061201,3t,5-1-2,303.6,2026-06-19 05:18:01
032026061201,3t,6-1-2,188.7,2026-06-19 05:18:01
032026061201,3t,1-2-4,62.5,2026-06-19 05:18:01
032026061201,3t,2-1-4,326.2,2026-06-19 05:18:01
032026061201,3t,3-1-4,60.8,2026-06-19 05:18:01
032026061201,3t,4-1-3,83.1,2026-06-19 05:18:01
032026061201,3t,5-1-3,107.1,2026-06-19 05:18:01
032026061201,3t,6-1-3,118.4,2026-06-19 05:18:01
032026061201,3t,1-2-5,67.2,2026-06-19 05:18:01
032026061201,3t,2-1-5,407.3,2026-06-19 05:18:01
032026061201,3t,3-1-5,78.2,2026-06-19 05:18:01
032026061201,3t,4-1-5,75.8,2026-06-19 05:18:01
032026061201,3t,5-1-4,87.5,2026-06-19 05:18:01
032026061201,3t,6-1-4,97.0,2026-06-19 05:18:01
032026061201,3t,1-2-6,71.8,2026-06-19 05:18:01
032026061201,3t,2-1-6,355.0,2026-06-19 05:18:01
032026061201,3t,3-1-6,68.0,2026-06-19 05:18:01
032026061201,3t,4-1-6,55.2,2026-06-19 05:18:01
032026061201,3t,5-1-6,70.4,2026-06-19 05:18:01
032026061201,3t,6-1-5,130.7,2026-06-19 05:18:01
032026061201,3t,1-3-2,41.0,2026-06-19 05:18:01
032026061201,3t,2-3-1,389.2,2026-06-19 05:18:01
032026061201,3t,3-2-1,343.5,2026-06-19 05:18:01
032026061201,3t,4-2-1,482.5,2026-06-19 05:18:01
032026061201,3t,5-2-1,639.9,2026-06-19 05:18:01
032026061201,3t,6-2-1,326.2,2026-06-19 05:18:01
032026061201,3t,1-3-4,11.6,2026-06-19 05:18:01
032026061201,3t,2-3-4,653.9,2026-06-19 05:18:01
032026061201,3t,3-2-4,558.4,2026-06-19 05:18:01
032026061201,3t,4-2-3,713.4,2026-06-19 05:18:01
032026061201,3t,5-2-3,1065.0,2026-06-19 05:18:01
032026061201,3t,6-2-3,842.3,2026-06-19 05:18:01
032026061201,3t,1-3-5,12.4,2026-06-19 05:18:01
032026061201,3t,2-3-5,871.9,2026-06-19 05:18:01
032026061201,3t,3-2-5,690.2,2026-06-19 05:18:01
032026061201,3t,4-2-5,784.7,2026-06-19 05:18:01
032026061201,3t,5-2-4,1155.0,2026-06-19 05:18:01
032026061201,3t,6-2-4,1035.0,2026-06-19 05:18:01
032026061201,3t,1-3-6,14.0,2026-06-19 05:18:01
032026061201,3t,2-3-6,814.7,2026-06-19 05:18:01
032026061201,3t,3-2-6,700.0,2026-06-19 05:18:01
032026061201,3t,4-2-6,847.1,2026-06-19 05:18:01
032026061201,3t,5-2-6,1065.0,2026-06-19 05:18:01
032026061201,3t,6-2-5,1242.0,2026-06-19 05:18:01
032026061201,3t,1-4-2,45.8,2026-06-19 05:18:01
032026061201,3t,2-4-1,515.9,2026-06-19 05:18:01
032026061201,3t,3-4-1,112.8,2026-06-19 05:18:01
032026061201,3t,4-3-1,146.4,2026-06-19 05:18:01
032026061201,3t,5-3-1,329.8,2026-06-19 05:18:01
032026061201,3t,6-3-1,256.1,2026-06-19 05:18:01
032026061201,3t,1-4-3,14.4,2026-06-19 05:18:01
032026061201,3t,2-4-3,823.7,2026-06-19 05:18:01
032026061201,3t,3-4-2,498.6,2026-06-19 05:18:01
032026061201,3t,4-3-2,651.0,2026-06-19 05:18:01
032026061201,3t,5-3-2,1035.0,2026-06-19 05:18:01
032026061201,3t,6-3-2,805.9,2026-06-19 05:18:01
032026061201,3t,1-4-5,14.9,2026-06-19 05:18:01
032026061201,3t,2-4-5,500.3,2026-06-19 05:18:01
032026061201,3t,3-4-5,238.9,2026-06-19 05:18:01
032026061201,3t,4-3-5,325.5,2026-06-19 05:18:01
032026061201,3t,5-3-4,626.4,2026-06-19 05:18:01
032026061201,3t,6-3-4,384.2,2026-06-19 05:18:01
032026061201,3t,1-4-6,11.5,2026-06-19 05:18:01
032026061201,3t,2-4-6,968.1,2026-06-19 05:18:01
032026061201,3t,3-4-6,152.6,2026-06-19 05:18:01
032026061201,3t,4-3-6,221.5,2026-06-19 05:18:01
032026061201,3t,5-3-6,468.8,2026-06-19 05:18:01
032026061201,3t,6-3-5,772.5,2026-06-19 05:18:01
032026061201,3t,1-5-2,57.9,2026-06-19 05:18:01
032026061201,3t,2-5-1,580.1,2026-06-19 05:18:01
032026061201,3t,3-5-1,203.9,2026-06-19 05:18:01
032026061201,3t,4-5-1,138.6,2026-06-19 05:18:01
032026061201,3t,5-4-1,210.5,2026-06-19 05:18:01
032026061201,3t,6-4-1,179.2,2026-06-19 05:18:01
032026061201,3t,1-5-3,16.1,2026-06-19 05:18:01
032026061201,3t,2-5-3,1096.0,2026-06-19 05:18:01
032026061201,3t,3-5-2,662.6,2026-06-19 05:18:01
032026061201,3t,4-5-2,526.8,2026-06-19 05:18:01
032026061201,3t,5-4-2,980.9,2026-06-19 05:18:01
032026061201,3t,6-4-2,882.2,2026-06-19 05:18:01
032026061201,3t,1-5-4,14.5,2026-06-19 05:18:01
032026061201,3t,2-5-4,861.8,2026-06-19 05:18:01
032026061201,3t,3-5-4,355.0,2026-06-19 05:18:01
032026061201,3t,4-5-3,319.2,2026-06-19 05:18:01
032026061201,3t,5-4-3,606.1,2026-06-19 05:18:01
032026061201,3t,6-4-3,390.3,2026-06-19 05:18:01
032026061201,3t,1-5-6,13.2,2026-06-19 05:18:01
032026061201,3t,2-5-6,1042.0,2026-06-19 05:18:01
032026061201,3t,3-5-6,330.6,2026-06-19 05:18:01
032026061201,3t,4-5-6,177.7,2026-06-19 05:18:01
032026061201,3t,5-4-6,245.6,2026-06-19 05:18:01
032026061201,3t,6-4-5,366.3,2026-06-19 05:18:01
032026061201,3t,1-6-2,61.5,2026-06-19 05:18:01
032026061201,3t,2-6-1,616.1,2026-06-19 05:18:01
032026061201,3t,3-6-1,148.0,2026-06-19 05:18:01
032026061201,3t,4-6-1,112.1,2026-06-19 05:18:01
032026061201,3t,5-6-1,167.9,2026-06-19 05:18:01
032026061201,3t,6-5-1,267.6,2026-06-19 05:18:01
032026061201,3t,1-6-3,23.1,2026-06-19 05:18:01
032026061201,3t,2-6-3,1080.0,2026-06-19 05:18:01
032026061201,3t,3-6-2,606.1,2026-06-19 05:18:01
032026061201,3t,4-6-2,451.8,2026-06-19 05:18:01
032026061201,3t,5-6-2,987.4,2026-06-19 05:18:01
032026061201,3t,6-5-2,1121.0,2026-06-19 05:18:01
032026061201,3t,1-6-4,19.1,2026-06-19 05:18:01
032026061201,3t,2-6-4,1212.0,2026-06-19 05:18:01
032026061201,3t,3-6-4,200.9,2026-06-19 05:18:01
032026061201,3t,4-6-3,256.1,2026-06-19 05:18:01
032026061201,3t,5-6-3,484.0,2026-06-19 05:18:01
032026061201,3t,6-5-3,814.7,2026-06-19 05:18:01
032026061201,3t,1-6-5,24.0,2026-06-19 05:18:01
032026061201,3t,2-6-5,1232.0,2026-06-19 05:18:01
032026061201,3t,3-6-5,319.9,2026-06-19 05:18:01
032026061201,3t,4-6-5,196.7,2026-06-19 05:18:01
032026061201,3t,5-6-4,359.2,2026-06-19 05:18:01
032026061201,3t,6-5-4,485.6,2026-06-19 05:18:01
032026061201,2t,1-2,20.0,2026-06-19 05:18:01
032026061201,2t,2-1,77.9,2026-06-19 05:18:01
032026061201,2t,3-1,17.9,2026-06-19 05:18:01
032026061201,2t,4-1,27.2,2026-06-19 05:18:01
032026061201,2t,5-1,46.2,2026-06-19 05:18:01
